#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,3
# Vessel count: 2,1
# Number of cargoes: 10
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
3
# for each vessel: vessel index, home port, starting time, capacity
1,8,0,13200
2,13,110,13200
3,31,46,24000
# number of cargoes
10
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,4,5,6,8,9,10
2,2,4,5,6,8,9,10
3,2,3,4,5,6,7,8,9,10
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,26,25,9854,467649,27,99,27,519
2,10,36,3975,399306,547,619,547,1002
3,31,35,15224,695402,0,72,0,553
4,29,34,4587,529266,424,496,424,903
5,17,35,7448,797387,404,476,404,1062
6,31,37,7520,565377,424,496,424,1110
7,32,27,14572,703230,94,166,94,526
8,31,34,2447,658587,158,230,158,845
9,31,27,6458,570986,171,243,171,658
10,2,38,6412,849750,302,374,302,976
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
1,21,15,92,62342
2,21,15,92,62342
3,21,15,103,69145
1,21,16,78,53135
2,21,16,78,53135
3,21,16,88,58933
1,21,17,125,84848
2,21,17,125,84848
3,21,17,141,94107
1,21,18,148,100351
2,21,18,148,100351
3,21,18,166,111300
1,21,19,110,74457
2,21,19,110,74457
3,21,19,123,82581
1,21,20,4,2385
2,21,20,4,2385
3,21,20,4,2646
1,21,21,0,0
2,21,21,0,0
3,21,21,0,0
1,21,22,113,76950
2,21,22,113,76950
3,21,22,128,85347
1,21,23,112,75763
2,21,23,112,75763
3,21,23,126,84030
1,21,24,113,76950
2,21,24,113,76950
3,21,24,128,85347
1,21,25,3,1736
2,21,25,3,1736
3,21,25,3,1925
1,21,26,77,52004
2,21,26,77,52004
3,21,26,86,57678
1,21,27,130,88080
2,21,27,130,88080
3,21,27,146,97691
1,21,28,57,38475
2,21,28,57,38475
3,21,28,64,42673
1,21,29,52,35526
2,21,29,52,35526
3,21,29,59,39402
1,21,30,42,28303
2,21,30,42,28303
3,21,30,47,31391
1,21,31,20,13699
2,21,31,20,13699
3,21,31,23,15194
1,21,32,92,62667
2,21,32,92,62667
3,21,32,104,69505
1,21,33,18,12457
2,21,33,18,12457
3,21,33,21,13816
1,21,34,85,57932
2,21,34,85,57932
3,21,34,96,64253
1,21,35,124,84082
2,21,35,124,84082
3,21,35,139,93257
1,21,36,82,55943
2,21,36,82,55943
3,21,36,93,62048
1,21,37,142,96144
2,21,37,142,96144
3,21,37,159,106635
1,21,38,136,92222
2,21,38,136,92222
3,21,38,153,102285
1,21,39,84,56897
2,21,39,84,56897
3,21,39,94,63106
1,22,1,21,14128
2,22,1,21,14128
3,22,1,23,15670
1,22,2,87,59080
2,22,2,87,59080
3,22,2,98,65527
1,22,3,35,23980
2,22,3,35,23980
3,22,3,40,26596
1,22,4,150,101837
2,22,4,150,101837
3,22,4,169,112949
1,22,5,83,56049
2,22,5,83,56049
3,22,5,93,62165
1,22,6,40,26961
2,22,6,40,26961
3,22,6,45,29902
1,22,7,38,25494
2,22,7,38,25494
3,22,7,42,28276
1,22,8,19,12955
2,22,8,19,12955
3,22,8,21,14369
1,22,9,39,26506
2,22,9,39,26506
3,22,9,44,29398
1,22,10,132,89811
2,22,10,132,89811
3,22,10,149,99611
1,22,11,126,85489
2,22,11,126,85489
3,22,11,142,94817
1,22,12,79,53802
2,22,12,79,53802
3,22,12,89,59672
1,22,13,75,50574
2,22,13,75,50574
3,22,13,84,56092
1,22,14,40,27084
2,22,14,40,27084
3,22,14,45,30039
1,22,15,44,29687
2,22,15,44,29687
3,22,15,49,32927
1,22,16,38,25474
2,22,16,38,25474
3,22,16,42,28253
1,22,17,20,13561
2,22,17,20,13561
3,22,17,22,15041
1,22,18,74,50222
2,22,18,74,50222
3,22,18,83,55702
1,22,19,34,23260
2,22,19,34,23260
3,22,19,39,25798
1,22,20,112,75683
2,22,20,112,75683
3,22,20,125,83941
1,22,21,113,76950
2,22,21,113,76950
3,22,21,128,85347
1,22,22,0,0
2,22,22,0,0
3,22,22,0,0
1,22,23,2,1403
2,22,23,2,1403
3,22,23,2,1556
1,22,24,0,0
2,22,24,0,0
3,22,24,0,0
1,22,25,114,77548
2,22,25,114,77548
3,22,25,129,86010
1,22,26,43,29125
2,22,26,43,29125
3,22,26,48,32303
1,22,27,24,16404
2,22,27,24,16404
3,22,27,27,18194
1,22,28,61,41066
2,22,28,61,41066
3,22,28,68,45548
1,22,29,161,109231
2,22,29,161,109231
3,22,29,181,121149
1,22,30,86,58415
2,22,30,86,58415
3,22,30,97,64789
1,22,31,95,64779
2,22,31,95,64779
3,22,31,107,71848
1,22,32,24,16168
2,22,32,24,16168
3,22,32,27,17932
1,22,33,129,87888
2,22,33,129,87888
3,22,33,146,97478
1,22,34,196,133363
2,22,34,196,133363
3,22,34,221,147915
1,22,35,235,159513
2,22,35,235,159513
3,22,35,264,176919
1,22,36,194,131375
2,22,36,194,131375
3,22,36,218,145710
1,22,37,253,171576
2,22,37,253,171576
3,22,37,284,190297
1,22,38,247,167654
2,22,38,247,167654
3,22,38,278,185947
1,22,39,195,132329
2,22,39,195,132329
3,22,39,219,146768
1,23,1,19,12941
2,23,1,19,12941
3,23,1,21,14353
1,23,2,85,57893
2,23,2,85,57893
3,23,2,96,64210
1,23,3,34,22793
2,23,3,34,22793
3,23,3,38,25280
1,23,4,148,100651
2,23,4,148,100651
3,23,4,167,111633
1,23,5,81,54863
2,23,5,81,54863
3,23,5,91,60849
1,23,6,38,25774
2,23,6,38,25774
3,23,6,43,28586
1,23,7,36,24308
2,23,7,36,24308
3,23,7,40,26960
1,23,8,17,11769
2,23,8,17,11769
3,23,8,20,13053
1,23,9,37,25319
2,23,9,37,25319
3,23,9,42,28082
1,23,10,131,88624
2,23,10,131,88624
3,23,10,147,98295
1,23,11,124,84302
2,23,11,124,84302
3,23,11,140,93501
1,23,12,78,52615
2,23,12,78,52615
3,23,12,87,58356
1,23,13,73,49387
2,23,13,73,49387
3,23,13,82,54776
1,23,14,38,25897
2,23,14,38,25897
3,23,14,43,28723
1,23,15,42,28501
2,23,15,42,28501
3,23,15,47,31610
1,23,16,36,24287
2,23,16,36,24287
3,23,16,40,26937
1,23,17,18,12375
2,23,17,18,12375
3,23,17,21,13725
1,23,18,72,49035
2,23,18,72,49035
3,23,18,81,54386
1,23,19,33,22073
2,23,19,33,22073
3,23,19,37,24482
1,23,20,110,74496
2,23,20,110,74496
3,23,20,123,82625
1,23,21,112,75763
2,23,21,112,75763
3,23,21,126,84030
1,23,22,2,1403
2,23,22,2,1403
3,23,22,2,1556
1,23,23,0,0
2,23,23,0,0
3,23,23,0,0
1,23,24,2,1403
2,23,24,2,1403
3,23,24,2,1556
1,23,25,113,76361
2,23,25,113,76361
3,23,25,127,84693
1,23,26,41,27938
2,23,26,41,27938
3,23,26,46,30987
1,23,27,22,15217
2,23,27,22,15217
3,23,27,25,16877
1,23,28,59,39880
2,23,28,59,39880
3,23,28,66,44231
1,23,29,159,108044
2,23,29,159,108044
3,23,29,179,119833
1,23,30,84,57228
2,23,30,84,57228
3,23,30,95,63473
1,23,31,94,63593
2,23,31,94,63593
3,23,31,105,70532
1,23,32,22,14981
2,23,32,22,14981
3,23,32,25,16616
1,23,33,128,86702
2,23,33,128,86702
3,23,33,144,96162
1,23,34,195,132177
2,23,34,195,132177
3,23,34,219,146599
1,23,35,233,158327
2,23,35,233,158327
3,23,35,262,175603
1,23,36,192,130188
2,23,36,192,130188
3,23,36,216,144394
1,23,37,251,170389
2,23,37,251,170389
3,23,37,282,188981
1,23,38,245,166467
2,23,38,245,166467
3,23,38,276,184631
1,23,39,193,131142
2,23,39,193,131142
3,23,39,217,145452
1,24,1,21,14128
2,24,1,21,14128
3,24,1,23,15670
1,24,2,87,59080
2,24,2,87,59080
3,24,2,98,65527
1,24,3,35,23980
2,24,3,35,23980
3,24,3,40,26596
1,24,4,150,101837
2,24,4,150,101837
3,24,4,169,112949
1,24,5,83,56049
2,24,5,83,56049
3,24,5,93,62165
1,24,6,40,26961
2,24,6,40,26961
3,24,6,45,29902
1,24,7,38,25494
2,24,7,38,25494
3,24,7,42,28276
1,24,8,19,12955
2,24,8,19,12955
3,24,8,21,14369
1,24,9,39,26506
2,24,9,39,26506
3,24,9,44,29398
1,24,10,132,89811
2,24,10,132,89811
3,24,10,149,99611
1,24,11,126,85489
2,24,11,126,85489
3,24,11,142,94817
1,24,12,79,53802
2,24,12,79,53802
3,24,12,89,59672
1,24,13,75,50574
2,24,13,75,50574
3,24,13,84,56092
1,24,14,40,27084
2,24,14,40,27084
3,24,14,45,30039
1,24,15,44,29687
2,24,15,44,29687
3,24,15,49,32927
1,24,16,38,25474
2,24,16,38,25474
3,24,16,42,28253
1,24,17,20,13561
2,24,17,20,13561
3,24,17,22,15041
1,24,18,74,50222
2,24,18,74,50222
3,24,18,83,55702
1,24,19,34,23260
2,24,19,34,23260
3,24,19,39,25798
1,24,20,112,75683
2,24,20,112,75683
3,24,20,125,83941
1,24,21,113,76950
2,24,21,113,76950
3,24,21,128,85347
1,24,22,0,0
2,24,22,0,0
3,24,22,0,0
1,24,23,2,1403
2,24,23,2,1403
3,24,23,2,1556
1,24,24,0,0
2,24,24,0,0
3,24,24,0,0
1,24,25,114,77548
2,24,25,114,77548
3,24,25,129,86010
1,24,26,43,29125
2,24,26,43,29125
3,24,26,48,32303
1,24,27,24,16404
2,24,27,24,16404
3,24,27,27,18194
1,24,28,61,41066
2,24,28,61,41066
3,24,28,68,45548
1,24,29,161,109231
2,24,29,161,109231
3,24,29,181,121149
1,24,30,86,58415
2,24,30,86,58415
3,24,30,97,64789
1,24,31,95,64779
2,24,31,95,64779
3,24,31,107,71848
1,24,32,24,16168
2,24,32,24,16168
3,24,32,27,17932
1,24,33,129,87888
2,24,33,129,87888
3,24,33,146,97478
1,24,34,196,133363
2,24,34,196,133363
3,24,34,221,147915
1,24,35,235,159513
2,24,35,235,159513
3,24,35,264,176919
1,24,36,194,131375
2,24,36,194,131375
3,24,36,218,145710
1,24,37,253,171576
2,24,37,253,171576
3,24,37,284,190297
1,24,38,247,167654
2,24,38,247,167654
3,24,38,278,185947
1,24,39,195,132329
2,24,39,195,132329
3,24,39,219,146768
1,25,1,98,66498
2,25,1,98,66498
3,25,1,110,73754
1,25,2,46,30917
2,25,2,46,30917
3,25,2,51,34291
1,25,3,83,56012
2,25,3,83,56012
3,25,3,93,62124
1,25,4,36,24705
2,25,4,36,24705
3,25,4,41,27401
1,25,5,76,51598
2,25,5,76,51598
3,25,5,86,57228
1,25,6,81,55220
2,25,6,81,55220
3,25,6,92,61245
1,25,7,78,52778
2,25,7,78,52778
3,25,7,87,58537
1,25,8,101,68526
2,25,8,101,68526
3,25,8,114,76003
1,25,9,146,99045
2,25,9,146,99045
3,25,9,164,109852
1,25,10,19,12679
2,25,10,19,12679
3,25,10,21,14063
1,25,11,12,8357
2,25,11,12,8357
3,25,11,14,9268
1,25,12,53,35794
2,25,12,53,35794
3,25,12,59,39699
1,25,13,53,35879
2,25,13,53,35879
3,25,13,59,39794
1,25,14,75,50964
2,25,14,75,50964
3,25,14,84,56525
1,25,15,93,62940
2,25,15,93,62940
3,25,15,104,69808
1,25,16,79,53733
2,25,16,79,53733
3,25,16,89,59596
1,25,17,126,85446
2,25,17,126,85446
3,25,17,142,94770
1,25,18,149,100948
2,25,18,149,100948
3,25,18,167,111963
1,25,19,111,75055
2,25,19,111,75055
3,25,19,124,83244
1,25,20,4,2983
2,25,20,4,2983
3,25,20,5,3309
1,25,21,3,1736
2,25,21,3,1736
3,25,21,3,1925
1,25,22,114,77548
2,25,22,114,77548
3,25,22,129,86010
1,25,23,113,76361
2,25,23,113,76361
3,25,23,127,84693
1,25,24,114,77548
2,25,24,114,77548
3,25,24,129,86010
1,25,25,0,0
2,25,25,0,0
3,25,25,0,0
1,25,26,77,52602
2,25,26,77,52602
3,25,26,87,58341
1,25,27,131,88678
2,25,27,131,88678
3,25,27,147,98354
1,25,28,58,39073
2,25,28,58,39073
3,25,28,65,43336
1,25,29,50,34044
2,25,29,50,34044
3,25,29,56,37759
1,25,30,43,28901
2,25,30,43,28901
3,25,30,48,32054
1,25,31,21,14297
2,25,31,21,14297
3,25,31,24,15857
1,25,32,93,63265
2,25,32,93,63265
3,25,32,105,70168
1,25,33,16,10756
2,25,33,16,10756
3,25,33,18,11930
1,25,34,83,56231
2,25,34,83,56231
3,25,34,93,62367
1,25,35,121,82381
2,25,35,121,82381
3,25,35,137,91370
1,25,36,80,54243
2,25,36,80,54243
3,25,36,90,60161
1,25,37,139,94444
2,25,37,139,94444
3,25,37,157,104749
1,25,38,133,90521
2,25,38,133,90521
3,25,38,150,100399
1,25,39,81,55197
2,25,39,81,55197
3,25,39,91,61219
1,26,1,27,18076
2,26,1,27,18076
3,26,1,30,20048
1,26,2,50,34134
2,26,2,50,34134
3,26,2,57,37858
1,26,3,12,8073
2,26,3,12,8073
3,26,3,13,8953
1,26,4,113,76891
2,26,4,113,76891
3,26,4,127,85281
1,26,5,46,31103
2,26,5,46,31103
3,26,5,52,34497
1,26,6,11,7783
2,26,6,11,7783
3,26,6,13,8633
1,26,7,8,5417
2,26,7,8,5417
3,26,7,9,6009
1,26,8,30,20103
2,26,8,30,20103
3,26,8,33,22297
1,26,9,75,50622
2,26,9,75,50622
3,26,9,84,56146
1,26,10,96,64865
2,26,10,96,64865
3,26,10,108,71943
1,26,11,89,60542
2,26,11,89,60542
3,26,11,100,67148
1,26,12,43,28855
2,26,12,43,28855
3,26,12,48,32004
1,26,13,38,25628
2,26,13,38,25628
3,26,13,42,28424
1,26,14,6,4173
2,26,14,6,4173
3,26,14,7,4629
1,26,15,20,13790
2,26,15,20,13790
3,26,15,23,15294
1,26,16,9,6296
2,26,16,9,6296
3,26,16,10,6983
1,26,17,55,37024
2,26,17,55,37024
3,26,17,61,41064
1,26,18,77,52215
2,26,18,77,52215
3,26,18,87,57912
1,26,19,38,25942
2,26,19,38,25942
3,26,19,43,28773
1,26,20,75,50737
2,26,20,75,50737
3,26,20,84,56273
1,26,21,77,52004
2,26,21,77,52004
3,26,21,86,57678
1,26,22,43,29125
2,26,22,43,29125
3,26,22,48,32303
1,26,23,41,27938
2,26,23,41,27938
3,26,23,46,30987
1,26,24,43,29125
2,26,24,43,29125
3,26,24,48,32303
1,26,25,77,52602
2,26,25,77,52602
3,26,25,87,58341
1,26,26,0,0
2,26,26,0,0
3,26,26,0,0
1,26,27,59,40255
2,26,27,59,40255
3,26,27,67,44648
1,26,28,24,16120
2,26,28,24,16120
3,26,28,27,17879
1,26,29,124,84284
2,26,29,124,84284
3,26,29,140,93481
1,26,30,49,33469
2,26,30,49,33469
3,26,30,55,37121
1,26,31,59,39833
2,26,31,59,39833
3,26,31,66,44180
1,26,32,22,14842
2,26,32,22,14842
3,26,32,25,16462
1,26,33,93,62942
2,26,33,93,62942
3,26,33,104,69810
1,26,34,160,108417
2,26,34,160,108417
3,26,34,180,120247
1,26,35,198,134567
2,26,35,198,134567
3,26,35,223,149251
1,26,36,157,106428
2,26,36,157,106428
3,26,36,176,118042
1,26,37,216,146629
2,26,37,216,146629
3,26,37,243,162629
1,26,38,210,142707
2,26,38,210,142707
3,26,38,237,158279
1,26,39,158,107382
2,26,39,158,107382
3,26,39,178,119100
1,27,1,37,25258
2,27,1,37,25258
3,27,1,42,28014
1,27,2,103,70210
2,27,2,103,70210
3,27,2,116,77871
1,27,3,52,35109
2,27,3,52,35109
3,27,3,58,38940
1,27,4,166,112967
2,27,4,166,112967
3,27,4,187,125294
1,27,5,99,67179
2,27,5,99,67179
3,27,5,111,74510
1,27,6,56,38091
2,27,6,56,38091
3,27,6,63,42247
1,27,7,54,36624
2,27,7,54,36624
3,27,7,61,40620
1,27,8,35,24085
2,27,8,35,24085
3,27,8,40,26714
1,27,9,22,14596
2,27,9,22,14596
3,27,9,24,16189
1,27,10,149,100941
2,27,10,149,100941
3,27,10,167,111955
1,27,11,142,96619
2,27,11,142,96619
3,27,11,160,107161
1,27,12,96,64932
2,27,12,96,64932
3,27,12,108,72017
1,27,13,91,61704
2,27,13,91,61704
3,27,13,102,68437
1,27,14,56,38214
2,27,14,56,38214
3,27,14,63,42384
1,27,15,60,40817
2,27,15,60,40817
3,27,15,68,45271
1,27,16,54,36603
2,27,16,54,36603
3,27,16,61,40598
1,27,17,9,5792
2,27,17,9,5792
3,27,17,10,6424
1,27,18,91,61539
2,27,18,91,61539
3,27,18,102,68254
1,27,19,51,34577
2,27,19,51,34577
3,27,19,57,38350
1,27,20,128,86813
2,27,20,128,86813
3,27,20,144,96286
1,27,21,130,88080
2,27,21,130,88080
3,27,21,146,97691
1,27,22,24,16404
2,27,22,24,16404
3,27,22,27,18194
1,27,23,22,15217
2,27,23,22,15217
3,27,23,25,16877
1,27,24,24,16404
2,27,24,24,16404
3,27,24,27,18194
1,27,25,131,88678
2,27,25,131,88678
3,27,25,147,98354
1,27,26,59,40255
2,27,26,59,40255
3,27,26,67,44648
1,27,27,0,0
2,27,27,0,0
3,27,27,0,0
1,27,28,77,52196
2,27,28,77,52196
3,27,28,87,57892
1,27,29,177,120360
2,27,29,177,120360
3,27,29,199,133494
1,27,30,102,69545
2,27,30,102,69545
3,27,30,115,77134
1,27,31,112,75909
2,27,31,112,75909
3,27,31,126,84192
1,27,32,40,27298
2,27,32,40,27298
3,27,32,45,30277
1,27,33,146,99018
2,27,33,146,99018
3,27,33,164,109823
1,27,34,213,144493
2,27,34,213,144493
3,27,34,239,160260
1,27,35,251,170643
2,27,35,251,170643
3,27,35,283,189263
1,27,36,210,142505
2,27,36,210,142505
3,27,36,236,158054
1,27,37,269,182706
2,27,37,269,182706
3,27,37,303,202642
1,27,38,263,178783
2,27,38,263,178783
3,27,38,296,198291
1,27,39,211,143459
2,27,39,211,143459
3,27,39,238,159112
1,28,1,44,30017
2,28,1,44,30017
3,28,1,50,33292
1,28,2,31,21154
2,28,2,31,21154
3,28,2,35,23462
1,28,3,29,19531
2,28,3,29,19531
3,28,3,32,21662
1,28,4,93,63362
2,28,4,93,63362
3,28,4,105,70276
1,28,5,23,15308
2,28,5,23,15308
3,28,5,25,16978
1,28,6,28,18783
2,28,6,28,18783
3,28,6,31,20832
1,28,7,24,16343
2,28,7,24,16343
3,28,7,27,18126
1,28,8,47,32044
2,28,8,47,32044
3,28,8,53,35541
1,28,9,92,62563
2,28,9,92,62563
3,28,9,104,69390
1,28,10,76,51336
2,28,10,76,51336
3,28,10,85,56938
1,28,11,69,47013
2,28,11,69,47013
3,28,11,78,52144
1,28,12,23,15875
2,28,12,23,15875
3,28,12,26,17608
1,28,13,19,12648
2,28,13,19,12648
3,28,13,21,14028
1,28,14,21,14549
2,28,14,21,14549
3,28,14,24,16136
1,28,15,39,26459
2,28,15,39,26459
3,28,15,44,29346
1,28,16,25,17295
2,28,16,25,17295
3,28,16,29,19183
1,28,17,72,48965
2,28,17,72,48965
3,28,17,81,54308
1,28,18,96,64883
2,28,18,96,64883
3,28,18,108,71963
1,28,19,57,38573
2,28,19,57,38573
3,28,19,64,42782
1,28,20,55,37208
2,28,20,55,37208
3,28,20,62,41268
1,28,21,57,38475
2,28,21,57,38475
3,28,21,64,42673
1,28,22,61,41066
2,28,22,61,41066
3,28,22,68,45548
1,28,23,59,39880
2,28,23,59,39880
3,28,23,66,44231
1,28,24,61,41066
2,28,24,61,41066
3,28,24,68,45548
1,28,25,58,39073
2,28,25,58,39073
3,28,25,65,43336
1,28,26,24,16120
2,28,26,24,16120
3,28,26,27,17879
1,28,27,77,52196
2,28,27,77,52196
3,28,27,87,57892
1,28,28,0,0
2,28,28,0,0
3,28,28,0,0
1,28,29,104,70756
2,28,29,104,70756
3,28,29,117,78476
1,28,30,30,20489
2,28,30,30,20489
3,28,30,34,22725
1,28,31,39,26304
2,28,31,39,26304
3,28,31,44,29175
1,28,32,39,26783
2,28,32,39,26783
3,28,32,44,29706
1,28,33,73,49413
2,28,33,73,49413
3,28,33,82,54805
1,28,34,140,94888
2,28,34,140,94888
3,28,34,157,105242
1,28,35,178,121038
2,28,35,178,121038
3,28,35,201,134245
1,28,36,137,92900
2,28,36,137,92900
3,28,36,154,103036
1,28,37,196,133100
2,28,37,196,133100
3,28,37,221,147624
1,28,38,190,129178
2,28,38,190,129178
3,28,38,214,143274
1,28,39,138,93854
2,28,39,138,93854
3,28,39,156,104095
1,29,1,145,98181
2,29,1,145,98181
3,29,1,163,108894
1,29,2,92,62600
2,29,2,92,62600
3,29,2,104,69431
1,29,3,129,87695
2,29,3,129,87695
3,29,3,145,97264
1,29,4,70,47332
2,29,4,70,47332
3,29,4,78,52496
1,29,5,123,83210
2,29,5,123,83210
3,29,5,138,92290
1,29,6,128,86903
2,29,6,128,86903
3,29,6,144,96385
1,29,7,124,84461
2,29,7,124,84461
3,29,7,140,93677
1,29,8,148,100208
2,29,8,148,100208
3,29,8,166,111143
1,29,9,193,130727
2,29,9,193,130727
3,29,9,217,144992
1,29,10,52,35339
2,29,10,52,35339
3,29,10,59,39195
1,29,11,51,34944
2,29,11,51,34944
3,29,11,58,38757
1,29,12,99,67476
2,29,12,99,67476
3,29,12,112,74839
1,29,13,100,67562
2,29,13,100,67562
3,29,13,112,74934
1,29,14,122,82647
2,29,14,122,82647
3,29,14,137,91665
1,29,15,139,94623
2,29,15,139,94623
3,29,15,157,104948
1,29,16,126,85416
2,29,16,126,85416
3,29,16,142,94736
1,29,17,173,117129
2,29,17,173,117129
3,29,17,194,129910
1,29,18,194,131467
2,29,18,194,131467
3,29,18,218,145813
1,29,19,157,106737
2,29,19,157,106737
3,29,19,177,118384
1,29,20,53,35807
2,29,20,53,35807
3,29,20,59,39714
1,29,21,52,35526
2,29,21,52,35526
3,29,21,59,39402
1,29,22,161,109231
2,29,22,161,109231
3,29,22,181,121149
1,29,23,159,108044
2,29,23,159,108044
3,29,23,179,119833
1,29,24,161,109231
2,29,24,161,109231
3,29,24,181,121149
1,29,25,50,34044
2,29,25,50,34044
3,29,25,56,37759
1,29,26,124,84284
2,29,26,124,84284
3,29,26,140,93481
1,29,27,177,120360
2,29,27,177,120360
3,29,27,199,133494
1,29,28,104,70756
2,29,28,104,70756
3,29,28,117,78476
1,29,29,0,0
2,29,29,0,0
3,29,29,0,0
1,29,30,89,60584
2,29,30,89,60584
3,29,30,100,67194
1,29,31,68,46303
2,29,31,68,46303
3,29,31,77,51356
1,29,32,140,94948
2,29,32,140,94948
3,29,32,157,105308
1,29,33,51,34553
2,29,33,51,34553
3,29,33,57,38323
1,29,34,116,78858
2,29,34,116,78858
3,29,34,131,87462
1,29,35,155,104989
2,29,35,155,104989
3,29,35,174,116445
1,29,36,113,76869
2,29,36,113,76869
3,29,36,127,85257
1,29,37,172,117068
2,29,37,172,117068
3,29,37,194,129842
1,29,38,167,113146
2,29,38,167,113146
3,29,38,188,125492
1,29,39,115,77823
2,29,39,115,77823
3,29,39,129,86315
1,30,1,70,47366
2,30,1,70,47366
3,30,1,79,52534
1,30,2,3,2090
2,30,2,3,2090
3,30,2,3,2318
1,30,3,54,36880
2,30,3,54,36880
3,30,3,61,40904
1,30,4,78,53190
2,30,4,78,53190
3,30,4,88,58994
1,30,5,50,33799
2,30,5,50,33799
3,30,5,56,37487
1,30,6,53,36087
2,30,6,53,36087
3,30,6,60,40025
1,30,7,50,33646
2,30,7,50,33646
3,30,7,56,37317
1,30,8,73,49393
2,30,8,73,49393
3,30,8,82,54782
1,30,9,118,79912
2,30,9,118,79912
3,30,9,132,88632
1,30,10,61,41164
2,30,10,61,41164
3,30,10,68,45656
1,30,11,54,36842
2,30,11,54,36842
3,30,11,61,40862
1,30,12,15,9884
2,30,12,15,9884
3,30,12,16,10963
1,30,13,18,12220
2,30,13,18,12220
3,30,13,20,13553
1,30,14,47,31832
2,30,14,47,31832
3,30,14,53,35305
1,30,15,65,43807
2,30,15,65,43807
3,30,15,73,48587
1,30,16,51,34600
2,30,16,51,34600
3,30,16,57,38376
1,30,17,98,66313
2,30,17,98,66313
3,30,17,110,73549
1,30,18,121,82232
2,30,18,121,82232
3,30,18,136,91204
1,30,19,82,55922
2,30,19,82,55922
3,30,19,93,62024
1,30,20,40,27036
2,30,20,40,27036
3,30,20,45,29986
1,30,21,42,28303
2,30,21,42,28303
3,30,21,47,31391
1,30,22,86,58415
2,30,22,86,58415
3,30,22,97,64789
1,30,23,84,57228
2,30,23,84,57228
3,30,23,95,63473
1,30,24,86,58415
2,30,24,86,58415
3,30,24,97,64789
1,30,25,43,28901
2,30,25,43,28901
3,30,25,48,32054
1,30,26,49,33469
2,30,26,49,33469
3,30,26,55,37121
1,30,27,102,69545
2,30,27,102,69545
3,30,27,115,77134
1,30,28,30,20489
2,30,28,30,20489
3,30,28,34,22725
1,30,29,89,60584
2,30,29,89,60584
3,30,29,100,67194
1,30,30,0,0
2,30,30,0,0
3,30,30,0,0
1,30,31,24,16132
2,30,31,24,16132
3,30,31,27,17893
1,30,32,65,44132
2,30,32,65,44132
3,30,32,73,48948
1,30,33,58,39241
2,30,33,58,39241
3,30,33,65,43523
1,30,34,125,84716
2,30,34,125,84716
3,30,34,140,93960
1,30,35,163,110866
2,30,35,163,110866
3,30,35,184,122963
1,30,36,122,82728
2,30,36,122,82728
3,30,36,137,91754
1,30,37,181,122928
2,30,37,181,122928
3,30,37,204,136342
1,30,38,175,119006
2,30,38,175,119006
3,30,38,197,131992
1,30,39,123,83682
2,30,39,123,83682
3,30,39,139,92813
1,31,1,79,53730
2,31,1,79,53730
3,31,1,89,59593
1,31,2,27,18149
2,31,2,27,18149
3,31,2,30,20129
1,31,3,64,43244
2,31,3,64,43244
3,31,3,72,47962
1,31,4,57,38586
2,31,4,57,38586
3,31,4,64,42796
1,31,5,57,38830
2,31,5,57,38830
3,31,5,64,43067
1,31,6,63,42452
2,31,6,63,42452
3,31,6,70,47084
1,31,7,59,40010
2,31,7,59,40010
3,31,7,66,44376
1,31,8,82,55757
2,31,8,82,55757
3,31,8,92,61841
1,31,9,127,86276
2,31,9,127,86276
3,31,9,143,95690
1,31,10,39,26560
2,31,10,39,26560
3,31,10,44,29458
1,31,11,33,22237
2,31,11,33,22237
3,31,11,37,24664
1,31,12,34,23025
2,31,12,34,23025
3,31,12,38,25538
1,31,13,34,23110
2,31,13,34,23110
3,31,13,38,25632
1,31,14,56,38196
2,31,14,56,38196
3,31,14,63,42364
1,31,15,74,50172
2,31,15,74,50172
3,31,15,83,55646
1,31,16,60,40965
2,31,16,60,40965
3,31,16,68,45435
1,31,17,107,72678
2,31,17,107,72678
3,31,17,120,80608
1,31,18,130,88180
2,31,18,130,88180
3,31,18,146,97802
1,31,19,92,62286
2,31,19,92,62286
3,31,19,103,69083
1,31,20,18,12432
2,31,20,18,12432
3,31,20,21,13788
1,31,21,20,13699
2,31,21,20,13699
3,31,21,23,15194
1,31,22,95,64779
2,31,22,95,64779
3,31,22,107,71848
1,31,23,94,63593
2,31,23,94,63593
3,31,23,105,70532
1,31,24,95,64779
2,31,24,95,64779
3,31,24,107,71848
1,31,25,21,14297
2,31,25,21,14297
3,31,25,24,15857
1,31,26,59,39833
2,31,26,59,39833
3,31,26,66,44180
1,31,27,112,75909
2,31,27,112,75909
3,31,27,126,84192
1,31,28,39,26304
2,31,28,39,26304
3,31,28,44,29175
1,31,29,68,46303
2,31,29,68,46303
3,31,29,77,51356
1,31,30,24,16132
2,31,30,24,16132
3,31,30,27,17893
1,31,31,0,0
2,31,31,0,0
