#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,2,3,4
# Vessel count: 1,2,2,1
# Number of cargoes: 22
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 5 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
6
# for each vessel: vessel index, home port, starting time, capacity
1,8,0,13200
2,13,111,16500
3,31,199,16500
4,14,25,24000
5,12,0,24000
6,12,79,33200
# number of cargoes
22
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,2,3,4,8,9,11,12,13,16,17,18,21
2,1,2,3,4,5,8,9,11,13,16,17,18,19,21,22
3,1,3,4,5,8,9,11,13,16,17,19,21,22
4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
6,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,11,27,15965,929218,1132,1204,1132,1677
2,27,3,12057,369141,190,262,190,614
3,33,37,6242,631931,1254,1326,1254,1780
4,10,38,11380,604268,298,370,298,837
5,4,38,13684,393773,753,825,753,1252
6,33,36,20237,548913,439,511,439,933
7,23,20,18912,511297,832,904,832,1333
8,34,18,8937,784739,1072,1144,1072,1663
9,16,36,2394,676118,822,894,822,1352
10,2,39,21124,634457,414,486,414,962
11,17,35,8414,869544,1011,1083,1011,1675
12,14,20,4846,503569,0,72,0,450
13,6,17,10782,536840,594,666,594,1014
14,11,27,18664,705166,489,561,489,1034
15,3,27,19802,631611,91,163,91,554
16,29,36,10164,602289,670,742,670,1313
17,31,36,10088,439306,668,740,668,1133
18,19,4,7734,690567,194,266,194,798
19,33,37,13210,422513,189,261,189,724
20,9,11,18519,811659,147,219,147,729
21,29,9,12053,599149,220,292,220,777
22,33,35,14754,591787,315,387,315,791
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
1,10,26,96,64865
2,10,26,89,52495
3,10,26,89,52495
4,10,26,108,71943
5,10,26,108,71943
6,10,26,98,87291
1,10,27,149,100941
2,10,27,138,81691
3,10,27,138,81691
4,10,27,167,111955
5,10,27,167,111955
6,10,27,152,135841
1,10,28,76,51336
2,10,28,70,41546
3,10,28,70,41546
4,10,28,85,56938
5,10,28,85,56938
6,10,28,77,69085
1,10,29,52,35339
2,10,29,48,28600
3,10,29,48,28600
4,10,29,59,39195
5,10,29,59,39195
6,10,29,53,47557
1,10,30,61,41164
2,10,30,56,33314
3,10,30,56,33314
4,10,30,68,45656
5,10,30,68,45656
6,10,30,62,55396
1,10,31,39,26560
2,10,31,36,21495
3,10,31,36,21495
4,10,31,44,29458
5,10,31,44,29458
6,10,31,40,35743
1,10,32,111,75528
2,10,32,104,61125
3,10,32,104,61125
4,10,32,125,83769
5,10,32,125,83769
6,10,32,114,101641
1,10,33,5,3484
2,10,33,5,2820
3,10,33,5,2820
4,10,33,6,3864
5,10,33,6,3864
6,10,33,5,4689
1,10,34,65,43842
2,10,34,60,35481
3,10,34,60,35481
4,10,34,73,48626
5,10,34,73,48626
6,10,34,66,59000
1,10,35,103,70002
2,10,35,96,56652
3,10,35,96,56652
4,10,35,116,77640
5,10,35,116,77640
6,10,35,105,94204
1,10,36,62,41853
2,10,36,57,33872
3,10,36,57,33872
4,10,36,69,46420
5,10,36,69,46420
6,10,36,63,56324
1,10,37,121,82054
2,10,37,113,66406
3,10,37,113,66406
4,10,37,136,91008
5,10,37,136,91008
6,10,37,124,110424
1,10,38,115,78132
2,10,38,107,63232
3,10,38,107,63232
4,10,38,130,86657
5,10,38,130,86657
6,10,38,118,105146
1,10,39,63,42807
2,10,39,59,34644
3,10,39,59,34644
4,10,39,71,47478
5,10,39,71,47478
6,10,39,65,57608
1,11,1,110,74439
2,11,1,102,60243
3,11,1,102,60243
4,11,1,123,82562
5,11,1,123,82562
6,11,1,112,100176
1,11,2,57,38858
2,11,2,53,31448
3,11,2,53,31448
4,11,2,64,43098
5,11,2,64,43098
6,11,2,59,52293
1,11,3,94,63953
2,11,3,88,51757
3,11,3,88,51757
4,11,3,106,70931
5,11,3,106,70931
6,11,3,96,86064
1,11,4,26,17826
2,11,4,24,14427
3,11,4,24,14427
4,11,4,30,19771
5,11,4,30,19771
6,11,4,27,23990
1,11,5,88,59539
2,11,5,82,48184
3,11,5,82,48184
4,11,5,99,66035
5,11,5,99,66035
6,11,5,90,80124
1,11,6,93,63161
2,11,6,87,51116
3,11,6,87,51116
4,11,6,105,70053
5,11,6,105,70053
6,11,6,95,84998
1,11,7,89,60719
2,11,7,83,49140
3,11,7,83,49140
4,11,7,101,67344
5,11,7,101,67344
6,11,7,91,81712
1,11,8,113,76466
2,11,8,105,61884
3,11,8,105,61884
4,11,8,127,84810
5,11,8,127,84810
6,11,8,115,102904
1,11,9,158,106985
2,11,9,147,86583
3,11,9,147,86583
4,11,9,177,118659
5,11,9,177,118659
6,11,9,161,143975
1,11,10,9,5800
2,11,10,8,4694
3,11,10,8,4694
4,11,10,10,6433
5,11,10,10,6433
6,11,10,9,7806
1,11,11,0,0
2,11,11,0,0
3,11,11,0,0
4,11,11,0,0
5,11,11,0,0
6,11,11,0,0
1,11,12,64,43734
2,11,12,60,35394
3,11,12,60,35394
4,11,12,72,48506
5,11,12,72,48506
6,11,12,66,58855
1,11,13,65,43820
2,11,13,60,35463
3,11,13,60,35463
4,11,13,73,48601
5,11,13,73,48601
6,11,13,66,58970
1,11,14,87,58905
2,11,14,81,47672
3,11,14,81,47672
4,11,14,98,65333
5,11,14,98,65333
6,11,14,89,79271
1,11,15,104,70881
2,11,15,97,57364
3,11,15,97,57364
4,11,15,117,78615
5,11,15,117,78615
6,11,15,107,95387
1,11,16,91,61674
2,11,16,85,49912
3,11,16,85,49912
4,11,16,102,68404
5,11,16,102,68404
6,11,16,93,82997
1,11,17,138,93387
2,11,17,128,75578
3,11,17,128,75578
4,11,17,155,103577
5,11,17,155,103577
6,11,17,141,125675
1,11,18,160,108889
2,11,18,149,88124
3,11,18,149,88124
4,11,18,180,120771
5,11,18,180,120771
6,11,18,164,146537
1,11,19,122,82995
2,11,19,114,67168
3,11,19,114,67168
4,11,19,138,92051
5,11,19,138,92051
6,11,19,125,111690
1,11,20,16,10984
2,11,20,15,8889
3,11,20,15,8889
4,11,20,18,12182
5,11,20,18,12182
6,11,20,17,14781
1,11,21,15,10057
2,11,21,14,8139
3,11,21,14,8139
4,11,21,17,11155
5,11,21,17,11155
6,11,21,15,13534
1,11,22,126,85489
2,11,22,117,69186
3,11,22,117,69186
4,11,22,142,94817
5,11,22,142,94817
6,11,22,129,115046
1,11,23,124,84302
2,11,23,116,68225
3,11,23,116,68225
4,11,23,140,93501
5,11,23,140,93501
6,11,23,127,113449
1,11,24,126,85489
2,11,24,117,69186
3,11,24,117,69186
4,11,24,142,94817
5,11,24,142,94817
6,11,24,129,115046
1,11,25,12,8357
2,11,25,11,6763
3,11,25,11,6763
4,11,25,14,9268
5,11,25,14,9268
6,11,25,13,11246
1,11,26,89,60542
2,11,26,83,48997
3,11,26,83,48997
4,11,26,100,67148
5,11,26,100,67148
6,11,26,91,81474
1,11,27,142,96619
2,11,27,133,78193
3,11,27,133,78193
4,11,27,160,107161
5,11,27,160,107161
6,11,27,146,130024
1,11,28,69,47013
2,11,28,64,38048
3,11,28,64,38048
4,11,28,78,52144
5,11,28,78,52144
6,11,28,71,63268
1,11,29,51,34944
2,11,29,48,28280
3,11,29,48,28280
4,11,29,58,38757
5,11,29,58,38757
6,11,29,53,47026
1,11,30,54,36842
2,11,30,51,29816
3,11,30,51,29816
4,11,30,61,40862
5,11,30,61,40862
6,11,30,56,49579
1,11,31,33,22237
2,11,31,31,17997
3,11,31,31,17997
4,11,31,37,24664
5,11,31,37,24664
6,11,31,34,29926
1,11,32,105,71206
2,11,32,98,57626
3,11,32,98,57626
4,11,32,118,78975
5,11,32,118,78975
6,11,32,107,95824
1,11,33,4,2696
2,11,33,4,2182
3,11,33,4,2182
4,11,33,4,2990
5,11,33,4,2990
6,11,33,4,3628
1,11,34,73,49352
2,11,34,68,39941
3,11,34,68,39941
4,11,34,82,54738
5,11,34,82,54738
6,11,34,74,66416
1,11,35,111,75502
2,11,35,104,61104
3,11,35,104,61104
4,11,35,125,83741
5,11,35,125,83741
6,11,35,114,101607
1,11,36,70,47364
2,11,36,65,38331
3,11,36,65,38331
4,11,36,79,52532
5,11,36,79,52532
6,11,36,71,63740
1,11,37,129,87565
2,11,37,120,70866
3,11,37,120,70866
4,11,37,145,97120
5,11,37,145,97120
6,11,37,132,117840
1,11,38,123,83643
2,11,38,115,67692
3,11,38,115,67692
4,11,38,139,92769
5,11,38,139,92769
6,11,38,126,112562
1,11,39,71,48318
2,11,39,66,39104
3,11,39,66,39104
4,11,39,80,53590
5,11,39,80,53590
6,11,39,73,65023
1,12,1,63,42752
2,12,1,59,34599
3,12,1,59,34599
4,12,1,71,47417
5,12,1,71,47417
6,12,1,64,57534
1,12,2,14,9328
2,12,2,13,7549
3,12,2,13,7549
4,12,2,15,10346
5,12,2,15,10346
6,12,2,14,12553
1,12,3,48,32266
2,12,3,44,26113
3,12,3,44,26113
4,12,3,53,35787
5,12,3,53,35787
6,12,3,49,43422
1,12,4,89,60083
2,12,4,82,48625
3,12,4,82,48625
4,12,4,100,66639
5,12,4,100,66639
6,12,4,91,80856
1,12,5,43,29194
2,12,5,40,23627
3,12,5,40,23627
4,12,5,48,32380
5,12,5,48,32380
6,12,5,44,39288
1,12,6,46,31474
2,12,6,43,25472
3,12,6,43,25472
4,12,6,52,34908
5,12,6,52,34908
6,12,6,47,42356
1,12,7,43,29032
2,12,7,40,23496
3,12,7,40,23496
4,12,7,48,32200
5,12,7,48,32200
6,12,7,44,39070
1,12,8,66,44779
2,12,8,61,36240
3,12,8,61,36240
4,12,8,74,49666
5,12,8,74,49666
6,12,8,67,60262
1,12,9,111,75298
2,12,9,103,60939
3,12,9,103,60939
4,12,9,125,83515
5,12,9,125,83515
6,12,9,113,101332
1,12,10,71,48057
2,12,10,66,38892
3,12,10,66,38892
4,12,10,80,53301
5,12,10,80,53301
6,12,10,72,64672
1,12,11,64,43734
2,12,11,60,35394
3,12,11,60,35394
4,12,11,72,48506
5,12,11,72,48506
6,12,11,66,58855
1,12,12,0,0
2,12,12,0,0
3,12,12,0,0
4,12,12,0,0
5,12,12,0,0
6,12,12,0,0
1,12,13,7,4583
2,12,13,6,3709
3,12,13,6,3709
4,12,13,8,5083
5,12,13,8,5083
6,12,13,7,6167
1,12,14,40,27218
2,12,14,37,22028
3,12,14,37,22028
4,12,14,45,30188
5,12,14,45,30188
6,12,14,41,36629
1,12,15,58,39194
2,12,15,54,31719
3,12,15,54,31719
4,12,15,65,43470
5,12,15,65,43470
6,12,15,59,52745
1,12,16,44,29987
2,12,16,41,24268
3,12,16,41,24268
4,12,16,50,33259
5,12,16,50,33259
6,12,16,45,40355
1,12,17,91,61700
2,12,17,85,49934
3,12,17,85,49934
4,12,17,102,68433
5,12,17,102,68433
6,12,17,93,83032
1,12,18,114,77618
2,12,18,106,62816
3,12,18,106,62816
4,12,18,129,86088
5,12,18,129,86088
6,12,18,117,104454
1,12,19,76,51309
2,12,19,70,41524
3,12,19,70,41524
4,12,19,85,56907
5,12,19,85,56907
6,12,19,77,69048
1,12,20,50,33929
2,12,20,47,27458
3,12,20,47,27458
4,12,20,56,37631
5,12,20,56,37631
6,12,20,51,45660
1,12,21,52,35196
2,12,21,48,28484
3,12,21,48,28484
4,12,21,58,39036
5,12,21,58,39036
6,12,21,53,47364
1,12,22,79,53802
2,12,22,74,43542
3,12,22,74,43542
4,12,22,89,59672
5,12,22,89,59672
6,12,22,81,72403
1,12,23,78,52615
2,12,23,72,42581
3,12,23,72,42581
4,12,23,87,58356
5,12,23,87,58356
6,12,23,79,70806
1,12,24,79,53802
2,12,24,74,43542
3,12,24,74,43542
4,12,24,89,59672
5,12,24,89,59672
6,12,24,81,72403
1,12,25,53,35794
2,12,25,49,28968
3,12,25,49,28968
4,12,25,59,39699
5,12,25,59,39699
6,12,25,54,48169
1,12,26,43,28855
2,12,26,40,23353
3,12,26,40,23353
4,12,26,48,32004
5,12,26,48,32004
6,12,26,43,38832
1,12,27,96,64932
2,12,27,89,52549
3,12,27,89,52549
4,12,27,108,72017
5,12,27,108,72017
6,12,27,98,87381
1,12,28,23,15875
2,12,28,22,12848
3,12,28,22,12848
4,12,28,26,17608
5,12,28,26,17608
6,12,28,24,21364
1,12,29,99,67476
2,12,29,93,54608
3,12,29,93,54608
4,12,29,112,74839
5,12,29,112,74839
6,12,29,102,90806
1,12,30,15,9884
2,12,30,14,7999
3,12,30,14,7999
4,12,30,16,10963
5,12,30,16,10963
6,12,30,15,13301
1,12,31,34,23025
2,12,31,32,18634
3,12,31,32,18634
4,12,31,38,25538
5,12,31,38,25538
6,12,31,35,30986
1,12,32,58,39519
2,12,32,54,31982
3,12,32,54,31982
4,12,32,66,43831
5,12,32,66,43831
6,12,32,60,53182
1,12,33,68,46134
2,12,33,63,37336
3,12,33,63,37336
4,12,33,76,51168
5,12,33,76,51168
6,12,33,70,62085
1,12,34,135,91609
2,12,34,126,74139
3,12,34,126,74139
4,12,34,152,101605
5,12,34,152,101605
6,12,34,138,123282
1,12,35,173,117759
2,12,35,162,95302
3,12,35,162,95302
4,12,35,195,130609
5,12,35,195,130609
6,12,35,177,158473
1,12,36,132,89620
2,12,36,123,72530
3,12,36,123,72530
4,12,36,149,99400
5,12,36,149,99400
6,12,36,135,120606
1,12,37,191,129821
2,12,37,178,105064
3,12,37,178,105064
4,12,37,215,143987
5,12,37,215,143987
6,12,37,196,174706
1,12,38,185,125899
2,12,38,173,101890
3,12,38,173,101890
4,12,38,209,139637
5,12,38,209,139637
6,12,38,190,169428
1,12,39,133,90574
2,12,39,124,73302
3,12,39,124,73302
4,12,39,150,100458
5,12,39,150,100458
6,12,39,136,121890
1,13,1,58,39524
2,13,1,54,31987
3,13,1,54,31987
4,13,1,66,43837
5,13,1,66,43837
6,13,1,60,53190
1,13,2,18,12169
2,13,2,17,9848
3,13,2,17,9848
4,13,2,20,13497
5,13,2,20,13497
6,13,2,18,16376
1,13,3,43,29038
2,13,3,40,23501
3,13,3,40,23501
4,13,3,48,32207
5,13,3,48,32207
6,13,3,44,39078
1,13,4,89,60168
2,13,4,83,48694
3,13,4,83,48694
4,13,4,100,66734
5,13,4,100,66734
6,13,4,91,80971
1,13,5,38,25966
2,13,5,36,21014
3,13,5,36,21014
4,13,5,43,28800
5,13,5,43,28800
6,13,5,39,34944
1,13,6,42,28246
2,13,6,39,22859
3,13,6,39,22859
4,13,6,47,31328
5,13,6,47,31328
6,13,6,43,38012
1,13,7,38,25804
2,13,7,35,20883
3,13,7,35,20883
4,13,7,43,28620
5,13,7,43,28620
6,13,7,39,34726
1,13,8,61,41552
2,13,8,57,33628
3,13,8,57,33628
4,13,8,69,46086
5,13,8,69,46086
6,13,8,63,55918
1,13,9,106,72071
2,13,9,99,58327
3,13,9,99,58327
4,13,9,119,79935
5,13,9,119,79935
6,13,9,109,96989
1,13,10,71,48142
2,13,10,66,38961
3,13,10,66,38961
4,13,10,80,53395
5,13,10,80,53395
6,13,10,73,64787
1,13,11,65,43820
2,13,11,60,35463
3,13,11,60,35463
4,13,11,73,48601
5,13,11,73,48601
6,13,11,66,58970
1,13,12,7,4583
2,13,12,6,3709
3,13,12,6,3709
4,13,12,8,5083
5,13,12,8,5083
6,13,12,7,6167
1,13,13,0,0
2,13,13,0,0
3,13,13,0,0
4,13,13,0,0
5,13,13,0,0
6,13,13,0,0
1,13,14,35,23990
2,13,14,33,19415
3,13,14,33,19415
4,13,14,40,26608
5,13,14,40,26608
6,13,14,36,32285
1,13,15,53,35966
2,13,15,49,29107
3,13,15,49,29107
4,13,15,60,39890
5,13,15,60,39890
6,13,15,54,48401
1,13,16,39,26759
2,13,16,37,21656
3,13,16,37,21656
4,13,16,44,29679
5,13,16,44,29679
6,13,16,40,36011
1,13,17,86,58472
2,13,17,80,47321
3,13,17,80,47321
4,13,17,97,64852
5,13,17,97,64852
6,13,17,88,78689
1,13,18,110,74390
2,13,18,102,60204
3,13,18,102,60204
4,13,18,123,82508
5,13,18,123,82508
6,13,18,112,100110
1,13,19,71,48081
2,13,19,66,38911
3,13,19,66,38911
4,13,19,80,53327
5,13,19,80,53327
6,13,19,72,64704
1,13,20,50,34014
2,13,20,47,27528
3,13,20,47,27528
4,13,20,56,37726
5,13,20,56,37726
6,13,20,51,45774
1,13,21,52,35281
2,13,21,48,28553
3,13,21,48,28553
4,13,21,58,39131
5,13,21,58,39131
6,13,21,53,47479
1,13,22,75,50574
2,13,22,69,40929
3,13,22,69,40929
4,13,22,84,56092
5,13,22,84,56092
6,13,22,76,68059
1,13,23,73,49387
2,13,23,68,39969
3,13,23,68,39969
4,13,23,82,54776
5,13,23,82,54776
6,13,23,74,66462
1,13,24,75,50574
2,13,24,69,40929
3,13,24,69,40929
4,13,24,84,56092
5,13,24,84,56092
6,13,24,76,68059
1,13,25,53,35879
2,13,25,49,29037
3,13,25,49,29037
4,13,25,59,39794
5,13,25,59,39794
6,13,25,54,48284
1,13,26,38,25628
2,13,26,35,20740
3,13,26,35,20740
4,13,26,42,28424
5,13,26,42,28424
6,13,26,39,34488
1,13,27,91,61704
2,13,27,85,49937
3,13,27,85,49937
4,13,27,102,68437
5,13,27,102,68437
6,13,27,93,83037
1,13,28,19,12648
2,13,28,17,10236
3,13,28,17,10236
4,13,28,21,14028
5,13,28,21,14028
6,13,28,19,17020
1,13,29,100,67562
2,13,29,93,54677
3,13,29,93,54677
4,13,29,112,74934
5,13,29,112,74934
6,13,29,102,90921
1,13,30,18,12220
2,13,30,17,9890
3,13,30,17,9890
4,13,30,20,13553
5,13,30,20,13553
6,13,30,18,16445
1,13,31,34,23110
2,13,31,32,18703
3,13,31,32,18703
4,13,31,38,25632
5,13,31,38,25632
6,13,31,35,31101
1,13,32,53,36291
2,13,32,50,29370
3,13,32,50,29370
4,13,32,60,40251
5,13,32,60,40251
6,13,32,55,48838
1,13,33,68,46219
2,13,33,63,37405
3,13,33,63,37405
4,13,33,77,51263
5,13,33,77,51263
6,13,33,70,62199
1,13,34,135,91694
2,13,34,126,74208
3,13,34,126,74208
4,13,34,152,101700
5,13,34,152,101700
6,13,34,138,123397
1,13,35,174,117844
2,13,35,162,95371
3,13,35,162,95371
4,13,35,195,130703
5,13,35,195,130703
6,13,35,178,158588
1,13,36,132,89706
2,13,36,123,72599
3,13,36,123,72599
4,13,36,149,99494
5,13,36,149,99494
6,13,36,135,120721
1,13,37,191,129907
2,13,37,178,105133
3,13,37,178,105133
4,13,37,215,144082
5,13,37,215,144082
6,13,37,196,174821
1,13,38,186,125984
2,13,38,173,101959
3,13,38,173,101959
4,13,38,209,139731
5,13,38,209,139731
6,13,38,190,169543
1,13,39,134,90660
2,13,39,124,73371
3,13,39,124,73371
4,13,39,150,100552
5,13,39,150,100552
6,13,39,137,122005
1,14,1,24,16035
2,14,1,22,12977
3,14,1,22,12977
4,14,1,27,17784
5,14,1,27,17784
6,14,1,24,21578
1,14,2,48,32497
2,14,2,45,26299
3,14,2,45,26299
4,14,2,54,36043
5,14,2,54,36043
6,14,2,49,43732
1,14,3,8,5238
2,14,3,7,4239
3,14,3,7,4239
4,14,3,9,5810
5,14,3,9,5810
6,14,3,8,7049
1,14,4,111,75254
2,14,4,103,60903
3,14,4,103,60903
4,14,4,125,83465
5,14,4,125,83465
6,14,4,113,101272
1,14,5,44,29532
2,14,5,41,23900
3,14,5,41,23900
4,14,5,49,32754
5,14,5,49,32754
6,14,5,44,39742
1,14,6,6,4283
2,14,6,6,3466
3,14,6,6,3466
4,14,6,7,4751
5,14,6,7,4751
6,14,6,6,5764
1,14,7,3,1841
2,14,7,3,1490
3,14,7,3,1490
4,14,7,3,2042
5,14,7,3,2042
6,14,7,3,2478
1,14,8,27,18062
2,14,8,25,14617
3,14,8,25,14617
4,14,8,30,20033
5,14,8,30,20033
6,14,8,27,24307
1,14,9,72,48581
2,14,9,67,39316
3,14,9,67,39316
4,14,9,81,53882
5,14,9,81,53882
6,14,9,73,65377
1,14,10,93,63227
2,14,10,87,51170
3,14,10,87,51170
4,14,10,105,70127
5,14,10,105,70127
6,14,10,95,85088
1,14,11,87,58905
2,14,11,81,47672
3,14,11,81,47672
4,14,11,98,65333
5,14,11,98,65333
6,14,11,89,79271
1,14,12,40,27218
2,14,12,37,22028
3,14,12,37,22028
4,14,12,45,30188
5,14,12,45,30188
6,14,12,41,36629
1,14,13,35,23990
2,14,13,33,19415
3,14,13,33,19415
4,14,13,40,26608
5,14,13,40,26608
6,14,13,36,32285
1,14,14,0,0
2,14,14,0,0
3,14,14,0,0
4,14,14,0,0
5,14,14,0,0
6,14,14,0,0
1,14,15,20,13622
2,14,15,19,11024
3,14,15,19,11024
4,14,15,23,15108
5,14,15,23,15108
6,14,15,21,18332
1,14,16,4,2796
2,14,16,4,2263
3,14,16,4,2263
4,14,16,5,3101
5,14,16,5,3101
6,14,16,4,3763
1,14,17,52,34982
2,14,17,48,28311
3,14,17,48,28311
4,14,17,58,38800
5,14,17,58,38800
6,14,17,53,47077
1,14,18,76,51789
2,14,18,71,41913
3,14,18,71,41913
4,14,18,86,57440
5,14,18,86,57440
6,14,18,78,69695
1,14,19,37,25311
2,14,19,35,20484
3,14,19,35,20484
4,14,19,42,28073
5,14,19,42,28073
6,14,19,38,34063
1,14,20,72,49099
2,14,20,67,39736
3,14,20,67,39736
4,14,20,81,54457
5,14,20,81,54457
6,14,20,74,66075
1,14,21,74,50366
2,14,21,69,40761
3,14,21,69,40761
4,14,21,83,55862
5,14,21,83,55862
6,14,21,76,67780
1,14,22,40,27084
2,14,22,37,21919
3,14,22,37,21919
4,14,22,45,30039
5,14,22,45,30039
6,14,22,41,36448
1,14,23,38,25897
2,14,23,36,20959
3,14,23,36,20959
4,14,23,43,28723
5,14,23,43,28723
6,14,23,39,34851
1,14,24,40,27084
2,14,24,37,21919
3,14,24,37,21919
4,14,24,45,30039
5,14,24,45,30039
6,14,24,41,36448
1,14,25,75,50964
2,14,25,70,41245
3,14,25,70,41245
4,14,25,84,56525
5,14,25,84,56525
6,14,25,77,68585
1,14,26,6,4173
2,14,26,6,3377
3,14,26,6,3377
4,14,26,7,4629
5,14,26,7,4629
6,14,26,6,5616
1,14,27,56,38214
2,14,27,52,30926
3,14,27,52,30926
4,14,27,63,42384
5,14,27,63,42384
6,14,27,58,51426
1,14,28,21,14549
2,14,28,20,11774
3,14,28,20,11774
4,14,28,24,16136
5,14,28,24,16136
6,14,28,22,19579
1,14,29,122,82647
2,14,29,113,66886
3,14,29,113,66886
4,14,29,137,91665
5,14,29,137,91665
6,14,29,125,111222
1,14,30,47,31832
2,14,30,44,25761
3,14,30,44,25761
4,14,30,53,35305
5,14,30,53,35305
6,14,30,48,42837
1,14,31,56,38196
2,14,31,52,30912
3,14,31,52,30912
4,14,31,63,42364
5,14,31,63,42364
6,14,31,58,51402
1,14,32,19,12801
2,14,32,18,10360
3,14,32,18,10360
4,14,32,21,14198
5,14,32,21,14198
6,14,32,19,17227
1,14,33,90,61305
2,14,33,84,49614
3,14,33,84,49614
4,14,33,102,67994
5,14,33,102,67994
6,14,33,92,82501
1,14,34,157,106780
2,14,34,146,86417
3,14,34,146,86417
4,14,34,177,118431
5,14,34,177,118431
6,14,34,161,143698
1,14,35,196,132930
2,14,35,182,107580
3,14,35,182,107580
4,14,35,220,147435
5,14,35,220,147435
6,14,35,200,178889
1,14,36,154,104791
2,14,36,144,84807
3,14,36,144,84807
4,14,36,174,116226
5,14,36,174,116226
6,14,36,158,141022
1,14,37,214,144992
2,14,37,199,117342
3,14,37,199,117342
4,14,37,240,160813
5,14,37,240,160813
6,14,37,218,195122
1,14,38,208,141070
2,14,38,194,114167
3,14,38,194,114167
4,14,38,234,156463
5,14,38,234,156463
6,14,38,213,189844
1,14,39,156,105745
2,14,39,145,85579
3,14,39,145,85579
4,14,39,175,117284
5,14,39,175,117284
6,14,39,159,142306
1,15,1,28,18784
2,15,1,26,15202
3,15,1,26,15202
4,15,1,31,20834
5,15,1,31,20834
6,15,1,28,25279
1,15,2,66,44472
2,15,2,61,35991
3,15,2,61,35991
4,15,2,74,49325
5,15,2,74,49325
6,15,2,67,59848
1,15,3,20,13653
2,15,3,19,11049
3,15,3,19,11049
4,15,3,23,15143
5,15,3,23,15143
6,15,3,21,18374
1,15,4,129,87229
2,15,4,120,70594
3,15,4,120,70594
4,15,4,145,96747
5,15,4,145,96747
6,15,4,131,117388
1,15,5,55,37139
2,15,5,51,30057
3,15,5,51,30057
4,15,5,62,41191
5,15,5,62,41191
6,15,5,56,49980
1,15,6,22,15222
2,15,6,21,12319
3,15,6,21,12319
4,15,6,25,16883
5,15,6,25,16883
6,15,6,23,20485
1,15,7,20,13352
2,15,7,18,10806
3,15,7,18,10806
4,15,7,22,14809
5,15,7,22,14809
6,15,7,20,17968
1,15,8,30,20665
2,15,8,28,16724
3,15,8,28,16724
4,15,8,34,22920
5,15,8,34,22920
6,15,8,31,27810
1,15,9,75,51184
2,15,9,70,41423
3,15,9,70,41423
4,15,9,85,56769
5,15,9,85,56769
6,15,9,77,68881
1,15,10,111,75203
2,15,10,103,60862
3,15,10,103,60862
4,15,10,125,83409
5,15,10,125,83409
6,15,10,113,101204
1,15,11,104,70881
2,15,11,97,57364
3,15,11,97,57364
4,15,11,117,78615
5,15,11,117,78615
6,15,11,107,95387
1,15,12,58,39194
2,15,12,54,31719
3,15,12,54,31719
4,15,12,65,43470
5,15,12,65,43470
6,15,12,59,52745
1,15,13,53,35966
2,15,13,49,29107
3,15,13,49,29107
4,15,13,60,39890
5,15,13,60,39890
6,15,13,54,48401
1,15,14,20,13622
2,15,14,19,11024
3,15,14,19,11024
4,15,14,23,15108
5,15,14,23,15108
6,15,14,21,18332
1,15,15,0,0
2,15,15,0,0
3,15,15,0,0
4,15,15,0,0
5,15,15,0,0
6,15,15,0,0
1,15,16,20,13735
2,15,16,19,11116
3,15,16,19,11116
4,15,16,23,15234
5,15,16,23,15234
6,15,16,21,18484
1,15,17,55,37586
2,15,17,52,30418
3,15,17,52,30418
4,15,17,62,41687
5,15,17,62,41687
6,15,17,57,50581
1,15,18,63,42781
2,15,18,59,34622
3,15,18,59,34622
4,15,18,71,47449
5,15,18,71,47449
6,15,18,64,57572
1,15,19,26,17936
2,15,19,25,14515
3,15,19,25,14515
4,15,19,30,19893
5,15,19,30,19893
6,15,19,27,24137
1,15,20,90,61075
2,15,20,84,49428
3,15,20,84,49428
4,15,20,101,67739
5,15,20,101,67739
6,15,20,92,82191
1,15,21,92,62342
2,15,21,86,50453
3,15,21,86,50453
4,15,21,103,69145
5,15,21,103,69145
6,15,21,94,83896
1,15,22,44,29687
2,15,22,41,24026
3,15,22,41,24026
4,15,22,49,32927
5,15,22,49,32927
6,15,22,45,39951
1,15,23,42,28501
2,15,23,39,23065
3,15,23,39,23065
4,15,23,47,31610
5,15,23,47,31610
6,15,23,43,38354
1,15,24,44,29687
2,15,24,41,24026
3,15,24,41,24026
4,15,24,49,32927
5,15,24,49,32927
6,15,24,45,39951
1,15,25,93,62940
2,15,25,86,50937
3,15,25,86,50937
4,15,25,104,69808
5,15,25,104,69808
6,15,25,95,84701
1,15,26,20,13790
2,15,26,19,11160
3,15,26,19,11160
4,15,26,23,15294
5,15,26,23,15294
6,15,26,21,18557
1,15,27,60,40817
