#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 6,7
# Vessel count: 7,6
# Number of cargoes: 35
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
13
# for each vessel: vessel index, home port, starting time, capacity
1,8,90,100
2,13,0,100
3,31,0,100
4,14,0,100
5,12,235,100
6,12,0,100
7,27,99,100
8,38,108,100
9,19,0,100
10,17,0,100
11,24,98,100
12,32,71,100
13,9,22,100
# number of cargoes
35
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,4,5,6,7,8,9,11,13,14,16,18,20,21,24,25,26,27,28,30,31,32,33,34,35
2,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
3,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,24,25,26,27,28,29,30,31,32,33,34,35
4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
5,1,2,5,6,7,8,9,11,13,16,18,21,25,27,28,30,31,33,34,35
6,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35
7,1,2,4,5,6,7,8,9,11,13,14,16,18,20,21,24,25,26,27,28,30,31,33,34,35
8,1,2,4,5,6,7,8,9,11,13,16,18,21,25,26,27,28,30,31,32,34,35
9,1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35
10,1,2,4,5,6,7,8,9,11,12,13,14,15,16,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35
11,1,2,4,5,6,7,8,9,11,13,14,16,18,20,21,24,25,26,27,28,30,31,32,33,34,35
12,1,2,4,5,6,7,8,9,11,13,14,15,16,18,20,21,24,25,26,27,28,30,31,32,33,34,35
13,1,2,4,5,6,7,8,9,11,12,13,14,16,18,20,21,23,24,25,26,27,28,30,31,32,33,34,35
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,26,25,100,245380,560,632,560,989
2,10,36,100,234887,680,752,680,1122
3,31,35,100,285131,0,72,0,507
4,29,34,100,303368,219,291,219,743
5,17,35,100,575251,554,626,554,1169
6,31,37,100,328996,490,562,490,1011
7,32,27,100,227878,430,502,430,821
8,31,34,100,301096,765,837,765,1225
9,31,27,100,326043,594,666,594,1065
10,2,38,100,356453,0,72,0,545
11,11,35,100,286185,415,487,415,937
12,17,37,100,372724,0,72,0,637
13,25,9,100,348192,636,708,636,1142
14,18,11,100,457792,150,222,150,713
15,15,21,100,250565,28,100,28,516
16,11,19,100,326474,357,429,357,830
17,13,5,100,214778,0,72,0,409
18,33,34,100,216042,1020,1092,1020,1453
19,30,39,100,323993,0,72,0,491
20,22,27,100,202437,130,202,130,532
21,19,32,100,351735,525,597,525,959
22,19,27,100,244591,20,92,20,425
23,17,35,100,411817,0,72,0,628
24,28,24,100,246784,169,241,169,614
25,25,24,100,289849,235,307,235,705
26,10,37,100,407532,219,291,219,732
27,22,36,100,407095,840,912,840,1392
28,19,34,100,337054,349,421,349,906
29,30,18,100,394956,0,72,0,475
30,4,9,100,473553,451,523,451,1042
31,27,16,100,201423,402,474,402,813
32,35,20,100,374340,280,352,280,765
33,16,17,100,177134,232,304,232,676
34,17,27,100,187528,472,544,472,838
35,30,39,100,350219,264,336,264,746
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
4,24,2,90,22221
5,24,2,90,22221
6,24,2,90,22221
7,24,2,90,22221
8,24,2,94,32354
9,24,2,94,32354
10,24,2,94,32354
11,24,2,94,32354
12,24,2,94,32354
13,24,2,94,32354
1,24,3,37,9019
2,24,3,37,9019
3,24,3,37,9019
4,24,3,37,9019
5,24,3,37,9019
6,24,3,37,9019
7,24,3,37,9019
8,24,3,38,13132
9,24,3,38,13132
10,24,3,38,13132
11,24,3,38,13132
12,24,3,38,13132
13,24,3,38,13132
1,24,4,156,38303
2,24,4,156,38303
3,24,4,156,38303
4,24,4,156,38303
5,24,4,156,38303
6,24,4,156,38303
7,24,4,156,38303
8,24,4,162,55769
9,24,4,162,55769
10,24,4,162,55769
11,24,4,162,55769
12,24,4,162,55769
13,24,4,162,55769
1,24,5,86,21081
2,24,5,86,21081
3,24,5,86,21081
4,24,5,86,21081
5,24,5,86,21081
6,24,5,86,21081
7,24,5,86,21081
8,24,5,89,30694
9,24,5,89,30694
10,24,5,89,30694
11,24,5,89,30694
12,24,5,89,30694
13,24,5,89,30694
1,24,6,41,10140
2,24,6,41,10140
3,24,6,41,10140
4,24,6,41,10140
5,24,6,41,10140
6,24,6,41,10140
7,24,6,41,10140
8,24,6,43,14764
9,24,6,43,14764
10,24,6,43,14764
11,24,6,43,14764
12,24,6,43,14764
13,24,6,43,14764
1,24,7,39,9589
2,24,7,39,9589
3,24,7,39,9589
4,24,7,39,9589
5,24,7,39,9589
6,24,7,39,9589
7,24,7,39,9589
8,24,7,41,13961
9,24,7,41,13961
10,24,7,41,13961
11,24,7,41,13961
12,24,7,41,13961
13,24,7,41,13961
1,24,8,20,4873
2,24,8,20,4873
3,24,8,20,4873
4,24,8,20,4873
5,24,8,20,4873
6,24,8,20,4873
7,24,8,20,4873
8,24,8,21,7095
9,24,8,21,7095
10,24,8,21,7095
11,24,8,21,7095
12,24,8,21,7095
13,24,8,21,7095
1,24,9,41,9969
2,24,9,41,9969
3,24,9,41,9969
4,24,9,41,9969
5,24,9,41,9969
6,24,9,41,9969
7,24,9,41,9969
8,24,9,42,14515
9,24,9,42,14515
10,24,9,42,14515
11,24,9,42,14515
12,24,9,42,14515
13,24,9,42,14515
1,24,10,137,33779
2,24,10,137,33779
3,24,10,137,33779
4,24,10,137,33779
5,24,10,137,33779
6,24,10,137,33779
7,24,10,137,33779
8,24,10,143,49183
9,24,10,143,49183
10,24,10,143,49183
11,24,10,143,49183
12,24,10,143,49183
13,24,10,143,49183
1,24,11,131,32154
2,24,11,131,32154
3,24,11,131,32154
4,24,11,131,32154
5,24,11,131,32154
6,24,11,131,32154
7,24,11,131,32154
8,24,11,136,46816
9,24,11,136,46816
10,24,11,136,46816
11,24,11,136,46816
12,24,11,136,46816
13,24,11,136,46816
1,24,12,82,20236
2,24,12,82,20236
3,24,12,82,20236
4,24,12,82,20236
5,24,12,82,20236
6,24,12,82,20236
7,24,12,82,20236
8,24,12,86,29463
9,24,12,86,29463
10,24,12,86,29463
11,24,12,86,29463
12,24,12,86,29463
13,24,12,86,29463
1,24,13,77,19022
2,24,13,77,19022
3,24,13,77,19022
4,24,13,77,19022
5,24,13,77,19022
6,24,13,77,19022
7,24,13,77,19022
8,24,13,80,27695
9,24,13,80,27695
10,24,13,80,27695
11,24,13,80,27695
12,24,13,80,27695
13,24,13,80,27695
1,24,14,41,10187
2,24,14,41,10187
3,24,14,41,10187
4,24,14,41,10187
5,24,14,41,10187
6,24,14,41,10187
7,24,14,41,10187
8,24,14,43,14832
9,24,14,43,14832
10,24,14,43,14832
11,24,14,43,14832
12,24,14,43,14832
13,24,14,43,14832
1,24,15,45,11166
2,24,15,45,11166
3,24,15,45,11166
4,24,15,45,11166
5,24,15,45,11166
6,24,15,45,11166
7,24,15,45,11166
8,24,15,47,16257
9,24,15,47,16257
10,24,15,47,16257
11,24,15,47,16257
12,24,15,47,16257
13,24,15,47,16257
1,24,16,39,9581
2,24,16,39,9581
3,24,16,39,9581
4,24,16,39,9581
5,24,16,39,9581
6,24,16,39,9581
7,24,16,39,9581
8,24,16,41,13950
9,24,16,41,13950
10,24,16,41,13950
11,24,16,41,13950
12,24,16,41,13950
13,24,16,41,13950
1,24,17,21,5101
2,24,17,21,5101
3,24,17,21,5101
4,24,17,21,5101
5,24,17,21,5101
6,24,17,21,5101
7,24,17,21,5101
8,24,17,22,7427
9,24,17,22,7427
10,24,17,22,7427
11,24,17,22,7427
12,24,17,22,7427
13,24,17,22,7427
1,24,18,77,18889
2,24,18,77,18889
3,24,18,77,18889
4,24,18,77,18889
5,24,18,77,18889
6,24,18,77,18889
7,24,18,77,18889
8,24,18,80,27503
9,24,18,80,27503
10,24,18,80,27503
11,24,18,80,27503
12,24,18,80,27503
13,24,18,80,27503
1,24,19,36,8748
2,24,19,36,8748
3,24,19,36,8748
4,24,19,36,8748
5,24,19,36,8748
6,24,19,36,8748
7,24,19,36,8748
8,24,19,37,12738
9,24,19,37,12738
10,24,19,37,12738
11,24,19,37,12738
12,24,19,37,12738
13,24,19,37,12738
1,24,20,116,28466
2,24,20,116,28466
3,24,20,116,28466
4,24,20,116,28466
5,24,20,116,28466
6,24,20,116,28466
7,24,20,116,28466
8,24,20,120,41446
9,24,20,120,41446
10,24,20,120,41446
11,24,20,120,41446
12,24,20,120,41446
13,24,20,120,41446
1,24,21,118,28942
2,24,21,118,28942
3,24,21,118,28942
4,24,21,118,28942
5,24,21,118,28942
6,24,21,118,28942
7,24,21,118,28942
8,24,21,122,42140
9,24,21,122,42140
10,24,21,122,42140
11,24,21,122,42140
12,24,21,122,42140
13,24,21,122,42140
1,24,22,0,0
2,24,22,0,0
3,24,22,0,0
4,24,22,0,0
5,24,22,0,0
6,24,22,0,0
7,24,22,0,0
8,24,22,0,0
9,24,22,0,0
10,24,22,0,0
11,24,22,0,0
12,24,22,0,0
13,24,22,0,0
1,24,23,2,528
2,24,23,2,528
3,24,23,2,528
4,24,23,2,528
5,24,23,2,528
6,24,23,2,528
7,24,23,2,528
8,24,23,2,768
9,24,23,2,768
10,24,23,2,768
11,24,23,2,768
12,24,23,2,768
13,24,23,2,768
1,24,24,0,0
2,24,24,0,0
3,24,24,0,0
4,24,24,0,0
5,24,24,0,0
6,24,24,0,0
7,24,24,0,0
8,24,24,0,0
9,24,24,0,0
10,24,24,0,0
11,24,24,0,0
12,24,24,0,0
13,24,24,0,0
1,24,25,119,29167
2,24,25,119,29167
3,24,25,119,29167
4,24,25,119,29167
5,24,25,119,29167
6,24,25,119,29167
7,24,25,119,29167
8,24,25,123,42467
9,24,25,123,42467
10,24,25,123,42467
11,24,25,123,42467
12,24,25,123,42467
13,24,25,123,42467
1,24,26,45,10954
2,24,26,45,10954
3,24,26,45,10954
4,24,26,45,10954
5,24,26,45,10954
6,24,26,45,10954
7,24,26,45,10954
8,24,26,46,15950
9,24,26,46,15950
10,24,26,46,15950
11,24,26,46,15950
12,24,26,46,15950
13,24,26,46,15950
1,24,27,25,6170
2,24,27,25,6170
3,24,27,25,6170
4,24,27,25,6170
5,24,27,25,6170
6,24,27,25,6170
7,24,27,25,6170
8,24,27,26,8983
9,24,27,26,8983
10,24,27,26,8983
11,24,27,26,8983
12,24,27,26,8983
13,24,27,26,8983
1,24,28,63,15446
2,24,28,63,15446
3,24,28,63,15446
4,24,28,63,15446
5,24,28,63,15446
6,24,28,63,15446
7,24,28,63,15446
8,24,28,65,22489
9,24,28,65,22489
10,24,28,65,22489
11,24,28,65,22489
12,24,28,65,22489
13,24,28,65,22489
1,24,29,167,41083
2,24,29,167,41083
3,24,29,167,41083
4,24,29,167,41083
5,24,29,167,41083
6,24,29,167,41083
7,24,29,167,41083
8,24,29,174,59817
9,24,29,174,59817
10,24,29,174,59817
11,24,29,174,59817
12,24,29,174,59817
13,24,29,174,59817
1,24,30,89,21971
2,24,30,89,21971
3,24,30,89,21971
4,24,30,89,21971
5,24,30,89,21971
6,24,30,89,21971
7,24,30,89,21971
8,24,30,93,31990
9,24,30,93,31990
10,24,30,93,31990
11,24,30,93,31990
12,24,30,93,31990
13,24,30,93,31990
1,24,31,99,24365
2,24,31,99,24365
3,24,31,99,24365
4,24,31,99,24365
5,24,31,99,24365
6,24,31,99,24365
7,24,31,99,24365
8,24,31,103,35475
9,24,31,103,35475
10,24,31,103,35475
11,24,31,103,35475
12,24,31,103,35475
13,24,31,103,35475
1,24,32,25,6081
2,24,32,25,6081
3,24,32,25,6081
4,24,32,25,6081
5,24,32,25,6081
6,24,32,25,6081
7,24,32,25,6081
8,24,32,26,8854
9,24,32,26,8854
10,24,32,26,8854
11,24,32,26,8854
12,24,32,26,8854
13,24,32,26,8854
1,24,33,134,33056
2,24,33,134,33056
3,24,33,134,33056
4,24,33,134,33056
5,24,33,134,33056
6,24,33,134,33056
7,24,33,134,33056
8,24,33,140,48130
9,24,33,140,48130
10,24,33,140,48130
11,24,33,140,48130
12,24,33,140,48130
13,24,33,140,48130
1,24,34,204,50160
2,24,34,204,50160
3,24,34,204,50160
4,24,34,204,50160
5,24,34,204,50160
6,24,34,204,50160
7,24,34,204,50160
8,24,34,212,73033
9,24,34,212,73033
10,24,34,212,73033
11,24,34,212,73033
12,24,34,212,73033
13,24,34,212,73033
1,24,35,244,59995
2,24,35,244,59995
3,24,35,244,59995
4,24,35,244,59995
5,24,35,244,59995
6,24,35,244,59995
7,24,35,244,59995
8,24,35,254,87353
9,24,35,254,87353
10,24,35,254,87353
11,24,35,254,87353
12,24,35,254,87353
13,24,35,254,87353
1,24,36,201,49412
2,24,36,201,49412
3,24,36,201,49412
4,24,36,201,49412
5,24,36,201,49412
6,24,36,201,49412
7,24,36,201,49412
8,24,36,209,71944
9,24,36,209,71944
10,24,36,209,71944
11,24,36,209,71944
12,24,36,209,71944
13,24,36,209,71944
1,24,37,263,64532
2,24,37,263,64532
3,24,37,263,64532
4,24,37,263,64532
5,24,37,263,64532
6,24,37,263,64532
7,24,37,263,64532
8,24,37,273,93959
9,24,37,273,93959
10,24,37,273,93959
11,24,37,273,93959
12,24,37,273,93959
13,24,37,273,93959
1,24,38,257,63057
2,24,38,257,63057
3,24,38,257,63057
4,24,38,257,63057
5,24,38,257,63057
6,24,38,257,63057
7,24,38,257,63057
8,24,38,267,91811
9,24,38,267,91811
10,24,38,267,91811
11,24,38,267,91811
12,24,38,267,91811
13,24,38,267,91811
1,24,39,202,49771
2,24,39,202,49771
3,24,39,202,49771
4,24,39,202,49771
5,24,39,202,49771
6,24,39,202,49771
7,24,39,202,49771
8,24,39,211,72466
9,24,39,211,72466
10,24,39,211,72466
11,24,39,211,72466
12,24,39,211,72466
13,24,39,211,72466
1,25,1,102,25011
2,25,1,102,25011
3,25,1,102,25011
4,25,1,102,25011
5,25,1,102,25011
6,25,1,102,25011
7,25,1,102,25011
8,25,1,106,36416
9,25,1,106,36416
10,25,1,106,36416
11,25,1,106,36416
12,25,1,106,36416
13,25,1,106,36416
1,25,2,47,11629
2,25,2,47,11629
3,25,2,47,11629
4,25,2,47,11629
5,25,2,47,11629
6,25,2,47,11629
7,25,2,47,11629
8,25,2,49,16931
9,25,2,49,16931
10,25,2,49,16931
11,25,2,49,16931
12,25,2,49,16931
13,25,2,49,16931
1,25,3,86,21067
2,25,3,86,21067
3,25,3,86,21067
4,25,3,86,21067
5,25,3,86,21067
6,25,3,86,21067
7,25,3,86,21067
8,25,3,89,30674
9,25,3,89,30674
10,25,3,89,30674
11,25,3,89,30674
12,25,3,89,30674
13,25,3,89,30674
1,25,4,38,9292
2,25,4,38,9292
3,25,4,38,9292
4,25,4,38,9292
5,25,4,38,9292
6,25,4,38,9292
7,25,4,38,9292
8,25,4,39,13529
9,25,4,39,13529
10,25,4,39,13529
11,25,4,39,13529
12,25,4,39,13529
13,25,4,39,13529
1,25,5,79,19407
2,25,5,79,19407
3,25,5,79,19407
4,25,5,79,19407
5,25,5,79,19407
6,25,5,79,19407
7,25,5,79,19407
8,25,5,82,28256
9,25,5,82,28256
10,25,5,82,28256
11,25,5,82,28256
12,25,5,82,28256
13,25,5,82,28256
1,25,6,84,20769
2,25,6,84,20769
3,25,6,84,20769
4,25,6,84,20769
5,25,6,84,20769
6,25,6,84,20769
7,25,6,84,20769
8,25,6,88,30240
9,25,6,88,30240
10,25,6,88,30240
11,25,6,88,30240
12,25,6,88,30240
13,25,6,88,30240
1,25,7,81,19851
2,25,7,81,19851
3,25,7,81,19851
4,25,7,81,19851
5,25,7,81,19851
6,25,7,81,19851
7,25,7,81,19851
8,25,7,84,28903
9,25,7,84,28903
10,25,7,84,28903
11,25,7,84,28903
12,25,7,84,28903
13,25,7,84,28903
1,25,8,105,25774
2,25,8,105,25774
3,25,8,105,25774
4,25,8,105,25774
5,25,8,105,25774
6,25,8,105,25774
7,25,8,105,25774
8,25,8,109,37526
9,25,8,109,37526
10,25,8,109,37526
11,25,8,109,37526
12,25,8,109,37526
13,25,8,109,37526
1,25,9,152,37252
2,25,9,152,37252
3,25,9,152,37252
4,25,9,152,37252
5,25,9,152,37252
6,25,9,152,37252
7,25,9,152,37252
8,25,9,158,54239
9,25,9,158,54239
10,25,9,158,54239
11,25,9,158,54239
12,25,9,158,54239
13,25,9,158,54239
1,25,10,19,4769
2,25,10,19,4769
3,25,10,19,4769
4,25,10,19,4769
5,25,10,19,4769
6,25,10,19,4769
7,25,10,19,4769
8,25,10,20,6943
9,25,10,20,6943
10,25,10,20,6943
11,25,10,20,6943
12,25,10,20,6943
13,25,10,20,6943
1,25,11,13,3143
2,25,11,13,3143
3,25,11,13,3143
4,25,11,13,3143
5,25,11,13,3143
6,25,11,13,3143
7,25,11,13,3143
8,25,11,13,4576
9,25,11,13,4576
10,25,11,13,4576
11,25,11,13,4576
12,25,11,13,4576
13,25,11,13,4576
1,25,12,55,13463
2,25,12,55,13463
3,25,12,55,13463
4,25,12,55,13463
5,25,12,55,13463
6,25,12,55,13463
7,25,12,55,13463
8,25,12,57,19601
9,25,12,57,19601
10,25,12,57,19601
11,25,12,57,19601
12,25,12,57,19601
13,25,12,57,19601
1,25,13,55,13495
2,25,13,55,13495
3,25,13,55,13495
4,25,13,55,13495
5,25,13,55,13495
6,25,13,55,13495
7,25,13,55,13495
8,25,13,57,19648
9,25,13,57,19648
10,25,13,57,19648
11,25,13,57,19648
12,25,13,57,19648
13,25,13,57,19648
1,25,14,78,19169
2,25,14,78,19169
3,25,14,78,19169
4,25,14,78,19169
5,25,14,78,19169
6,25,14,78,19169
7,25,14,78,19169
8,25,14,81,27909
9,25,14,81,27909
10,25,14,81,27909
11,25,14,81,27909
12,25,14,81,27909
13,25,14,81,27909
1,25,15,96,23673
2,25,15,96,23673
3,25,15,96,23673
4,25,15,96,23673
5,25,15,96,23673
6,25,15,96,23673
7,25,15,96,23673
8,25,15,100,34467
9,25,15,100,34467
10,25,15,100,34467
11,25,15,100,34467
12,25,15,100,34467
13,25,15,100,34467
1,25,16,82,20210
2,25,16,82,20210
3,25,16,82,20210
4,25,16,82,20210
5,25,16,82,20210
6,25,16,82,20210
7,25,16,82,20210
8,25,16,85,29426
9,25,16,85,29426
10,25,16,85,29426
11,25,16,85,29426
12,25,16,85,29426
13,25,16,85,29426
1,25,17,131,32138
2,25,17,131,32138
3,25,17,131,32138
4,25,17,131,32138
5,25,17,131,32138
6,25,17,131,32138
7,25,17,131,32138
8,25,17,136,46792
9,25,17,136,46792
10,25,17,136,46792
11,25,17,136,46792
12,25,17,136,46792
13,25,17,136,46792
1,25,18,154,37968
2,25,18,154,37968
3,25,18,154,37968
4,25,18,154,37968
5,25,18,154,37968
6,25,18,154,37968
7,25,18,154,37968
8,25,18,161,55282
9,25,18,161,55282
10,25,18,161,55282
11,25,18,161,55282
12,25,18,161,55282
13,25,18,161,55282
1,25,19,115,28229
2,25,19,115,28229
3,25,19,115,28229
4,25,19,115,28229
5,25,19,115,28229
6,25,19,115,28229
7,25,19,115,28229
8,25,19,119,41102
9,25,19,119,41102
10,25,19,119,41102
11,25,19,119,41102
12,25,19,119,41102
13,25,19,119,41102
1,25,20,5,1122
2,25,20,5,1122
3,25,20,5,1122
4,25,20,5,1122
5,25,20,5,1122
6,25,20,5,1122
7,25,20,5,1122
8,25,20,5,1634
9,25,20,5,1634
10,25,20,5,1634
11,25,20,5,1634
12,25,20,5,1634
13,25,20,5,1634
1,25,21,3,653
2,25,21,3,653
3,25,21,3,653
4,25,21,3,653
5,25,21,3,653
6,25,21,3,653
7,25,21,3,653
8,25,21,3,951
9,25,21,3,951
10,25,21,3,951
11,25,21,3,951
12,25,21,3,951
13,25,21,3,951
1,25,22,119,29167
2,25,22,119,29167
3,25,22,119,29167
4,25,22,119,29167
5,25,22,119,29167
6,25,22,119,29167
7,25,22,119,29167
8,25,22,123,42467
9,25,22,123,42467
10,25,22,123,42467
11,25,22,123,42467
12,25,22,123,42467
13,25,22,123,42467
1,25,23,117,28721
2,25,23,117,28721
3,25,23,117,28721
4,25,23,117,28721
5,25,23,117,28721
6,25,23,117,28721
7,25,23,117,28721
8,25,23,122,41817
9,25,23,122,41817
10,25,23,122,41817
11,25,23,122,41817
12,25,23,122,41817
13,25,23,122,41817
1,25,24,119,29167
2,25,24,119,29167
3,25,24,119,29167
4,25,24,119,29167
5,25,24,119,29167
6,25,24,119,29167
7,25,24,119,29167
8,25,24,123,42467
9,25,24,123,42467
10,25,24,123,42467
11,25,24,123,42467
12,25,24,123,42467
13,25,24,123,42467
1,25,25,0,0
2,25,25,0,0
3,25,25,0,0
4,25,25,0,0
5,25,25,0,0
6,25,25,0,0
7,25,25,0,0
8,25,25,0,0
9,25,25,0,0
10,25,25,0,0
11,25,25,0,0
12,25,25,0,0
13,25,25,0,0
1,25,26,80,19784
2,25,26,80,19784
3,25,26,80,19784
4,25,26,80,19784
5,25,26,80,19784
6,25,26,80,19784
7,25,26,80,19784
8,25,26,84,28806
9,25,26,84,28806
10,25,26,84,28806
11,25,26,84,28806
12,25,26,84,28806
13,25,26,84,28806
1,25,27,136,33353
2,25,27,136,33353
3,25,27,136,33353
4,25,27,136,33353
5,25,27,136,33353
6,25,27,136,33353
7,25,27,136,33353
8,25,27,141,48562
9,25,27,141,48562
10,25,27,141,48562
11,25,27,141,48562
12,25,27,141,48562
13,25,27,141,48562
1,25,28,60,14696
2,25,28,60,14696
3,25,28,60,14696
4,25,28,60,14696
5,25,28,60,14696
6,25,28,60,14696
7,25,28,60,14696
8,25,28,62,21397
9,25,28,62,21397
10,25,28,62,21397
11,25,28,62,21397
12,25,28,62,21397
13,25,28,62,21397
1,25,29,52,12805
2,25,29,52,12805
3,25,29,52,12805
4,25,29,52,12805
5,25,29,52,12805
6,25,29,52,12805
7,25,29,52,12805
8,25,29,54,18644
9,25,29,54,18644
10,25,29,54,18644
11,25,29,54,18644
12,25,29,54,18644
13,25,29,54,18644
1,25,30,44,10870
2,25,30,44,10870
3,25,30,44,10870
4,25,30,44,10870
5,25,30,44,10870
6,25,30,44,10870
7,25,30,44,10870
8,25,30,46,15827
9,25,30,46,15827
10,25,30,46,15827
11,25,30,46,15827
12,25,30,46,15827
13,25,30,46,15827
1,25,31,22,5377
2,25,31,22,5377
3,25,31,22,5377
4,25,31,22,5377
5,25,31,22,5377
6,25,31,22,5377
7,25,31,22,5377
8,25,31,23,7829
9,25,31,23,7829
10,25,31,23,7829
11,25,31,23,7829
12,25,31,23,7829
13,25,31,23,7829
1,25,32,97,23795
2,25,32,97,23795
3,25,32,97,23795
4,25,32,97,23795
5,25,32,97,23795
6,25,32,97,23795
7,25,32,97,23795
8,25,32,101,34645
9,25,32,101,34645
10,25,32,101,34645
11,25,32,101,34645
12,25,32,101,34645
13,25,32,101,34645
1,25,33,16,4046
2,25,33,16,4046
3,25,33,16,4046
4,25,33,16,4046
5,25,33,16,4046
6,25,33,16,4046
7,25,33,16,4046
8,25,33,17,5890
9,25,33,17,5890
10,25,33,17,5890
11,25,33,17,5890
12,25,33,17,5890
13,25,33,17,5890
1,25,34,86,21150
2,25,34,86,21150
3,25,34,86,21150
4,25,34,86,21150
5,25,34,86,21150
6,25,34,86,21150
7,25,34,86,21150
8,25,34,89,30794
9,25,34,89,30794
10,25,34,89,30794
11,25,34,89,30794
12,25,34,89,30794
13,25,34,89,30794
1,25,35,126,30985
2,25,35,126,30985
3,25,35,126,30985
4,25,35,126,30985
5,25,35,126,30985
6,25,35,126,30985
7,25,35,126,30985
8,25,35,131,45114
9,25,35,131,45114
10,25,35,131,45114
11,25,35,131,45114
12,25,35,131,45114
13,25,35,131,45114
1,25,36,83,20402
2,25,36,83,20402
3,25,36,83,20402
4,25,36,83,20402
5,25,36,83,20402
6,25,36,83,20402
7,25,36,83,20402
8,25,36,86,29705
9,25,36,86,29705
10,25,36,86,29705
11,25,36,86,29705
12,25,36,86,29705
13,25,36,86,29705
1,25,37,144,35522
2,25,37,144,35522
3,25,37,144,35522
4,25,37,144,35522
5,25,37,144,35522
6,25,37,144,35522
7,25,37,144,35522
8,25,37,150,51720
9,25,37,150,51720
10,25,37,150,51720
11,25,37,150,51720
12,25,37,150,51720
13,25,37,150,51720
1,25,38,138,34046
2,25,38,138,34046
3,25,38,138,34046
4,25,38,138,34046
5,25,38,138,34046
6,25,38,138,34046
7,25,38,138,34046
8,25,38,144,49572
9,25,38,144,49572
10,25,38,144,49572
11,25,38,144,49572
12,25,38,144,49572
13,25,38,144,49572
1,25,39,84,20760
2,25,39,84,20760
3,25,39,84,20760
4,25,39,84,20760
5,25,39,84,20760
6,25,39,84,20760
7,25,39,84,20760
8,25,39,88,30227
9,25,39,88,30227
10,25,39,88,30227
11,25,39,88,30227
12,25,39,88,30227
13,25,39,88,30227
1,26,1,28,6799
2,26,1,28,6799
3,26,1,28,6799
4,26,1,28,6799
5,26,1,28,6799
6,26,1,28,6799
7,26,1,28,6799
8,26,1,29,9899
9,26,1,29,9899
10,26,1,29,9899
11,26,1,29,9899
12,26,1,29,9899
13,26,1,29,9899
1,26,2,52,12838
2,26,2,52,12838
3,26,2,52,12838
4,26,2,52,12838
5,26,2,52,12838
6,26,2,52,12838
7,26,2,52,12838
8,26,2,54,18693
9,26,2,54,18693
10,26,2,54,18693
11,26,2,54,18693
12,26,2,54,18693
13,26,2,54,18693
1,26,3,12,3036
2,26,3,12,3036
3,26,3,12,3036
4,26,3,12,3036
5,26,3,12,3036
6,26,3,12,3036
7,26,3,12,3036
8,26,3,13,4421
9,26,3,13,4421
10,26,3,13,4421
11,26,3,13,4421
12,26,3,13,4421
13,26,3,13,4421
1,26,4,118,28920
2,26,4,118,28920
3,26,4,118,28920
4,26,4,118,28920
5,26,4,118,28920
6,26,4,118,28920
7,26,4,118,28920
8,26,4,122,42107
9,26,4,122,42107
10,26,4,122,42107
11,26,4,122,42107
12,26,4,122,42107
13,26,4,122,42107
1,26,5,48,11698
2,26,5,48,11698
3,26,5,48,11698
4,26,5,48,11698
5,26,5,48,11698
6,26,5,48,11698
7,26,5,48,11698
8,26,5,49,17033
9,26,5,49,17033
10,26,5,49,17033
11,26,5,49,17033
12,26,5,49,17033
13,26,5,49,17033
1,26,6,12,2927
2,26,6,12,2927
3,26,6,12,2927
4,26,6,12,2927
5,26,6,12,2927
6,26,6,12,2927
7,26,6,12,2927
8,26,6,12,4262
9,26,6,12,4262
10,26,6,12,4262
11,26,6,12,4262
12,26,6,12,4262
13,26,6,12,4262
1,26,7,8,2038
2,26,7,8,2038
3,26,7,8,2038
4,26,7,8,2038
5,26,7,8,2038
6,26,7,8,2038
7,26,7,8,2038
8,26,7,9,2967
9,26,7,9,2967
10,26,7,9,2967
11,26,7,9,2967
12,26,7,9,2967
13,26,7,9,2967
1,26,8,31,7561
2,26,8,31,7561
3,26,8,31,7561
4,26,8,31,7561
5,26,8,31,7561
6,26,8,31,7561
7,26,8,31,7561
8,26,8,32,11009
9,26,8,32,11009
10,26,8,32,11009
11,26,8,32,11009
12,26,8,32,11009
13,26,8,32,11009
1,26,9,77,19040
2,26,9,77,19040
3,26,9,77,19040
4,26,9,77,19040
5,26,9,77,19040
6,26,9,77,19040
