#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 2 (=DEEPSEA)
# Vessel types: 5,6
# Vessel count: 7,6
# Number of cargoes: 35
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 2 (out of 5)
#----------------------------------------------------------------

# number of ports
86
# number of vessels
13
# for each vessel: vessel index, home port, starting time, capacity
1,13,94,100
2,78,515,100
3,73,0,100
4,41,12,100
5,33,0,100
6,45,206,100
7,41,498,100
8,30,0,100
9,24,205,100
10,62,0,100
11,58,0,100
12,72,0,100
13,62,0,100
# number of cargoes
35
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,7,8,9,10,11,12,13,15,18,19,20,22,26,28,30,31,32,33,34,35
2,1,2,3,7,8,9,11,13,18,19,20,22,26,28,30,31,32,33,34
3,1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35
4,1,2,3,4,5,6,7,8,9,11,12,13,14,17,18,19,20,22,24,26,28,29,30,31,32,33,34
5,1,2,3,4,7,8,9,10,11,12,13,14,15,17,18,19,20,22,26,28,29,30,31,32,33,34,35
6,1,2,3,4,6,7,8,9,11,12,13,18,19,20,22,26,28,29,30,31,32,33,34
7,1,2,3,7,8,9,11,12,18,19,20,22,26,28,30,31,32,33,34
8,1,2,3,4,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,26,28,30,31,32,33,34,35
9,1,2,3,7,8,9,11,15,18,19,20,22,26,28,30,31,32,33,34,35
10,1,2,3,4,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,26,28,29,30,31,32,33,34,35
11,1,2,3,4,5,6,7,8,9,11,12,13,14,16,17,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34
12,1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34
13,1,2,3,4,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,26,28,29,30,31,32,33,34,35
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,72,54,100,6542020,1170,1338,1170,1744
2,42,86,100,9408951,1022,1190,1022,1725
3,76,34,100,8642725,658,826,658,1472
4,76,41,100,4566222,279,447,279,850
5,48,68,100,11236297,0,168,0,880
6,41,7,100,12160712,112,280,112,966
7,74,54,100,4490550,1335,1503,1335,2029
8,84,60,100,8435921,1266,1434,1266,1970
9,72,47,100,8412182,777,945,777,1454
10,64,77,100,8793975,0,168,0,794
11,78,57,100,6797213,628,796,628,1289
12,46,71,100,11127195,492,660,492,1301
13,78,37,100,11268429,355,523,355,1200
14,78,39,100,9904853,246,414,246,1049
15,25,57,100,8381836,234,402,234,1086
16,72,50,100,5164946,0,168,0,651
17,77,48,100,4973018,238,406,238,830
18,56,35,100,9442326,2140,2308,2140,2954
19,72,48,100,5806243,560,728,560,1104
20,72,51,100,6049182,819,987,819,1428
21,7,79,100,9094203,0,168,0,783
22,76,9,100,10111384,1396,1564,1396,2231
23,72,55,100,5631906,0,168,0,590
24,77,58,100,9375859,142,310,142,767
25,74,53,100,7466377,46,214,46,700
26,35,25,100,11763396,952,1120,952,1597
27,79,40,100,7489902,0,168,0,619
28,79,45,100,6108530,728,896,728,1335
29,46,75,100,13109956,288,456,288,980
30,78,40,100,9449696,711,879,711,1368
31,3,34,100,6307412,1117,1285,1117,1814
32,78,49,100,7268063,1077,1245,1077,1660
33,31,56,100,7504191,2040,2208,2040,2779
34,77,32,100,7715030,658,826,658,1387
35,20,79,100,6874916,214,382,214,1044
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
12,39,19,216,1325812
13,39,19,216,1325812
1,39,20,202,992287
2,39,20,202,992287
3,39,20,202,992287
4,39,20,202,992287
5,39,20,202,992287
6,39,20,202,992287
7,39,20,202,992287
8,39,20,199,1220513
9,39,20,199,1220513
10,39,20,199,1220513
11,39,20,199,1220513
12,39,20,199,1220513
13,39,20,199,1220513
1,39,21,180,884609
2,39,21,180,884609
3,39,21,180,884609
4,39,21,180,884609
5,39,21,180,884609
6,39,21,180,884609
7,39,21,180,884609
8,39,21,177,1088069
9,39,21,177,1088069
10,39,21,177,1088069
11,39,21,177,1088069
12,39,21,177,1088069
13,39,21,177,1088069
1,39,22,159,783129
2,39,22,159,783129
3,39,22,159,783129
4,39,22,159,783129
5,39,22,159,783129
6,39,22,159,783129
7,39,22,159,783129
8,39,22,157,963250
9,39,22,157,963250
10,39,22,157,963250
11,39,22,157,963250
12,39,22,157,963250
13,39,22,157,963250
1,39,23,217,1067985
2,39,23,217,1067985
3,39,23,217,1067985
4,39,23,217,1067985
5,39,23,217,1067985
6,39,23,217,1067985
7,39,23,217,1067985
8,39,23,214,1313621
9,39,23,214,1313621
10,39,23,214,1313621
11,39,23,214,1313621
12,39,23,214,1313621
13,39,23,214,1313621
1,39,24,237,1163350
2,39,24,237,1163350
3,39,24,237,1163350
4,39,24,237,1163350
5,39,24,237,1163350
6,39,24,237,1163350
7,39,24,237,1163350
8,39,24,233,1430921
9,39,24,233,1430921
10,39,24,233,1430921
11,39,24,233,1430921
12,39,24,233,1430921
13,39,24,233,1430921
1,39,25,207,1019826
2,39,25,207,1019826
3,39,25,207,1019826
4,39,25,207,1019826
5,39,25,207,1019826
6,39,25,207,1019826
7,39,25,207,1019826
8,39,25,204,1254387
9,39,25,204,1254387
10,39,25,204,1254387
11,39,25,204,1254387
12,39,25,204,1254387
13,39,25,204,1254387
1,39,26,200,985262
2,39,26,200,985262
3,39,26,200,985262
4,39,26,200,985262
5,39,26,200,985262
6,39,26,200,985262
7,39,26,200,985262
8,39,26,197,1211873
9,39,26,197,1211873
10,39,26,197,1211873
11,39,26,197,1211873
12,39,26,197,1211873
13,39,26,197,1211873
1,39,27,199,978729
2,39,27,199,978729
3,39,27,199,978729
4,39,27,199,978729
5,39,27,199,978729
6,39,27,199,978729
7,39,27,199,978729
8,39,27,196,1203837
9,39,27,196,1203837
10,39,27,196,1203837
11,39,27,196,1203837
12,39,27,196,1203837
13,39,27,196,1203837
1,39,28,169,829039
2,39,28,169,829039
3,39,28,169,829039
4,39,28,169,829039
5,39,28,169,829039
6,39,28,169,829039
7,39,28,169,829039
8,39,28,166,1019717
9,39,28,166,1019717
10,39,28,166,1019717
11,39,28,166,1019717
12,39,28,166,1019717
13,39,28,166,1019717
1,39,29,200,983227
2,39,29,200,983227
3,39,29,200,983227
4,39,29,200,983227
5,39,29,200,983227
6,39,29,200,983227
7,39,29,200,983227
8,39,29,197,1209370
9,39,29,197,1209370
10,39,29,197,1209370
11,39,29,197,1209370
12,39,29,197,1209370
13,39,29,197,1209370
1,39,30,199,979431
2,39,30,199,979431
3,39,30,199,979431
4,39,30,199,979431
5,39,30,199,979431
6,39,30,199,979431
7,39,30,199,979431
8,39,30,196,1204701
9,39,30,196,1204701
10,39,30,196,1204701
11,39,30,196,1204701
12,39,30,196,1204701
13,39,30,196,1204701
1,39,31,161,790179
2,39,31,161,790179
3,39,31,161,790179
4,39,31,161,790179
5,39,31,161,790179
6,39,31,161,790179
7,39,31,161,790179
8,39,31,158,971921
9,39,31,158,971921
10,39,31,158,971921
11,39,31,158,971921
12,39,31,158,971921
13,39,31,158,971921
1,39,32,28,138147
2,39,32,28,138147
3,39,32,28,138147
4,39,32,28,138147
5,39,32,28,138147
6,39,32,28,138147
7,39,32,28,138147
8,39,32,28,169922
9,39,32,28,169922
10,39,32,28,169922
11,39,32,28,169922
12,39,32,28,169922
13,39,32,28,169922
1,39,33,2,10811
2,39,33,2,10811
3,39,33,2,10811
4,39,33,2,10811
5,39,33,2,10811
6,39,33,2,10811
7,39,33,2,10811
8,39,33,2,13299
9,39,33,2,13299
10,39,33,2,13299
11,39,33,2,13299
12,39,33,2,13299
13,39,33,2,13299
1,39,34,2,9249
2,39,34,2,9249
3,39,34,2,9249
4,39,34,2,9249
5,39,34,2,9249
6,39,34,2,9249
7,39,34,2,9249
8,39,34,2,11375
9,39,34,2,11375
10,39,34,2,11375
11,39,34,2,11375
12,39,34,2,11375
13,39,34,2,11375
1,39,35,33,161451
2,39,35,33,161451
3,39,35,33,161451
4,39,35,33,161451
5,39,35,33,161451
6,39,35,33,161451
7,39,35,33,161451
8,39,35,32,198586
9,39,35,32,198586
10,39,35,32,198586
11,39,35,32,198586
12,39,35,32,198586
13,39,35,32,198586
1,39,36,19,92778
2,39,36,19,92778
3,39,36,19,92778
4,39,36,19,92778
5,39,36,19,92778
6,39,36,19,92778
7,39,36,19,92778
8,39,36,19,114116
9,39,36,19,114116
10,39,36,19,114116
11,39,36,19,114116
12,39,36,19,114116
13,39,36,19,114116
1,39,37,19,95125
2,39,37,19,95125
3,39,37,19,95125
4,39,37,19,95125
5,39,37,19,95125
6,39,37,19,95125
7,39,37,19,95125
8,39,37,19,117005
9,39,37,19,117005
10,39,37,19,117005
11,39,37,19,117005
12,39,37,19,117005
13,39,37,19,117005
1,39,38,78,383783
2,39,38,78,383783
3,39,38,78,383783
4,39,38,78,383783
5,39,38,78,383783
6,39,38,78,383783
7,39,38,78,383783
8,39,38,77,472053
9,39,38,77,472053
10,39,38,77,472053
11,39,38,77,472053
12,39,38,77,472053
13,39,38,77,472053
1,39,39,0,0
2,39,39,0,0
3,39,39,0,0
4,39,39,0,0
5,39,39,0,0
6,39,39,0,0
7,39,39,0,0
8,39,39,0,0
9,39,39,0,0
10,39,39,0,0
11,39,39,0,0
12,39,39,0,0
13,39,39,0,0
1,39,40,435,2139194
2,39,40,435,2139194
3,39,40,435,2139194
4,39,40,435,2139194
5,39,40,435,2139194
6,39,40,435,2139194
7,39,40,435,2139194
8,39,40,428,2631207
9,39,40,428,2631207
10,39,40,428,2631207
11,39,40,428,2631207
12,39,40,428,2631207
13,39,40,428,2631207
1,39,41,439,2158406
2,39,41,439,2158406
3,39,41,439,2158406
4,39,41,439,2158406
5,39,41,439,2158406
6,39,41,439,2158406
7,39,41,439,2158406
8,39,41,432,2654838
9,39,41,432,2654838
10,39,41,432,2654838
11,39,41,432,2654838
12,39,41,432,2654838
13,39,41,432,2654838
1,39,42,408,2007117
2,39,42,408,2007117
3,39,42,408,2007117
4,39,42,408,2007117
5,39,42,408,2007117
6,39,42,408,2007117
7,39,42,408,2007117
8,39,42,402,2468754
9,39,42,402,2468754
10,39,42,402,2468754
11,39,42,402,2468754
12,39,42,402,2468754
13,39,42,402,2468754
1,39,43,453,2225465
2,39,43,453,2225465
3,39,43,453,2225465
4,39,43,453,2225465
5,39,43,453,2225465
6,39,43,453,2225465
7,39,43,453,2225465
8,39,43,445,2737322
9,39,43,445,2737322
10,39,43,445,2737322
11,39,43,445,2737322
12,39,43,445,2737322
13,39,43,445,2737322
1,39,44,441,2167772
2,39,44,441,2167772
3,39,44,441,2167772
4,39,44,441,2167772
5,39,44,441,2167772
6,39,44,441,2167772
7,39,44,441,2167772
8,39,44,434,2666360
9,39,44,434,2666360
10,39,44,434,2666360
11,39,44,434,2666360
12,39,44,434,2666360
13,39,44,434,2666360
1,39,45,414,2036711
2,39,45,414,2036711
3,39,45,414,2036711
4,39,45,414,2036711
5,39,45,414,2036711
6,39,45,414,2036711
7,39,45,414,2036711
8,39,45,408,2505154
9,39,45,408,2505154
10,39,45,408,2505154
11,39,45,408,2505154
12,39,45,408,2505154
13,39,45,408,2505154
1,39,46,449,2209291
2,39,46,449,2209291
3,39,46,449,2209291
4,39,46,449,2209291
5,39,46,449,2209291
6,39,46,449,2209291
7,39,46,449,2209291
8,39,46,442,2717426
9,39,46,442,2717426
10,39,46,442,2717426
11,39,46,442,2717426
12,39,46,442,2717426
13,39,46,442,2717426
1,39,47,447,2199303
2,39,47,447,2199303
3,39,47,447,2199303
4,39,47,447,2199303
5,39,47,447,2199303
6,39,47,447,2199303
7,39,47,447,2199303
8,39,47,440,2705141
9,39,47,440,2705141
10,39,47,440,2705141
11,39,47,440,2705141
12,39,47,440,2705141
13,39,47,440,2705141
1,39,48,461,2265910
2,39,48,461,2265910
3,39,48,461,2265910
4,39,48,461,2265910
5,39,48,461,2265910
6,39,48,461,2265910
7,39,48,461,2265910
8,39,48,453,2787069
9,39,48,453,2787069
10,39,48,453,2787069
11,39,48,453,2787069
12,39,48,453,2787069
13,39,48,453,2787069
1,39,49,445,2186752
2,39,49,445,2186752
3,39,49,445,2186752
4,39,49,445,2186752
5,39,49,445,2186752
6,39,49,445,2186752
7,39,49,445,2186752
8,39,49,438,2689705
9,39,49,438,2689705
10,39,49,438,2689705
11,39,49,438,2689705
12,39,49,438,2689705
13,39,49,438,2689705
1,39,50,440,2161469
2,39,50,440,2161469
3,39,50,440,2161469
4,39,50,440,2161469
5,39,50,440,2161469
6,39,50,440,2161469
7,39,50,440,2161469
8,39,50,433,2658607
9,39,50,433,2658607
10,39,50,433,2658607
11,39,50,433,2658607
12,39,50,433,2658607
13,39,50,433,2658607
1,39,51,451,2219107
2,39,51,451,2219107
3,39,51,451,2219107
4,39,51,451,2219107
5,39,51,451,2219107
6,39,51,451,2219107
7,39,51,451,2219107
8,39,51,444,2729503
9,39,51,444,2729503
10,39,51,444,2729503
11,39,51,444,2729503
12,39,51,444,2729503
13,39,51,444,2729503
1,39,52,457,2249029
2,39,52,457,2249029
3,39,52,457,2249029
4,39,52,457,2249029
5,39,52,457,2249029
6,39,52,457,2249029
7,39,52,457,2249029
8,39,52,450,2766306
9,39,52,450,2766306
10,39,52,450,2766306
11,39,52,450,2766306
12,39,52,450,2766306
13,39,52,450,2766306
1,39,53,448,2203970
2,39,53,448,2203970
3,39,53,448,2203970
4,39,53,448,2203970
5,39,53,448,2203970
6,39,53,448,2203970
7,39,53,448,2203970
8,39,53,441,2710883
9,39,53,441,2710883
10,39,53,441,2710883
11,39,53,441,2710883
12,39,53,441,2710883
13,39,53,441,2710883
1,39,54,438,2152698
2,39,54,438,2152698
3,39,54,438,2152698
4,39,54,438,2152698
5,39,54,438,2152698
6,39,54,438,2152698
7,39,54,438,2152698
8,39,54,431,2647820
9,39,54,431,2647820
10,39,54,431,2647820
11,39,54,431,2647820
12,39,54,431,2647820
13,39,54,431,2647820
1,39,55,463,2276638
2,39,55,463,2276638
3,39,55,463,2276638
4,39,55,463,2276638
5,39,55,463,2276638
6,39,55,463,2276638
7,39,55,463,2276638
8,39,55,456,2800265
9,39,55,456,2800265
10,39,55,456,2800265
11,39,55,456,2800265
12,39,55,456,2800265
13,39,55,456,2800265
1,39,56,438,2153977
2,39,56,438,2153977
3,39,56,438,2153977
4,39,56,438,2153977
5,39,56,438,2153977
6,39,56,438,2153977
7,39,56,438,2153977
8,39,56,431,2649392
9,39,56,431,2649392
10,39,56,431,2649392
11,39,56,431,2649392
12,39,56,431,2649392
13,39,56,431,2649392
1,39,57,451,2219265
2,39,57,451,2219265
3,39,57,451,2219265
4,39,57,451,2219265
5,39,57,451,2219265
6,39,57,451,2219265
7,39,57,451,2219265
8,39,57,444,2729696
9,39,57,444,2729696
10,39,57,444,2729696
11,39,57,444,2729696
12,39,57,444,2729696
13,39,57,444,2729696
1,39,58,465,2287082
2,39,58,465,2287082
3,39,58,465,2287082
4,39,58,465,2287082
5,39,58,465,2287082
6,39,58,465,2287082
7,39,58,465,2287082
8,39,58,458,2813110
9,39,58,458,2813110
10,39,58,458,2813110
11,39,58,458,2813110
12,39,58,458,2813110
13,39,58,458,2813110
1,39,59,160,785160
2,39,59,160,785160
3,39,59,160,785160
4,39,59,160,785160
5,39,59,160,785160
6,39,59,160,785160
7,39,59,160,785160
8,39,59,157,965746
9,39,59,157,965746
10,39,59,157,965746
11,39,59,157,965746
12,39,59,157,965746
13,39,59,157,965746
1,39,60,223,1094457
2,39,60,223,1094457
3,39,60,223,1094457
4,39,60,223,1094457
5,39,60,223,1094457
6,39,60,223,1094457
7,39,60,223,1094457
8,39,60,219,1346182
9,39,60,219,1346182
10,39,60,219,1346182
11,39,60,219,1346182
12,39,60,219,1346182
13,39,60,219,1346182
1,39,61,159,784074
2,39,61,159,784074
3,39,61,159,784074
4,39,61,159,784074
5,39,61,159,784074
6,39,61,159,784074
7,39,61,159,784074
8,39,61,157,964411
9,39,61,157,964411
10,39,61,157,964411
11,39,61,157,964411
12,39,61,157,964411
13,39,61,157,964411
1,39,62,169,832833
2,39,62,169,832833
3,39,62,169,832833
4,39,62,169,832833
5,39,62,169,832833
6,39,62,169,832833
7,39,62,169,832833
8,39,62,167,1024384
9,39,62,167,1024384
10,39,62,167,1024384
11,39,62,167,1024384
12,39,62,167,1024384
13,39,62,167,1024384
1,39,63,194,954042
2,39,63,194,954042
3,39,63,194,954042
4,39,63,194,954042
5,39,63,194,954042
6,39,63,194,954042
7,39,63,194,954042
8,39,63,191,1173472
9,39,63,191,1173472
10,39,63,191,1173472
11,39,63,191,1173472
12,39,63,191,1173472
13,39,63,191,1173472
1,39,64,160,785888
2,39,64,160,785888
3,39,64,160,785888
4,39,64,160,785888
5,39,64,160,785888
6,39,64,160,785888
7,39,64,160,785888
8,39,64,157,966642
9,39,64,157,966642
10,39,64,157,966642
11,39,64,157,966642
12,39,64,157,966642
13,39,64,157,966642
1,39,65,195,958156
2,39,65,195,958156
3,39,65,195,958156
4,39,65,195,958156
5,39,65,195,958156
6,39,65,195,958156
7,39,65,195,958156
8,39,65,192,1178532
9,39,65,192,1178532
10,39,65,192,1178532
11,39,65,192,1178532
12,39,65,192,1178532
13,39,65,192,1178532
1,39,66,226,1110048
2,39,66,226,1110048
3,39,66,226,1110048
4,39,66,226,1110048
5,39,66,226,1110048
6,39,66,226,1110048
7,39,66,226,1110048
8,39,66,222,1365360
9,39,66,222,1365360
10,39,66,222,1365360
11,39,66,222,1365360
12,39,66,222,1365360
13,39,66,222,1365360
1,39,67,216,1062034
2,39,67,216,1062034
3,39,67,216,1062034
4,39,67,216,1062034
5,39,67,216,1062034
6,39,67,216,1062034
7,39,67,216,1062034
8,39,67,213,1306302
9,39,67,213,1306302
10,39,67,213,1306302
11,39,67,213,1306302
12,39,67,213,1306302
13,39,67,213,1306302
1,39,68,193,950250
2,39,68,193,950250
3,39,68,193,950250
4,39,68,193,950250
5,39,68,193,950250
6,39,68,193,950250
7,39,68,193,950250
8,39,68,190,1168808
9,39,68,190,1168808
10,39,68,190,1168808
11,39,68,190,1168808
12,39,68,190,1168808
13,39,68,190,1168808
1,39,69,357,1752889
2,39,69,357,1752889
3,39,69,357,1752889
4,39,69,357,1752889
5,39,69,357,1752889
6,39,69,357,1752889
7,39,69,357,1752889
8,39,69,351,2156052
9,39,69,351,2156052
10,39,69,351,2156052
11,39,69,351,2156052
12,39,69,351,2156052
13,39,69,351,2156052
1,39,70,203,999117
2,39,70,203,999117
3,39,70,203,999117
4,39,70,203,999117
5,39,70,203,999117
6,39,70,203,999117
7,39,70,203,999117
8,39,70,200,1228914
9,39,70,200,1228914
10,39,70,200,1228914
11,39,70,200,1228914
12,39,70,200,1228914
13,39,70,200,1228914
1,39,71,180,883730
2,39,71,180,883730
3,39,71,180,883730
4,39,71,180,883730
5,39,71,180,883730
6,39,71,180,883730
7,39,71,180,883730
8,39,71,177,1086988
9,39,71,177,1086988
10,39,71,177,1086988
11,39,71,177,1086988
12,39,71,177,1086988
13,39,71,177,1086988
1,39,72,361,1773977
2,39,72,361,1773977
3,39,72,361,1773977
4,39,72,361,1773977
5,39,72,361,1773977
6,39,72,361,1773977
7,39,72,361,1773977
8,39,72,356,2185532
9,39,72,356,2185532
10,39,72,356,2185532
11,39,72,356,2185532
12,39,72,356,2185532
13,39,72,356,2185532
1,39,73,316,1554949
2,39,73,316,1554949
3,39,73,316,1554949
4,39,73,316,1554949
5,39,73,316,1554949
6,39,73,316,1554949
7,39,73,316,1554949
8,39,73,312,1916127
9,39,73,312,1916127
10,39,73,312,1916127
11,39,73,312,1916127
12,39,73,312,1916127
13,39,73,312,1916127
1,39,74,317,1557935
2,39,74,317,1557935
3,39,74,317,1557935
4,39,74,317,1557935
5,39,74,317,1557935
6,39,74,317,1557935
7,39,74,317,1557935
8,39,74,312,1919800
9,39,74,312,1919800
10,39,74,312,1919800
11,39,74,312,1919800
12,39,74,312,1919800
13,39,74,312,1919800
1,39,75,362,1779639
2,39,75,362,1779639
3,39,75,362,1779639
4,39,75,362,1779639
5,39,75,362,1779639
6,39,75,362,1779639
7,39,75,362,1779639
8,39,75,357,2192497
9,39,75,357,2192497
10,39,75,357,2192497
11,39,75,357,2192497
12,39,75,357,2192497
13,39,75,357,2192497
1,39,76,358,1761280
2,39,76,358,1761280
3,39,76,358,1761280
4,39,76,358,1761280
5,39,76,358,1761280
6,39,76,358,1761280
7,39,76,358,1761280
8,39,76,353,2169913
9,39,76,353,2169913
10,39,76,353,2169913
11,39,76,353,2169913
12,39,76,353,2169913
13,39,76,353,2169913
1,39,77,363,1783002
2,39,77,363,1783002
3,39,77,363,1783002
4,39,77,363,1783002
5,39,77,363,1783002
6,39,77,363,1783002
7,39,77,363,1783002
8,39,77,357,2196632
9,39,77,357,2196632
10,39,77,357,2196632
11,39,77,357,2196632
12,39,77,357,2196632
13,39,77,357,2196632
1,39,78,354,1742215
2,39,78,354,1742215
3,39,78,354,1742215
4,39,78,354,1742215
5,39,78,354,1742215
6,39,78,354,1742215
7,39,78,354,1742215
8,39,78,349,2146465
9,39,78,349,2146465
10,39,78,349,2146465
11,39,78,349,2146465
12,39,78,349,2146465
13,39,78,349,2146465
1,39,79,330,1620057
2,39,79,330,1620057
3,39,79,330,1620057
4,39,79,330,1620057
5,39,79,330,1620057
6,39,79,330,1620057
7,39,79,330,1620057
8,39,79,325,1996209
9,39,79,325,1996209
10,39,79,325,1996209
11,39,79,325,1996209
12,39,79,325,1996209
13,39,79,325,1996209
1,39,80,362,1780692
2,39,80,362,1780692
3,39,80,362,1780692
4,39,80,362,1780692
5,39,80,362,1780692
6,39,80,362,1780692
7,39,80,362,1780692
8,39,80,357,2193791
9,39,80,357,2193791
10,39,80,357,2193791
11,39,80,357,2193791
12,39,80,357,2193791
13,39,80,357,2193791
1,39,81,354,1741339
2,39,81,354,1741339
3,39,81,354,1741339
4,39,81,354,1741339
5,39,81,354,1741339
6,39,81,354,1741339
7,39,81,354,1741339
8,39,81,349,2145386
9,39,81,349,2145386
10,39,81,349,2145386
11,39,81,349,2145386
12,39,81,349,2145386
13,39,81,349,2145386
1,39,82,129,636411
2,39,82,129,636411
3,39,82,129,636411
4,39,82,129,636411
5,39,82,129,636411
6,39,82,129,636411
7,39,82,129,636411
8,39,82,127,782785
9,39,82,127,782785
10,39,82,127,782785
11,39,82,127,782785
12,39,82,127,782785
13,39,82,127,782785
1,39,83,188,923861
2,39,83,188,923861
3,39,83,188,923861
4,39,83,188,923861
5,39,83,188,923861
6,39,83,188,923861
7,39,83,188,923861
8,39,83,185,1136349
9,39,83,185,1136349
10,39,83,185,1136349
11,39,83,185,1136349
12,39,83,185,1136349
13,39,83,185,1136349
1,39,84,148,729950
2,39,84,148,729950
3,39,84,148,729950
4,39,84,148,729950
5,39,84,148,729950
6,39,84,148,729950
7,39,84,148,729950
8,39,84,146,897840
9,39,84,146,897840
10,39,84,146,897840
11,39,84,146,897840
12,39,84,146,897840
13,39,84,146,897840
1,39,85,160,788852
2,39,85,160,788852
3,39,85,160,788852
4,39,85,160,788852
5,39,85,160,788852
6,39,85,160,788852
7,39,85,160,788852
8,39,85,158,970289
9,39,85,158,970289
10,39,85,158,970289
11,39,85,158,970289
12,39,85,158,970289
13,39,85,158,970289
1,39,86,249,1221912
2,39,86,249,1221912
3,39,86,249,1221912
4,39,86,249,1221912
5,39,86,249,1221912
6,39,86,249,1221912
7,39,86,249,1221912
8,39,86,245,1502952
9,39,86,245,1502952
10,39,86,245,1502952
11,39,86,245,1502952
12,39,86,245,1502952
13,39,86,245,1502952
1,40,1,191,941356
2,40,1,191,941356
3,40,1,191,941356
4,40,1,191,941356
5,40,1,191,941356
6,40,1,191,941356
7,40,1,191,941356
8,40,1,188,1157868
9,40,1,188,1157868
10,40,1,188,1157868
11,40,1,188,1157868
12,40,1,188,1157868
13,40,1,188,1157868
1,40,2,234,1152782
2,40,2,234,1152782
3,40,2,234,1152782
4,40,2,234,1152782
5,40,2,234,1152782
6,40,2,234,1152782
7,40,2,234,1152782
8,40,2,231,1417921
9,40,2,231,1417921
10,40,2,231,1417921
11,40,2,231,1417921
12,40,2,231,1417921
13,40,2,231,1417921
1,40,3,454,2233786
2,40,3,454,2233786
3,40,3,454,2233786
4,40,3,454,2233786
5,40,3,454,2233786
6,40,3,454,2233786
7,40,3,454,2233786
8,40,3,447,2749917
9,40,3,447,2749917
10,40,3,447,2749917
11,40,3,447,2749917
12,40,3,447,2749917
13,40,3,447,2749917
1,40,4,435,2137178
2,40,4,435,2137178
3,40,4,435,2137178
4,40,4,435,2137178
5,40,4,435,2137178
6,40,4,435,2137178
7,40,4,435,2137178
8,40,4,428,2631089
9,40,4,428,2631089
10,40,4,428,2631089
11,40,4,428,2631089
12,40,4,428,2631089
13,40,4,428,2631089
1,40,5,463,2278620
2,40,5,463,2278620
3,40,5,463,2278620
4,40,5,463,2278620
5,40,5,463,2278620
6,40,5,463,2278620
7,40,5,463,2278620
8,40,5,456,2805062
9,40,5,456,2805062
10,40,5,456,2805062
11,40,5,456,2805062
12,40,5,456,2805062
13,40,5,456,2805062
1,40,6,451,2216869
2,40,6,451,2216869
3,40,6,451,2216869
4,40,6,451,2216869
5,40,6,451,2216869
6,40,6,451,2216869
7,40,6,451,2216869
8,40,6,444,2729109
9,40,6,444,2729109
10,40,6,444,2729109
11,40,6,444,2729109
12,40,6,444,2729109
13,40,6,444,2729109
1,40,7,461,2265767
2,40,7,461,2265767
3,40,7,461,2265767
4,40,7,461,2265767
5,40,7,461,2265767
6,40,7,461,2265767
7,40,7,461,2265767
8,40,7,454,2789252
9,40,7,454,2789252
10,40,7,454,2789252
11,40,7,454,2789252
12,40,7,454,2789252
13,40,7,454,2789252
1,40,8,479,2353942
2,40,8,479,2353942
3,40,8,479,2353942
4,40,8,479,2353942
5,40,8,479,2353942
6,40,8,479,2353942
7,40,8,479,2353942
8,40,8,471,2897707
9,40,8,471,2897707
10,40,8,471,2897707
11,40,8,471,2897707
12,40,8,471,2897707
13,40,8,471,2897707
1,40,9,465,2286679
2,40,9,465,2286679
3,40,9,465,2286679
4,40,9,465,2286679
5,40,9,465,2286679
6,40,9,465,2286679
7,40,9,465,2286679
8,40,9,458,2814974
9,40,9,458,2814974
10,40,9,458,2814974
11,40,9,458,2814974
12,40,9,458,2814974
13,40,9,458,2814974
1,40,10,472,2322545
2,40,10,472,2322545
3,40,10,472,2322545
4,40,10,472,2322545
5,40,10,472,2322545
6,40,10,472,2322545
7,40,10,472,2322545
8,40,10,465,2859089
9,40,10,465,2859089
10,40,10,465,2859089
11,40,10,465,2859089
12,40,10,465,2859089
13,40,10,465,2859089
1,40,11,481,2366788
2,40,11,481,2366788
3,40,11,481,2366788
4,40,11,481,2366788
5,40,11,481,2366788
6,40,11,481,2366788
7,40,11,481,2366788
8,40,11,474,2913509
9,40,11,474,2913509
10,40,11,474,2913509
11,40,11,474,2913509
12,40,11,474,2913509
13,40,11,474,2913509
1,40,12,439,2156562
2,40,12,439,2156562
3,40,12,439,2156562
4,40,12,439,2156562
5,40,12,439,2156562
6,40,12,439,2156562
7,40,12,439,2156562
8,40,12,432,2654932
9,40,12,432,2654932
10,40,12,432,2654932
11,40,12,432,2654932
12,40,12,432,2654932
13,40,12,432,2654932
1,40,13,428,2105800
2,40,13,428,2105800
3,40,13,428,2105800
4,40,13,428,2105800
5,40,13,428,2105800
6,40,13,428,2105800
7,40,13,428,2105800
8,40,13,422,2592493
