#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 3,4
# Vessel count: 3,3
# Number of cargoes: 16
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
6
# for each vessel: vessel index, home port, starting time, capacity
1,8,78,100
2,13,0,100
3,31,0,100
4,14,221,100
5,12,0,100
6,12,0,100
# number of cargoes
16
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,5,6,7,8,10,11,12,14,15,16
2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4,1,2,3,4,5,6,8,10,11,15,16
5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
6,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,26,25,100,536483,409,481,409,913
2,10,36,100,654683,945,1017,945,1419
3,31,35,100,806522,724,796,724,1274
4,29,34,100,838607,951,1023,951,1529
5,17,35,100,1247629,205,277,205,865
6,31,37,100,647860,894,966,894,1470
7,32,27,100,443167,151,223,151,606
8,31,34,100,687896,579,651,579,1102
9,31,27,100,662649,61,133,61,582
10,2,38,100,789071,416,488,416,1009
11,11,35,100,838077,763,835,763,1330
12,17,37,100,960719,57,129,74,794
13,25,9,100,745367,0,72,0,576
14,18,11,100,714438,166,238,166,774
15,15,21,100,952763,387,459,387,917
16,11,19,100,624285,242,314,242,824
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
6,10,34,66,59000
1,10,35,116,77640
2,10,35,116,77640
3,10,35,116,77640
4,10,35,105,94204
5,10,35,105,94204
6,10,35,105,94204
1,10,36,69,46420
2,10,36,69,46420
3,10,36,69,46420
4,10,36,63,56324
5,10,36,63,56324
6,10,36,63,56324
1,10,37,136,91008
2,10,37,136,91008
3,10,37,136,91008
4,10,37,124,110424
5,10,37,124,110424
6,10,37,124,110424
1,10,38,130,86657
2,10,38,130,86657
3,10,38,130,86657
4,10,38,118,105146
5,10,38,118,105146
6,10,38,118,105146
1,10,39,71,47478
2,10,39,71,47478
3,10,39,71,47478
4,10,39,65,57608
5,10,39,65,57608
6,10,39,65,57608
1,11,1,123,82562
2,11,1,123,82562
3,11,1,123,82562
4,11,1,112,100176
5,11,1,112,100176
6,11,1,112,100176
1,11,2,64,43098
2,11,2,64,43098
3,11,2,64,43098
4,11,2,59,52293
5,11,2,59,52293
6,11,2,59,52293
1,11,3,106,70931
2,11,3,106,70931
3,11,3,106,70931
4,11,3,96,86064
5,11,3,96,86064
6,11,3,96,86064
1,11,4,30,19771
2,11,4,30,19771
3,11,4,30,19771
4,11,4,27,23990
5,11,4,27,23990
6,11,4,27,23990
1,11,5,99,66035
2,11,5,99,66035
3,11,5,99,66035
4,11,5,90,80124
5,11,5,90,80124
6,11,5,90,80124
1,11,6,105,70053
2,11,6,105,70053
3,11,6,105,70053
4,11,6,95,84998
5,11,6,95,84998
6,11,6,95,84998
1,11,7,101,67344
2,11,7,101,67344
3,11,7,101,67344
4,11,7,91,81712
5,11,7,91,81712
6,11,7,91,81712
1,11,8,127,84810
2,11,8,127,84810
3,11,8,127,84810
4,11,8,115,102904
5,11,8,115,102904
6,11,8,115,102904
1,11,9,177,118659
2,11,9,177,118659
3,11,9,177,118659
4,11,9,161,143975
5,11,9,161,143975
6,11,9,161,143975
1,11,10,10,6433
2,11,10,10,6433
3,11,10,10,6433
4,11,10,9,7806
5,11,10,9,7806
6,11,10,9,7806
1,11,11,0,0
2,11,11,0,0
3,11,11,0,0
4,11,11,0,0
5,11,11,0,0
6,11,11,0,0
1,11,12,72,48506
2,11,12,72,48506
3,11,12,72,48506
4,11,12,66,58855
5,11,12,66,58855
6,11,12,66,58855
1,11,13,73,48601
2,11,13,73,48601
3,11,13,73,48601
4,11,13,66,58970
5,11,13,66,58970
6,11,13,66,58970
1,11,14,98,65333
2,11,14,98,65333
3,11,14,98,65333
4,11,14,89,79271
5,11,14,89,79271
6,11,14,89,79271
1,11,15,117,78615
2,11,15,117,78615
3,11,15,117,78615
4,11,15,107,95387
5,11,15,107,95387
6,11,15,107,95387
1,11,16,102,68404
2,11,16,102,68404
3,11,16,102,68404
4,11,16,93,82997
5,11,16,93,82997
6,11,16,93,82997
1,11,17,155,103577
2,11,17,155,103577
3,11,17,155,103577
4,11,17,141,125675
5,11,17,141,125675
6,11,17,141,125675
1,11,18,180,120771
2,11,18,180,120771
3,11,18,180,120771
4,11,18,164,146537
5,11,18,164,146537
6,11,18,164,146537
1,11,19,138,92051
2,11,19,138,92051
3,11,19,138,92051
4,11,19,125,111690
5,11,19,125,111690
6,11,19,125,111690
1,11,20,18,12182
2,11,20,18,12182
3,11,20,18,12182
4,11,20,17,14781
5,11,20,17,14781
6,11,20,17,14781
1,11,21,17,11155
2,11,21,17,11155
3,11,21,17,11155
4,11,21,15,13534
5,11,21,15,13534
6,11,21,15,13534
1,11,22,142,94817
2,11,22,142,94817
3,11,22,142,94817
4,11,22,129,115046
5,11,22,129,115046
6,11,22,129,115046
1,11,23,140,93501
2,11,23,140,93501
3,11,23,140,93501
4,11,23,127,113449
5,11,23,127,113449
6,11,23,127,113449
1,11,24,142,94817
2,11,24,142,94817
3,11,24,142,94817
4,11,24,129,115046
5,11,24,129,115046
6,11,24,129,115046
1,11,25,14,9268
2,11,25,14,9268
3,11,25,14,9268
4,11,25,13,11246
5,11,25,13,11246
6,11,25,13,11246
1,11,26,100,67148
2,11,26,100,67148
3,11,26,100,67148
4,11,26,91,81474
5,11,26,91,81474
6,11,26,91,81474
1,11,27,160,107161
2,11,27,160,107161
3,11,27,160,107161
4,11,27,146,130024
5,11,27,146,130024
6,11,27,146,130024
1,11,28,78,52144
2,11,28,78,52144
3,11,28,78,52144
4,11,28,71,63268
5,11,28,71,63268
6,11,28,71,63268
1,11,29,58,38757
2,11,29,58,38757
3,11,29,58,38757
4,11,29,53,47026
5,11,29,53,47026
6,11,29,53,47026
1,11,30,61,40862
2,11,30,61,40862
3,11,30,61,40862
4,11,30,56,49579
5,11,30,56,49579
6,11,30,56,49579
1,11,31,37,24664
2,11,31,37,24664
3,11,31,37,24664
4,11,31,34,29926
5,11,31,34,29926
6,11,31,34,29926
1,11,32,118,78975
2,11,32,118,78975
3,11,32,118,78975
4,11,32,107,95824
5,11,32,107,95824
6,11,32,107,95824
1,11,33,4,2990
2,11,33,4,2990
3,11,33,4,2990
4,11,33,4,3628
5,11,33,4,3628
6,11,33,4,3628
1,11,34,82,54738
2,11,34,82,54738
3,11,34,82,54738
4,11,34,74,66416
5,11,34,74,66416
6,11,34,74,66416
1,11,35,125,83741
2,11,35,125,83741
3,11,35,125,83741
4,11,35,114,101607
5,11,35,114,101607
6,11,35,114,101607
1,11,36,79,52532
2,11,36,79,52532
3,11,36,79,52532
4,11,36,71,63740
5,11,36,71,63740
6,11,36,71,63740
1,11,37,145,97120
2,11,37,145,97120
3,11,37,145,97120
4,11,37,132,117840
5,11,37,132,117840
6,11,37,132,117840
1,11,38,139,92769
2,11,38,139,92769
3,11,38,139,92769
4,11,38,126,112562
5,11,38,126,112562
6,11,38,126,112562
1,11,39,80,53590
2,11,39,80,53590
3,11,39,80,53590
4,11,39,73,65023
5,11,39,73,65023
6,11,39,73,65023
1,12,1,71,47417
2,12,1,71,47417
3,12,1,71,47417
4,12,1,64,57534
5,12,1,64,57534
6,12,1,64,57534
1,12,2,15,10346
2,12,2,15,10346
3,12,2,15,10346
4,12,2,14,12553
5,12,2,14,12553
6,12,2,14,12553
1,12,3,53,35787
2,12,3,53,35787
3,12,3,53,35787
4,12,3,49,43422
5,12,3,49,43422
6,12,3,49,43422
1,12,4,100,66639
2,12,4,100,66639
3,12,4,100,66639
4,12,4,91,80856
5,12,4,91,80856
6,12,4,91,80856
1,12,5,48,32380
2,12,5,48,32380
3,12,5,48,32380
4,12,5,44,39288
5,12,5,44,39288
6,12,5,44,39288
1,12,6,52,34908
2,12,6,52,34908
3,12,6,52,34908
4,12,6,47,42356
5,12,6,47,42356
6,12,6,47,42356
1,12,7,48,32200
2,12,7,48,32200
3,12,7,48,32200
4,12,7,44,39070
5,12,7,44,39070
6,12,7,44,39070
1,12,8,74,49666
2,12,8,74,49666
3,12,8,74,49666
4,12,8,67,60262
5,12,8,67,60262
6,12,8,67,60262
1,12,9,125,83515
2,12,9,125,83515
3,12,9,125,83515
4,12,9,113,101332
5,12,9,113,101332
6,12,9,113,101332
1,12,10,80,53301
2,12,10,80,53301
3,12,10,80,53301
4,12,10,72,64672
5,12,10,72,64672
6,12,10,72,64672
1,12,11,72,48506
2,12,11,72,48506
3,12,11,72,48506
4,12,11,66,58855
5,12,11,66,58855
6,12,11,66,58855
1,12,12,0,0
2,12,12,0,0
3,12,12,0,0
4,12,12,0,0
5,12,12,0,0
6,12,12,0,0
1,12,13,8,5083
2,12,13,8,5083
3,12,13,8,5083
4,12,13,7,6167
5,12,13,7,6167
6,12,13,7,6167
1,12,14,45,30188
2,12,14,45,30188
3,12,14,45,30188
4,12,14,41,36629
5,12,14,41,36629
6,12,14,41,36629
1,12,15,65,43470
2,12,15,65,43470
3,12,15,65,43470
4,12,15,59,52745
5,12,15,59,52745
6,12,15,59,52745
1,12,16,50,33259
2,12,16,50,33259
3,12,16,50,33259
4,12,16,45,40355
5,12,16,45,40355
6,12,16,45,40355
1,12,17,102,68433
2,12,17,102,68433
3,12,17,102,68433
4,12,17,93,83032
5,12,17,93,83032
6,12,17,93,83032
1,12,18,129,86088
2,12,18,129,86088
3,12,18,129,86088
4,12,18,117,104454
5,12,18,117,104454
6,12,18,117,104454
1,12,19,85,56907
2,12,19,85,56907
3,12,19,85,56907
4,12,19,77,69048
5,12,19,77,69048
6,12,19,77,69048
1,12,20,56,37631
2,12,20,56,37631
3,12,20,56,37631
4,12,20,51,45660
5,12,20,51,45660
6,12,20,51,45660
1,12,21,58,39036
2,12,21,58,39036
3,12,21,58,39036
4,12,21,53,47364
5,12,21,53,47364
6,12,21,53,47364
1,12,22,89,59672
2,12,22,89,59672
3,12,22,89,59672
4,12,22,81,72403
5,12,22,81,72403
6,12,22,81,72403
1,12,23,87,58356
2,12,23,87,58356
3,12,23,87,58356
4,12,23,79,70806
5,12,23,79,70806
6,12,23,79,70806
1,12,24,89,59672
2,12,24,89,59672
3,12,24,89,59672
4,12,24,81,72403
5,12,24,81,72403
6,12,24,81,72403
1,12,25,59,39699
2,12,25,59,39699
3,12,25,59,39699
4,12,25,54,48169
5,12,25,54,48169
6,12,25,54,48169
1,12,26,48,32004
2,12,26,48,32004
3,12,26,48,32004
4,12,26,43,38832
5,12,26,43,38832
6,12,26,43,38832
1,12,27,108,72017
2,12,27,108,72017
3,12,27,108,72017
4,12,27,98,87381
5,12,27,98,87381
6,12,27,98,87381
1,12,28,26,17608
2,12,28,26,17608
3,12,28,26,17608
4,12,28,24,21364
5,12,28,24,21364
6,12,28,24,21364
1,12,29,112,74839
2,12,29,112,74839
3,12,29,112,74839
4,12,29,102,90806
5,12,29,102,90806
6,12,29,102,90806
1,12,30,16,10963
2,12,30,16,10963
3,12,30,16,10963
4,12,30,15,13301
5,12,30,15,13301
6,12,30,15,13301
1,12,31,38,25538
2,12,31,38,25538
3,12,31,38,25538
4,12,31,35,30986
5,12,31,35,30986
6,12,31,35,30986
1,12,32,66,43831
2,12,32,66,43831
3,12,32,66,43831
4,12,32,60,53182
5,12,32,60,53182
6,12,32,60,53182
1,12,33,76,51168
2,12,33,76,51168
3,12,33,76,51168
4,12,33,70,62085
5,12,33,70,62085
6,12,33,70,62085
1,12,34,152,101605
2,12,34,152,101605
3,12,34,152,101605
4,12,34,138,123282
5,12,34,138,123282
6,12,34,138,123282
1,12,35,195,130609
2,12,35,195,130609
3,12,35,195,130609
4,12,35,177,158473
5,12,35,177,158473
6,12,35,177,158473
1,12,36,149,99400
2,12,36,149,99400
3,12,36,149,99400
4,12,36,135,120606
5,12,36,135,120606
6,12,36,135,120606
1,12,37,215,143987
2,12,37,215,143987
3,12,37,215,143987
4,12,37,196,174706
5,12,37,196,174706
6,12,37,196,174706
1,12,38,209,139637
2,12,38,209,139637
3,12,38,209,139637
4,12,38,190,169428
5,12,38,190,169428
6,12,38,190,169428
1,12,39,150,100458
2,12,39,150,100458
3,12,39,150,100458
4,12,39,136,121890
5,12,39,136,121890
6,12,39,136,121890
1,13,1,66,43837
2,13,1,66,43837
3,13,1,66,43837
4,13,1,60,53190
5,13,1,60,53190
6,13,1,60,53190
1,13,2,20,13497
2,13,2,20,13497
3,13,2,20,13497
4,13,2,18,16376
5,13,2,18,16376
6,13,2,18,16376
1,13,3,48,32207
2,13,3,48,32207
3,13,3,48,32207
4,13,3,44,39078
5,13,3,44,39078
6,13,3,44,39078
1,13,4,100,66734
2,13,4,100,66734
3,13,4,100,66734
4,13,4,91,80971
5,13,4,91,80971
6,13,4,91,80971
1,13,5,43,28800
2,13,5,43,28800
3,13,5,43,28800
4,13,5,39,34944
5,13,5,39,34944
6,13,5,39,34944
1,13,6,47,31328
2,13,6,47,31328
3,13,6,47,31328
4,13,6,43,38012
5,13,6,43,38012
6,13,6,43,38012
1,13,7,43,28620
2,13,7,43,28620
3,13,7,43,28620
4,13,7,39,34726
5,13,7,39,34726
6,13,7,39,34726
1,13,8,69,46086
2,13,8,69,46086
3,13,8,69,46086
4,13,8,63,55918
5,13,8,63,55918
6,13,8,63,55918
1,13,9,119,79935
2,13,9,119,79935
3,13,9,119,79935
4,13,9,109,96989
5,13,9,109,96989
6,13,9,109,96989
1,13,10,80,53395
2,13,10,80,53395
3,13,10,80,53395
4,13,10,73,64787
5,13,10,73,64787
6,13,10,73,64787
1,13,11,73,48601
2,13,11,73,48601
3,13,11,73,48601
4,13,11,66,58970
5,13,11,66,58970
6,13,11,66,58970
1,13,12,8,5083
2,13,12,8,5083
3,13,12,8,5083
4,13,12,7,6167
5,13,12,7,6167
6,13,12,7,6167
1,13,13,0,0
2,13,13,0,0
3,13,13,0,0
4,13,13,0,0
5,13,13,0,0
6,13,13,0,0
1,13,14,40,26608
2,13,14,40,26608
3,13,14,40,26608
4,13,14,36,32285
5,13,14,36,32285
6,13,14,36,32285
1,13,15,60,39890
2,13,15,60,39890
3,13,15,60,39890
4,13,15,54,48401
5,13,15,54,48401
6,13,15,54,48401
1,13,16,44,29679
2,13,16,44,29679
3,13,16,44,29679
4,13,16,40,36011
5,13,16,40,36011
6,13,16,40,36011
1,13,17,97,64852
2,13,17,97,64852
3,13,17,97,64852
4,13,17,88,78689
5,13,17,88,78689
6,13,17,88,78689
1,13,18,123,82508
2,13,18,123,82508
3,13,18,123,82508
4,13,18,112,100110
5,13,18,112,100110
6,13,18,112,100110
1,13,19,80,53327
2,13,19,80,53327
3,13,19,80,53327
4,13,19,72,64704
5,13,19,72,64704
6,13,19,72,64704
1,13,20,56,37726
2,13,20,56,37726
3,13,20,56,37726
4,13,20,51,45774
5,13,20,51,45774
6,13,20,51,45774
1,13,21,58,39131
2,13,21,58,39131
3,13,21,58,39131
4,13,21,53,47479
5,13,21,53,47479
6,13,21,53,47479
1,13,22,84,56092
2,13,22,84,56092
3,13,22,84,56092
4,13,22,76,68059
5,13,22,76,68059
6,13,22,76,68059
1,13,23,82,54776
2,13,23,82,54776
3,13,23,82,54776
4,13,23,74,66462
5,13,23,74,66462
6,13,23,74,66462
1,13,24,84,56092
2,13,24,84,56092
3,13,24,84,56092
4,13,24,76,68059
5,13,24,76,68059
6,13,24,76,68059
1,13,25,59,39794
2,13,25,59,39794
3,13,25,59,39794
4,13,25,54,48284
5,13,25,54,48284
6,13,25,54,48284
1,13,26,42,28424
2,13,26,42,28424
3,13,26,42,28424
4,13,26,39,34488
5,13,26,39,34488
6,13,26,39,34488
1,13,27,102,68437
2,13,27,102,68437
3,13,27,102,68437
4,13,27,93,83037
5,13,27,93,83037
6,13,27,93,83037
1,13,28,21,14028
2,13,28,21,14028
3,13,28,21,14028
4,13,28,19,17020
5,13,28,19,17020
6,13,28,19,17020
1,13,29,112,74934
2,13,29,112,74934
3,13,29,112,74934
4,13,29,102,90921
5,13,29,102,90921
6,13,29,102,90921
1,13,30,20,13553
2,13,30,20,13553
3,13,30,20,13553
4,13,30,18,16445
5,13,30,18,16445
6,13,30,18,16445
1,13,31,38,25632
2,13,31,38,25632
3,13,31,38,25632
4,13,31,35,31101
5,13,31,35,31101
6,13,31,35,31101
1,13,32,60,40251
2,13,32,60,40251
3,13,32,60,40251
4,13,32,55,48838
5,13,32,55,48838
6,13,32,55,48838
1,13,33,77,51263
2,13,33,77,51263
3,13,33,77,51263
4,13,33,70,62199
5,13,33,70,62199
6,13,33,70,62199
1,13,34,152,101700
2,13,34,152,101700
3,13,34,152,101700
4,13,34,138,123397
5,13,34,138,123397
6,13,34,138,123397
1,13,35,195,130703
2,13,35,195,130703
3,13,35,195,130703
4,13,35,178,158588
5,13,35,178,158588
6,13,35,178,158588
1,13,36,149,99494
2,13,36,149,99494
3,13,36,149,99494
4,13,36,135,120721
5,13,36,135,120721
6,13,36,135,120721
1,13,37,215,144082
2,13,37,215,144082
3,13,37,215,144082
4,13,37,196,174821
5,13,37,196,174821
6,13,37,196,174821
1,13,38,209,139731
2,13,38,209,139731
3,13,38,209,139731
4,13,38,190,169543
5,13,38,190,169543
6,13,38,190,169543
1,13,39,150,100552
2,13,39,150,100552
3,13,39,150,100552
4,13,39,137,122005
5,13,39,137,122005
6,13,39,137,122005
1,14,1,27,17784
2,14,1,27,17784
3,14,1,27,17784
4,14,1,24,21578
5,14,1,24,21578
6,14,1,24,21578
1,14,2,54,36043
2,14,2,54,36043
3,14,2,54,36043
4,14,2,49,43732
5,14,2,49,43732
6,14,2,49,43732
1,14,3,9,5810
2,14,3,9,5810
3,14,3,9,5810
4,14,3,8,7049
5,14,3,8,7049
6,14,3,8,7049
1,14,4,125,83465
2,14,4,125,83465
3,14,4,125,83465
4,14,4,113,101272
5,14,4,113,101272
6,14,4,113,101272
1,14,5,49,32754
2,14,5,49,32754
3,14,5,49,32754
4,14,5,44,39742
5,14,5,44,39742
6,14,5,44,39742
1,14,6,7,4751
2,14,6,7,4751
3,14,6,7,4751
4,14,6,6,5764
5,14,6,6,5764
6,14,6,6,5764
1,14,7,3,2042
2,14,7,3,2042
3,14,7,3,2042
4,14,7,3,2478
5,14,7,3,2478
6,14,7,3,2478
1,14,8,30,20033
2,14,8,30,20033
3,14,8,30,20033
4,14,8,27,24307
5,14,8,27,24307
6,14,8,27,24307
1,14,9,81,53882
2,14,9,81,53882
3,14,9,81,53882
4,14,9,73,65377
5,14,9,73,65377
6,14,9,73,65377
1,14,10,105,70127
2,14,10,105,70127
3,14,10,105,70127
4,14,10,95,85088
5,14,10,95,85088
6,14,10,95,85088
1,14,11,98,65333
2,14,11,98,65333
3,14,11,98,65333
4,14,11,89,79271
5,14,11,89,79271
6,14,11,89,79271
1,14,12,45,30188
2,14,12,45,30188
3,14,12,45,30188
4,14,12,41,36629
5,14,12,41,36629
6,14,12,41,36629
1,14,13,40,26608
2,14,13,40,26608
3,14,13,40,26608
4,14,13,36,32285
5,14,13,36,32285
6,14,13,36,32285
1,14,14,0,0
2,14,14,0,0
3,14,14,0,0
4,14,14,0,0
5,14,14,0,0
6,14,14,0,0
1,14,15,23,15108
2,14,15,23,15108
3,14,15,23,15108
4,14,15,21,18332
5,14,15,21,18332
6,14,15,21,18332
1,14,16,5,3101
2,14,16,5,3101
3,14,16,5,3101
4,14,16,4,3763
5,14,16,4,3763
6,14,16,4,3763
1,14,17,58,38800
2,14,17,58,38800
3,14,17,58,38800
4,14,17,53,47077
5,14,17,53,47077
6,14,17,53,47077
1,14,18,86,57440
2,14,18,86,57440
3,14,18,86,57440
4,14,18,78,69695
5,14,18,78,69695
6,14,18,78,69695
1,14,19,42,28073
2,14,19,42,28073
3,14,19,42,28073
4,14,19,38,34063
5,14,19,38,34063
6,14,19,38,34063
1,14,20,81,54457
2,14,20,81,54457
3,14,20,81,54457
4,14,20,74,66075
5,14,20,74,66075
6,14,20,74,66075
1,14,21,83,55862
2,14,21,83,55862
3,14,21,83,55862
4,14,21,76,67780
5,14,21,76,67780
6,14,21,76,67780
1,14,22,45,30039
2,14,22,45,30039
3,14,22,45,30039
4,14,22,41,36448
5,14,22,41,36448
6,14,22,41,36448
1,14,23,43,28723
2,14,23,43,28723
3,14,23,43,28723
4,14,23,39,34851
5,14,23,39,34851
6,14,23,39,34851
1,14,24,45,30039
2,14,24,45,30039
3,14,24,45,30039
4,14,24,41,36448
5,14,24,41,36448
6,14,24,41,36448
1,14,25,84,56525
2,14,25,84,56525
3,14,25,84,56525
4,14,25,77,68585
5,14,25,77,68585
6,14,25,77,68585
1,14,26,7,4629
2,14,26,7,4629
3,14,26,7,4629
4,14,26,6,5616
5,14,26,6,5616
6,14,26,6,5616
1,14,27,63,42384
2,14,27,63,42384
3,14,27,63,42384
4,14,27,58,51426
5,14,27,58,51426
6,14,27,58,51426
1,14,28,24,16136
2,14,28,24,16136
3,14,28,24,16136
4,14,28,22,19579
5,14,28,22,19579
6,14,28,22,19579
1,14,29,137,91665
2,14,29,137,91665
3,14,29,137,91665
4,14,29,125,111222
5,14,29,125,111222
6,14,29,125,111222
1,14,30,53,35305
2,14,30,53,35305
3,14,30,53,35305
4,14,30,48,42837
5,14,30,48,42837
6,14,30,48,42837
1,14,31,63,42364
2,14,31,63,42364
3,14,31,63,42364
4,14,31,58,51402
5,14,31,58,51402
6,14,31,58,51402
1,14,32,21,14198
2,14,32,21,14198
3,14,32,21,14198
4,14,32,19,17227
5,14,32,19,17227
6,14,32,19,17227
1,14,33,102,67994
2,14,33,102,67994
3,14,33,102,67994
4,14,33,92,82501
5,14,33,92,82501
6,14,33,92,82501
1,14,34,177,118431
2,14,34,177,118431
3,14,34,177,118431
4,14,34,161,143698
5,14,34,161,143698
6,14,34,161,143698
1,14,35,220,147435
2,14,35,220,147435
3,14,35,220,147435
4,14,35,200,178889
5,14,35,200,178889
6,14,35,200,178889
1,14,36,174,116226
2,14,36,174,116226
3,14,36,174,116226
4,14,36,158,141022
5,14,36,158,141022
6,14,36,158,141022
1,14,37,240,160813
2,14,37,240,160813
3,14,37,240,160813
4,14,37,218,195122
5,14,37,218,195122
6,14,37,218,195122
1,14,38,234,156463
2,14,38,234,156463
3,14,38,234,156463
4,14,38,213,189844
5,14,38,213,189844
6,14,38,213,189844
1,14,39,175,117284
2,14,39,175,117284
3,14,39,175,117284
4,14,39,159,142306
5,14,39,159,142306
6,14,39,159,142306
1,15,1,31,20834
2,15,1,31,20834
3,15,1,31,20834
4,15,1,28,25279
5,15,1,28,25279
6,15,1,28,25279
1,15,2,74,49325
2,15,2,74,49325
3,15,2,74,49325
4,15,2,67,59848
5,15,2,67,59848
6,15,2,67,59848
1,15,3,23,15143
2,15,3,23,15143
3,15,3,23,15143
4,15,3,21,18374
5,15,3,21,18374
6,15,3,21,18374
1,15,4,145,96747
2,15,4,145,96747
3,15,4,145,96747
4,15,4,131,117388
5,15,4,131,117388
6,15,4,131,117388
1,15,5,62,41191
2,15,5,62,41191
3,15,5,62,41191
4,15,5,56,49980
5,15,5,56,49980
6,15,5,56,49980
1,15,6,25,16883
2,15,6,25,16883
3,15,6,25,16883
4,15,6,23,20485
5,15,6,23,20485
6,15,6,23,20485
1,15,7,22,14809
2,15,7,22,14809
3,15,7,22,14809
4,15,7,20,17968
5,15,7,20,17968
6,15,7,20,17968
1,15,8,34,22920
2,15,8,34,22920
3,15,8,34,22920
4,15,8,31,27810
5,15,8,31,27810
6,15,8,31,27810
1,15,9,85,56769
2,15,9,85,56769
3,15,9,85,56769
4,15,9,77,68881
5,15,9,77,68881
6,15,9,77,68881
1,15,10,125,83409
2,15,10,125,83409
3,15,10,125,83409
4,15,10,113,101204
5,15,10,113,101204
6,15,10,113,101204
1,15,11,117,78615
2,15,11,117,78615
3,15,11,117,78615
4,15,11,107,95387
5,15,11,107,95387
6,15,11,107,95387
1,15,12,65,43470
2,15,12,65,43470
3,15,12,65,43470
4,15,12,59,52745
5,15,12,59,52745
6,15,12,59,52745
1,15,13,60,39890
2,15,13,60,39890
3,15,13,60,39890
4,15,13,54,48401
5,15,13,54,48401
6,15,13,54,48401
1,15,14,23,15108
2,15,14,23,15108
3,15,14,23,15108
4,15,14,21,18332
5,15,14,21,18332
6,15,14,21,18332
1,15,15,0,0
2,15,15,0,0
3,15,15,0,0
4,15,15,0,0
5,15,15,0,0
6,15,15,0,0
1,15,16,23,15234
2,15,16,23,15234
3,15,16,23,15234
4,15,16,21,18484
5,15,16,21,18484
6,15,16,21,18484
1,15,17,62,41687
2,15,17,62,41687
3,15,17,62,41687
4,15,17,57,50581
5,15,17,57,50581
6,15,17,57,50581
1,15,18,71,47449
2,15,18,71,47449
3,15,18,71,47449
4,15,18,64,57572
5,15,18,64,57572
6,15,18,64,57572
1,15,19,30,19893
2,15,19,30,19893
3,15,19,30,19893
4,15,19,27,24137
5,15,19,27,24137
6,15,19,27,24137
1,15,20,101,67739
2,15,20,101,67739
3,15,20,101,67739
4,15,20,92,82191
5,15,20,92,82191
6,15,20,92,82191
1,15,21,103,69145
2,15,21,103,69145
3,15,21,103,69145
4,15,21,94,83896
5,15,21,94,83896
6,15,21,94,83896
1,15,22,49,32927
2,15,22,49,32927
3,15,22,49,32927
4,15,22,45,39951
5,15,22,45,39951
6,15,22,45,39951
1,15,23,47,31610
2,15,23,47,31610
3,15,23,47,31610
4,15,23,43,38354
5,15,23,43,38354
6,15,23,43,38354
1,15,24,49,32927
2,15,24,49,32927
3,15,24,49,32927
4,15,24,45,39951
5,15,24,45,39951
6,15,24,45,39951
1,15,25,104,69808
2,15,25,104,69808
3,15,25,104,69808
4,15,25,95,84701
5,15,25,95,84701
6,15,25,95,84701
1,15,26,23,15294
2,15,26,23,15294
3,15,26,23,15294
4,15,26,21,18557
5,15,26,21,18557
6,15,26,21,18557
1,15,27,68,45271
2,15,27,68,45271
3,15,27,68,45271
4,15,27,62,54929
5,15,27,62,54929
6,15,27,62,54929
1,15,28,44,29346
2,15,28,44,29346
3,15,28,44,29346
4,15,28,40,35606
5,15,28,40,35606
6,15,28,40,35606
1,15,29,157,104948
2,15,29,157,104948
3,15,29,157,104948
4,15,29,143,127338
5,15,29,143,127338
6,15,29,143,127338
1,15,30,73,48587
2,15,30,73,48587
3,15,30,73,48587
4,15,30,66,58953
5,15,30,66,58953
6,15,30,66,58953
1,15,31,83,55646
2,15,31,83,55646
3,15,31,83,55646
4,15,31,76,67518
5,15,31,76,67518
6,15,31,76,67518
1,15,32,27,17752
2,15,32,27,17752
3,15,32,27,17752
4,15,32,24,21540
5,15,32,24,21540
6,15,32,24,21540
1,15,33,121,81276
2,15,33,121,81276
3,15,33,121,81276
4,15,33,110,98617
5,15,33,110,98617
6,15,33,110,98617
1,15,34,197,131714
2,15,34,197,131714
3,15,34,197,131714
4,15,34,179,159814
5,15,34,179,159814
6,15,34,179,159814
1,15,35,240,160717
2,15,35,240,160717
3,15,35,240,160717
4,15,35,218,195005
5,15,35,218,195005
6,15,35,218,195005
1,15,36,194,129508
2,15,36,194,129508
3,15,36,194,129508
4,15,36,176,157138
5,15,36,176,157138
6,15,36,176,157138
1,15,37,260,174095
2,15,37,260,174095
3,15,37,260,174095
4,15,37,237,211238
5,15,37,237,211238
6,15,37,237,211238
1,15,38,254,169745
2,15,38,254,169745
3,15,38,254,169745
4,15,38,231,205960
5,15,38,231,205960
6,15,38,231,205960
