#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,2
# Vessel count: 3,2
# Number of cargoes: 13
# Cargo sizes: 4
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 2 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
5
# for each vessel: vessel index, home port, starting time, capacity
1,8,0,100
2,13,82,100
3,31,0,100
4,14,33,100
5,12,28,100
# number of cargoes
13
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,2,3,4,6,7,8,9,10,11,12,13
2,1,2,3,7,9,10,11,12,13
3,1,2,3,5,6,7,8,9,10,11,12,13
4,1,2,3,6,7,8,9,10,11,12,13
5,1,2,3,6,7,8,9,10,11,12,13
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,29,27,100,517039,536,608,536,1113
2,4,21,100,303952,585,657,585,1026
3,11,14,100,396530,266,338,266,776
4,9,6,100,550610,0,72,0,488
5,36,11,100,439568,64,136,64,558
6,1,6,100,340247,16,88,16,437
7,10,37,100,483068,756,828,756,1265
8,11,39,100,329191,60,132,60,514
9,30,35,100,702066,339,411,339,920
10,4,38,100,415824,406,478,406,897
11,11,36,100,356104,223,295,223,705
12,29,35,100,898971,244,316,244,777
13,29,35,100,524857,673,745,673,1196
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
4,13,2,17,9848
5,13,2,17,9848
1,13,3,43,29038
2,13,3,43,29038
3,13,3,43,29038
4,13,3,40,23501
5,13,3,40,23501
1,13,4,89,60168
2,13,4,89,60168
3,13,4,89,60168
4,13,4,83,48694
5,13,4,83,48694
1,13,5,38,25966
2,13,5,38,25966
3,13,5,38,25966
4,13,5,36,21014
5,13,5,36,21014
1,13,6,42,28246
2,13,6,42,28246
3,13,6,42,28246
4,13,6,39,22859
5,13,6,39,22859
1,13,7,38,25804
2,13,7,38,25804
3,13,7,38,25804
4,13,7,35,20883
5,13,7,35,20883
1,13,8,61,41552
2,13,8,61,41552
3,13,8,61,41552
4,13,8,57,33628
5,13,8,57,33628
1,13,9,106,72071
2,13,9,106,72071
3,13,9,106,72071
4,13,9,99,58327
5,13,9,99,58327
1,13,10,71,48142
2,13,10,71,48142
3,13,10,71,48142
4,13,10,66,38961
5,13,10,66,38961
1,13,11,65,43820
2,13,11,65,43820
3,13,11,65,43820
4,13,11,60,35463
5,13,11,60,35463
1,13,12,7,4583
2,13,12,7,4583
3,13,12,7,4583
4,13,12,6,3709
5,13,12,6,3709
1,13,13,0,0
2,13,13,0,0
3,13,13,0,0
4,13,13,0,0
5,13,13,0,0
1,13,14,35,23990
2,13,14,35,23990
3,13,14,35,23990
4,13,14,33,19415
5,13,14,33,19415
1,13,15,53,35966
2,13,15,53,35966
3,13,15,53,35966
4,13,15,49,29107
5,13,15,49,29107
1,13,16,39,26759
2,13,16,39,26759
3,13,16,39,26759
4,13,16,37,21656
5,13,16,37,21656
1,13,17,86,58472
2,13,17,86,58472
3,13,17,86,58472
4,13,17,80,47321
5,13,17,80,47321
1,13,18,110,74390
2,13,18,110,74390
3,13,18,110,74390
4,13,18,102,60204
5,13,18,102,60204
1,13,19,71,48081
2,13,19,71,48081
3,13,19,71,48081
4,13,19,66,38911
5,13,19,66,38911
1,13,20,50,34014
2,13,20,50,34014
3,13,20,50,34014
4,13,20,47,27528
5,13,20,47,27528
1,13,21,52,35281
2,13,21,52,35281
3,13,21,52,35281
4,13,21,48,28553
5,13,21,48,28553
1,13,22,75,50574
2,13,22,75,50574
3,13,22,75,50574
4,13,22,69,40929
5,13,22,69,40929
1,13,23,73,49387
2,13,23,73,49387
3,13,23,73,49387
4,13,23,68,39969
5,13,23,68,39969
1,13,24,75,50574
2,13,24,75,50574
3,13,24,75,50574
4,13,24,69,40929
5,13,24,69,40929
1,13,25,53,35879
2,13,25,53,35879
3,13,25,53,35879
4,13,25,49,29037
5,13,25,49,29037
1,13,26,38,25628
2,13,26,38,25628
3,13,26,38,25628
4,13,26,35,20740
5,13,26,35,20740
1,13,27,91,61704
2,13,27,91,61704
3,13,27,91,61704
4,13,27,85,49937
5,13,27,85,49937
1,13,28,19,12648
2,13,28,19,12648
3,13,28,19,12648
4,13,28,17,10236
5,13,28,17,10236
1,13,29,100,67562
2,13,29,100,67562
3,13,29,100,67562
4,13,29,93,54677
5,13,29,93,54677
1,13,30,18,12220
2,13,30,18,12220
3,13,30,18,12220
4,13,30,17,9890
5,13,30,17,9890
1,13,31,34,23110
2,13,31,34,23110
3,13,31,34,23110
4,13,31,32,18703
5,13,31,32,18703
1,13,32,53,36291
2,13,32,53,36291
3,13,32,53,36291
4,13,32,50,29370
5,13,32,50,29370
1,13,33,68,46219
2,13,33,68,46219
3,13,33,68,46219
4,13,33,63,37405
5,13,33,63,37405
1,13,34,135,91694
2,13,34,135,91694
3,13,34,135,91694
4,13,34,126,74208
5,13,34,126,74208
1,13,35,174,117844
2,13,35,174,117844
3,13,35,174,117844
4,13,35,162,95371
5,13,35,162,95371
1,13,36,132,89706
2,13,36,132,89706
3,13,36,132,89706
4,13,36,123,72599
5,13,36,123,72599
1,13,37,191,129907
2,13,37,191,129907
3,13,37,191,129907
4,13,37,178,105133
5,13,37,178,105133
1,13,38,186,125984
2,13,38,186,125984
3,13,38,186,125984
4,13,38,173,101959
5,13,38,173,101959
1,13,39,134,90660
2,13,39,134,90660
3,13,39,134,90660
4,13,39,124,73371
5,13,39,124,73371
1,14,1,24,16035
2,14,1,24,16035
3,14,1,24,16035
4,14,1,22,12977
5,14,1,22,12977
1,14,2,48,32497
2,14,2,48,32497
3,14,2,48,32497
4,14,2,45,26299
5,14,2,45,26299
1,14,3,8,5238
2,14,3,8,5238
3,14,3,8,5238
4,14,3,7,4239
5,14,3,7,4239
1,14,4,111,75254
2,14,4,111,75254
3,14,4,111,75254
4,14,4,103,60903
5,14,4,103,60903
1,14,5,44,29532
2,14,5,44,29532
3,14,5,44,29532
4,14,5,41,23900
5,14,5,41,23900
1,14,6,6,4283
2,14,6,6,4283
3,14,6,6,4283
4,14,6,6,3466
5,14,6,6,3466
1,14,7,3,1841
2,14,7,3,1841
3,14,7,3,1841
4,14,7,3,1490
5,14,7,3,1490
1,14,8,27,18062
2,14,8,27,18062
3,14,8,27,18062
4,14,8,25,14617
5,14,8,25,14617
1,14,9,72,48581
2,14,9,72,48581
3,14,9,72,48581
4,14,9,67,39316
5,14,9,67,39316
1,14,10,93,63227
2,14,10,93,63227
3,14,10,93,63227
4,14,10,87,51170
5,14,10,87,51170
1,14,11,87,58905
2,14,11,87,58905
3,14,11,87,58905
4,14,11,81,47672
5,14,11,81,47672
1,14,12,40,27218
2,14,12,40,27218
3,14,12,40,27218
4,14,12,37,22028
5,14,12,37,22028
1,14,13,35,23990
2,14,13,35,23990
3,14,13,35,23990
4,14,13,33,19415
5,14,13,33,19415
1,14,14,0,0
2,14,14,0,0
3,14,14,0,0
4,14,14,0,0
5,14,14,0,0
1,14,15,20,13622
2,14,15,20,13622
3,14,15,20,13622
4,14,15,19,11024
5,14,15,19,11024
1,14,16,4,2796
2,14,16,4,2796
3,14,16,4,2796
4,14,16,4,2263
5,14,16,4,2263
1,14,17,52,34982
2,14,17,52,34982
3,14,17,52,34982
4,14,17,48,28311
5,14,17,48,28311
1,14,18,76,51789
2,14,18,76,51789
3,14,18,76,51789
4,14,18,71,41913
5,14,18,71,41913
1,14,19,37,25311
2,14,19,37,25311
3,14,19,37,25311
4,14,19,35,20484
5,14,19,35,20484
1,14,20,72,49099
2,14,20,72,49099
3,14,20,72,49099
4,14,20,67,39736
5,14,20,67,39736
1,14,21,74,50366
2,14,21,74,50366
3,14,21,74,50366
4,14,21,69,40761
5,14,21,69,40761
1,14,22,40,27084
2,14,22,40,27084
3,14,22,40,27084
4,14,22,37,21919
5,14,22,37,21919
1,14,23,38,25897
2,14,23,38,25897
3,14,23,38,25897
4,14,23,36,20959
5,14,23,36,20959
1,14,24,40,27084
2,14,24,40,27084
3,14,24,40,27084
4,14,24,37,21919
5,14,24,37,21919
1,14,25,75,50964
2,14,25,75,50964
3,14,25,75,50964
4,14,25,70,41245
5,14,25,70,41245
1,14,26,6,4173
2,14,26,6,4173
3,14,26,6,4173
4,14,26,6,3377
5,14,26,6,3377
1,14,27,56,38214
2,14,27,56,38214
3,14,27,56,38214
4,14,27,52,30926
5,14,27,52,30926
1,14,28,21,14549
2,14,28,21,14549
3,14,28,21,14549
4,14,28,20,11774
5,14,28,20,11774
1,14,29,122,82647
2,14,29,122,82647
3,14,29,122,82647
4,14,29,113,66886
5,14,29,113,66886
1,14,30,47,31832
2,14,30,47,31832
3,14,30,47,31832
4,14,30,44,25761
5,14,30,44,25761
1,14,31,56,38196
2,14,31,56,38196
3,14,31,56,38196
4,14,31,52,30912
5,14,31,52,30912
1,14,32,19,12801
2,14,32,19,12801
3,14,32,19,12801
4,14,32,18,10360
5,14,32,18,10360
1,14,33,90,61305
2,14,33,90,61305
3,14,33,90,61305
4,14,33,84,49614
5,14,33,84,49614
1,14,34,157,106780
2,14,34,157,106780
3,14,34,157,106780
4,14,34,146,86417
5,14,34,146,86417
1,14,35,196,132930
2,14,35,196,132930
3,14,35,196,132930
4,14,35,182,107580
5,14,35,182,107580
1,14,36,154,104791
2,14,36,154,104791
3,14,36,154,104791
4,14,36,144,84807
5,14,36,144,84807
1,14,37,214,144992
2,14,37,214,144992
3,14,37,214,144992
4,14,37,199,117342
5,14,37,199,117342
1,14,38,208,141070
2,14,38,208,141070
3,14,38,208,141070
4,14,38,194,114167
5,14,38,194,114167
1,14,39,156,105745
2,14,39,156,105745
3,14,39,156,105745
4,14,39,145,85579
5,14,39,145,85579
1,15,1,28,18784
2,15,1,28,18784
3,15,1,28,18784
4,15,1,26,15202
5,15,1,26,15202
1,15,2,66,44472
2,15,2,66,44472
3,15,2,66,44472
4,15,2,61,35991
5,15,2,61,35991
1,15,3,20,13653
2,15,3,20,13653
3,15,3,20,13653
4,15,3,19,11049
5,15,3,19,11049
1,15,4,129,87229
2,15,4,129,87229
3,15,4,129,87229
4,15,4,120,70594
5,15,4,120,70594
1,15,5,55,37139
2,15,5,55,37139
3,15,5,55,37139
4,15,5,51,30057
5,15,5,51,30057
1,15,6,22,15222
2,15,6,22,15222
3,15,6,22,15222
4,15,6,21,12319
5,15,6,21,12319
1,15,7,20,13352
2,15,7,20,13352
3,15,7,20,13352
4,15,7,18,10806
5,15,7,18,10806
1,15,8,30,20665
2,15,8,30,20665
3,15,8,30,20665
4,15,8,28,16724
5,15,8,28,16724
1,15,9,75,51184
2,15,9,75,51184
3,15,9,75,51184
4,15,9,70,41423
5,15,9,70,41423
1,15,10,111,75203
2,15,10,111,75203
3,15,10,111,75203
4,15,10,103,60862
5,15,10,103,60862
1,15,11,104,70881
2,15,11,104,70881
3,15,11,104,70881
4,15,11,97,57364
5,15,11,97,57364
1,15,12,58,39194
2,15,12,58,39194
3,15,12,58,39194
4,15,12,54,31719
5,15,12,54,31719
1,15,13,53,35966
2,15,13,53,35966
3,15,13,53,35966
4,15,13,49,29107
5,15,13,49,29107
1,15,14,20,13622
2,15,14,20,13622
3,15,14,20,13622
4,15,14,19,11024
5,15,14,19,11024
1,15,15,0,0
2,15,15,0,0
3,15,15,0,0
4,15,15,0,0
5,15,15,0,0
1,15,16,20,13735
2,15,16,20,13735
3,15,16,20,13735
4,15,16,19,11116
5,15,16,19,11116
1,15,17,55,37586
2,15,17,55,37586
3,15,17,55,37586
4,15,17,52,30418
5,15,17,52,30418
1,15,18,63,42781
2,15,18,63,42781
3,15,18,63,42781
4,15,18,59,34622
5,15,18,59,34622
1,15,19,26,17936
2,15,19,26,17936
3,15,19,26,17936
4,15,19,25,14515
5,15,19,25,14515
1,15,20,90,61075
2,15,20,90,61075
3,15,20,90,61075
4,15,20,84,49428
5,15,20,84,49428
1,15,21,92,62342
2,15,21,92,62342
3,15,21,92,62342
4,15,21,86,50453
5,15,21,86,50453
1,15,22,44,29687
2,15,22,44,29687
3,15,22,44,29687
4,15,22,41,24026
5,15,22,41,24026
1,15,23,42,28501
2,15,23,42,28501
3,15,23,42,28501
4,15,23,39,23065
5,15,23,39,23065
1,15,24,44,29687
2,15,24,44,29687
3,15,24,44,29687
4,15,24,41,24026
5,15,24,41,24026
1,15,25,93,62940
2,15,25,93,62940
3,15,25,93,62940
4,15,25,86,50937
5,15,25,86,50937
1,15,26,20,13790
2,15,26,20,13790
3,15,26,20,13790
4,15,26,19,11160
5,15,26,19,11160
1,15,27,60,40817
2,15,27,60,40817
3,15,27,60,40817
4,15,27,56,33033
5,15,27,56,33033
1,15,28,39,26459
2,15,28,39,26459
3,15,28,39,26459
4,15,28,36,21413
5,15,28,36,21413
1,15,29,139,94623
2,15,29,139,94623
3,15,29,139,94623
4,15,29,130,76578
5,15,29,130,76578
1,15,30,65,43807
2,15,30,65,43807
3,15,30,65,43807
4,15,30,60,35453
5,15,30,60,35453
1,15,31,74,50172
2,15,31,74,50172
3,15,31,74,50172
4,15,31,69,40604
5,15,31,69,40604
1,15,32,24,16006
2,15,32,24,16006
3,15,32,24,16006
4,15,32,22,12954
5,15,32,22,12954
1,15,33,108,73280
2,15,33,108,73280
3,15,33,108,73280
4,15,33,101,59306
5,15,33,101,59306
1,15,34,175,118755
2,15,34,175,118755
3,15,34,175,118755
4,15,34,163,96108
5,15,34,163,96108
1,15,35,213,144905
2,15,35,213,144905
3,15,35,213,144905
4,15,35,199,117272
5,15,35,199,117272
1,15,36,172,116767
2,15,36,172,116767
3,15,36,172,116767
4,15,36,160,94499
5,15,36,160,94499
1,15,37,231,156968
2,15,37,231,156968
3,15,37,231,156968
4,15,37,215,127033
5,15,37,215,127033
1,15,38,225,153045
2,15,38,225,153045
3,15,38,225,153045
4,15,38,210,123859
5,15,38,210,123859
1,15,39,173,117721
2,15,39,173,117721
3,15,39,173,117721
4,15,39,161,95271
5,15,39,161,95271
1,16,1,21,14424
2,16,1,21,14424
3,16,1,21,14424
4,16,1,20,11673
5,16,1,20,11673
1,16,2,52,35265
2,16,2,52,35265
3,16,2,52,35265
4,16,2,48,28540
5,16,2,48,28540
1,16,3,5,3482
2,16,3,5,3482
3,16,3,5,3482
4,16,3,5,2818
5,16,3,5,2818
1,16,4,115,78023
2,16,4,115,78023
3,16,4,115,78023
4,16,4,107,63143
5,16,4,107,63143
1,16,5,48,32278
2,16,5,48,32278
3,16,5,48,32278
4,16,5,44,26123
5,16,5,44,26123
1,16,6,2,1487
2,16,6,2,1487
3,16,6,2,1487
4,16,6,2,1203
5,16,6,2,1203
1,16,7,1,955
2,16,7,1,955
3,16,7,1,955
4,16,7,1,773
5,16,7,1,773
1,16,8,24,16451
2,16,8,24,16451
3,16,8,24,16451
4,16,8,23,13314
5,16,8,23,13314
1,16,9,69,46970
2,16,9,69,46970
3,16,9,69,46970
4,16,9,64,38013
5,16,9,64,38013
1,16,10,97,65996
2,16,10,97,65996
3,16,10,97,65996
4,16,10,91,53411
5,16,10,91,53411
1,16,11,91,61674
2,16,11,91,61674
3,16,11,91,61674
4,16,11,85,49912
5,16,11,85,49912
1,16,12,44,29987
2,16,12,44,29987
3,16,12,44,29987
4,16,12,41,24268
5,16,12,41,24268
1,16,13,39,26759
2,16,13,39,26759
3,16,13,39,26759
4,16,13,37,21656
5,16,13,37,21656
1,16,14,4,2796
2,16,14,4,2796
3,16,14,4,2796
4,16,14,4,2263
5,16,14,4,2263
1,16,15,20,13735
2,16,15,20,13735
3,16,15,20,13735
4,16,15,19,11116
5,16,15,19,11116
1,16,16,0,0
2,16,16,0,0
3,16,16,0,0
4,16,16,0,0
5,16,16,0,0
1,16,17,49,33372
2,16,17,49,33372
3,16,17,49,33372
4,16,17,46,27008
5,16,17,46,27008
1,16,18,75,50833
2,16,18,75,50833
3,16,18,75,50833
4,16,18,70,41139
5,16,18,70,41139
1,16,19,36,24202
2,16,19,36,24202
3,16,19,36,24202
4,16,19,33,19587
5,16,19,33,19587
1,16,20,76,51868
2,16,20,76,51868
3,16,20,76,51868
4,16,20,71,41977
5,16,20,71,41977
1,16,21,78,53135
2,16,21,78,53135
3,16,21,78,53135
4,16,21,73,43002
5,16,21,73,43002
1,16,22,38,25474
2,16,22,38,25474
3,16,22,38,25474
4,16,22,35,20616
5,16,22,35,20616
1,16,23,36,24287
2,16,23,36,24287
3,16,23,36,24287
4,16,23,33,19655
5,16,23,33,19655
1,16,24,38,25474
2,16,24,38,25474
3,16,24,38,25474
4,16,24,35,20616
5,16,24,35,20616
1,16,25,79,53733
2,16,25,79,53733
3,16,25,79,53733
4,16,25,74,43486
5,16,25,74,43486
1,16,26,9,6296
2,16,26,9,6296
3,16,26,9,6296
4,16,26,9,5096
5,16,26,9,5096
1,16,27,54,36603
2,16,27,54,36603
3,16,27,54,36603
4,16,27,50,29623
5,16,27,50,29623
1,16,28,25,17295
2,16,28,25,17295
3,16,28,25,17295
4,16,28,24,13997
5,16,28,24,13997
1,16,29,126,85416
2,16,29,126,85416
3,16,29,126,85416
4,16,29,117,69127
5,16,29,117,69127
1,16,30,51,34600
2,16,30,51,34600
3,16,30,51,34600
4,16,30,47,28002
5,16,30,47,28002
1,16,31,60,40965
2,16,31,60,40965
3,16,31,60,40965
4,16,31,56,33153
5,16,31,56,33153
1,16,32,16,11191
2,16,32,16,11191
3,16,32,16,11191
4,16,32,15,9057
5,16,32,15,9057
1,16,33,94,64074
2,16,33,94,64074
3,16,33,94,64074
4,16,33,88,51855
5,16,33,88,51855
1,16,34,161,109549
2,16,34,161,109549
3,16,34,161,109549
4,16,34,150,88657
5,16,34,150,88657
1,16,35,200,135699
2,16,35,200,135699
3,16,35,200,135699
4,16,35,186,109820
5,16,35,186,109820
1,16,36,158,107560
2,16,36,158,107560
3,16,36,158,107560
4,16,36,148,87048
5,16,36,148,87048
1,16,37,218,147761
2,16,37,218,147761
3,16,37,218,147761
4,16,37,203,119582
5,16,37,203,119582
1,16,38,212,143839
2,16,38,212,143839
3,16,38,212,143839
4,16,38,197,116408
5,16,38,197,116408
1,16,39,160,108514
2,16,39,160,108514
3,16,39,160,108514
4,16,39,149,87820
5,16,39,149,87820
1,17,1,32,22026
2,17,1,32,22026
3,17,1,32,22026
4,17,1,30,17826
5,17,1,30,17826
1,17,2,99,66978
2,17,2,99,66978
3,17,2,99,66978
4,17,2,92,54206
5,17,2,92,54206
1,17,3,47,31878
2,17,3,47,31878
3,17,3,47,31878
4,17,3,44,25799
5,17,3,44,25799
1,17,4,162,109736
2,17,4,162,109736
3,17,4,162,109736
4,17,4,151,88809
5,17,4,151,88809
1,17,5,94,63948
2,17,5,94,63948
3,17,5,94,63948
4,17,5,88,51753
5,17,5,88,51753
1,17,6,51,34859
2,17,6,51,34859
3,17,6,51,34859
4,17,6,48,28211
5,17,6,48,28211
1,17,7,49,33393
2,17,7,49,33393
3,17,7,49,33393
4,17,7,46,27024
5,17,7,46,27024
1,17,8,31,20854
2,17,8,31,20854
3,17,8,31,20854
4,17,8,29,16877
5,17,8,29,16877
1,17,9,29,19628
2,17,9,29,19628
3,17,9,29,19628
4,17,9,27,15885
5,17,9,27,15885
1,17,10,144,97709
2,17,10,144,97709
3,17,10,144,97709
4,17,10,134,79076
5,17,10,134,79076
1,17,11,138,93387
2,17,11,138,93387
3,17,11,138,93387
4,17,11,128,75578
5,17,11,128,75578
1,17,12,91,61700
2,17,12,91,61700
3,17,12,91,61700
4,17,12,85,49934
5,17,12,85,49934
1,17,13,86,58472
2,17,13,86,58472
3,17,13,86,58472
4,17,13,80,47321
5,17,13,80,47321
1,17,14,52,34982
2,17,14,52,34982
3,17,14,52,34982
4,17,14,48,28311
5,17,14,48,28311
1,17,15,55,37586
2,17,15,55,37586
3,17,15,55,37586
4,17,15,52,30418
5,17,15,52,30418
1,17,16,49,33372
2,17,16,49,33372
3,17,16,49,33372
4,17,16,46,27008
5,17,16,46,27008
1,17,17,0,0
2,17,17,0,0
3,17,17,0,0
4,17,17,0,0
5,17,17,0,0
1,17,18,86,58371
2,17,18,86,58371
3,17,18,86,58371
4,17,18,80,47239
5,17,18,80,47239
1,17,19,46,31409
2,17,19,46,31409
3,17,19,46,31409
4,17,19,43,25419
5,17,19,43,25419
1,17,20,123,83581
2,17,20,123,83581
3,17,20,123,83581
4,17,20,115,67642
5,17,20,115,67642
1,17,21,125,84848
2,17,21,125,84848
3,17,21,125,84848
4,17,21,116,68667
5,17,21,116,68667
1,17,22,20,13561
2,17,22,20,13561
3,17,22,20,13561
4,17,22,19,10975
5,17,22,19,10975
1,17,23,18,12375
2,17,23,18,12375
3,17,23,18,12375
4,17,23,17,10015
5,17,23,17,10015
1,17,24,20,13561
2,17,24,20,13561
3,17,24,20,13561
4,17,24,19,10975
5,17,24,19,10975
1,17,25,126,85446
2,17,25,126,85446
3,17,25,126,85446
4,17,25,117,69151
5,17,25,117,69151
1,17,26,55,37024
2,17,26,55,37024
3,17,26,55,37024
4,17,26,51,29963
5,17,26,51,29963
1,17,27,9,5792
2,17,27,9,5792
3,17,27,9,5792
4,17,27,8,4687
5,17,27,8,4687
1,17,28,72,48965
2,17,28,72,48965
3,17,28,72,48965
4,17,28,67,39627
5,17,28,67,39627
1,17,29,173,117129
2,17,29,173,117129
3,17,29,173,117129
4,17,29,161,94792
5,17,29,161,94792
1,17,30,98,66313
2,17,30,98,66313
3,17,30,98,66313
4,17,30,91,53667
5,17,30,91,53667
1,17,31,107,72678
2,17,31,107,72678
3,17,31,107,72678
4,17,31,100,58818
5,17,31,100,58818
1,17,32,35,24066
2,17,32,35,24066
3,17,32,35,24066
4,17,32,33,19477
5,17,32,33,19477
1,17,33,141,95787
2,17,33,141,95787
3,17,33,141,95787
4,17,33,131,77520
5,17,33,131,77520
1,17,34,208,141262
2,17,34,208,141262
3,17,34,208,141262
4,17,34,194,114323
5,17,34,194,114323
1,17,35,247,167412
2,17,35,247,167412
3,17,35,247,167412
4,17,35,230,135486
5,17,35,230,135486
1,17,36,205,139273
2,17,36,205,139273
3,17,36,205,139273
4,17,36,191,112713
5,17,36,191,112713
1,17,37,264,179474
2,17,37,264,179474
3,17,37,264,179474
4,17,37,246,145248
5,17,37,246,145248
1,17,38,259,175552
2,17,38,259,175552
3,17,38,259,175552
4,17,38,241,142073
5,17,38,241,142073
1,17,39,207,140227
2,17,39,207,140227
3,17,39,207,140227
4,17,39,192,113485
5,17,39,192,113485
1,18,1,67,45672
2,18,1,67,45672
3,18,1,67,45672
4,18,1,63,36963
5,18,1,63,36963
1,18,2,122,82897
2,18,2,122,82897
3,18,2,122,82897
4,18,2,114,67088
5,18,2,114,67088
1,18,3,73,49630
2,18,3,73,49630
3,18,3,73,49630
4,18,3,68,40165
5,18,3,68,40165
1,18,4,185,125238
2,18,4,185,125238
3,18,4,185,125238
4,18,4,172,101355
5,18,4,172,101355
1,18,5,81,54760
2,18,5,81,54760
3,18,5,81,54760
4,18,5,75,44318
5,18,5,75,44318
1,18,6,77,52320
2,18,6,77,52320
3,18,6,77,52320
4,18,6,72,42342
5,18,6,72,42342
1,18,7,75,50770
2,18,7,75,50770
3,18,7,75,50770
4,18,7,70,41088
5,18,7,70,41088
1,18,8,69,46703
2,18,8,69,46703
3,18,8,69,46703
4,18,8,64,37797
5,18,8,64,37797
1,18,9,106,71742
2,18,9,106,71742
3,18,9,106,71742
4,18,9,98,58060
5,18,9,98,58060
1,18,10,167,113212
2,18,10,167,113212
3,18,10,167,113212
4,18,10,155,91622
5,18,10,155,91622
1,18,11,160,108889
2,18,11,160,108889
3,18,11,160,108889
4,18,11,149,88124
5,18,11,149,88124
1,18,12,114,77618
2,18,12,114,77618
3,18,12,114,77618
4,18,12,106,62816
5,18,12,106,62816
1,18,13,110,74390
2,18,13,110,74390
3,18,13,110,74390
4,18,13,102,60204
5,18,13,102,60204
1,18,14,76,51789
2,18,14,76,51789
3,18,14,76,51789
4,18,14,71,41913
5,18,14,71,41913
1,18,15,63,42781
2,18,15,63,42781
3,18,15,63,42781
4,18,15,59,34622
5,18,15,59,34622
1,18,16,75,50833
2,18,16,75,50833
3,18,16,75,50833
4,18,16,70,41139
5,18,16,70,41139
1,18,17,86,58371
2,18,17,86,58371
3,18,17,86,58371
4,18,17,80,47239
5,18,17,80,47239
1,18,18,0,0
2,18,18,0,0
3,18,18,0,0
4,18,18,0,0
5,18,18,0,0
1,18,19,41,28043
2,18,19,41,28043
3,18,19,41,28043
4,18,19,38,22695
5,18,19,38,22695
1,18,20,146,99084
2,18,20,146,99084
3,18,20,146,99084
4,18,20,136,80188
5,18,20,136,80188
1,18,21,148,100351
2,18,21,148,100351
3,18,21,148,100351
4,18,21,138,81214
5,18,21,138,81214
1,18,22,74,50222
2,18,22,74,50222
3,18,22,74,50222
4,18,22,69,40645
5,18,22,69,40645
1,18,23,72,49035
2,18,23,72,49035
3,18,23,72,49035
4,18,23,67,39684
5,18,23,67,39684
1,18,24,74,50222
2,18,24,74,50222
3,18,24,74,50222
4,18,24,69,40645
5,18,24,69,40645
1,18,25,149,100948
2,18,25,149,100948
3,18,25,149,100948
4,18,25,138,81697
5,18,25,138,81697
1,18,26,77,52215
2,18,26,77,52215
3,18,26,77,52215
4,18,26,72,42257
5,18,26,72,42257
1,18,27,91,61539
2,18,27,91,61539
3,18,27,91,61539
4,18,27,84,49803
5,18,27,84,49803
1,18,28,96,64883
2,18,28,96,64883
3,18,28,96,64883
4,18,28,89,52510
5,18,28,89,52510
1,18,29,194,131467
2,18,29,194,131467
3,18,29,194,131467
4,18,29,180,106396
5,18,29,180,106396
1,18,30,121,82232
2,18,30,121,82232
3,18,30,121,82232
4,18,30,113,66550
5,18,30,113,66550
1,18,31,130,88180
2,18,31,130,88180
3,18,31,130,88180
4,18,31,121,71364
5,18,31,121,71364
1,18,32,67,45410
2,18,32,67,45410
3,18,32,67,45410
4,18,32,62,36750
5,18,32,62,36750
1,18,33,164,111289
2,18,33,164,111289
3,18,33,164,111289
4,18,33,153,90066
5,18,33,153,90066
1,18,34,231,156764
2,18,34,231,156764
3,18,34,231,156764
4,18,34,215,126869
5,18,34,215,126869
1,18,35,269,182914
2,18,35,269,182914
3,18,35,269,182914
4,18,35,251,148032
5,18,35,251,148032
1,18,36,228,154775
2,18,36,228,154775
3,18,36,228,154775
4,18,36,212,125259
5,18,36,212,125259
1,18,37,287,194976
2,18,37,287,194976
3,18,37,287,194976
4,18,37,267,157794
5,18,37,267,157794
1,18,38,281,191054
2,18,38,281,191054
3,18,38,281,191054
4,18,38,262,154619
5,18,38,262,154619
1,18,39,229,155729
2,18,39,229,155729
3,18,39,229,155729
4,18,39,214,126031
5,18,39,214,126031
1,19,1,28,18710
2,19,1,28,18710
3,19,1,28,18710
4,19,1,26,15142
5,19,1,26,15142
1,19,2,83,56587
2,19,2,83,56587
3,19,2,83,56587
4,19,2,78,45796
5,19,2,78,45796
1,19,3,34,22923
2,19,3,34,22923
3,19,3,34,22923
4,19,3,31,18551
5,19,3,31,18551
1,19,4,146,99344
2,19,4,146,99344
3,19,4,146,99344
4,19,4,136,80399
5,19,4,136,80399
1,19,5,54,36614
2,19,5,54,36614
3,19,5,54,36614
4,19,5,50,29632
5,19,5,50,29632
1,19,6,38,25689
2,19,6,38,25689
3,19,6,38,25689
4,19,6,35,20790
5,19,6,35,20790
1,19,7,36,24164
2,19,7,36,24164
3,19,7,36,24164
4,19,7,33,19556
5,19,7,33,19556
1,19,8,29,19741
2,19,8,29,19741
3,19,8,29,19741
4,19,8,27,15976
5,19,8,27,15976
1,19,9,66,44779
2,19,9,66,44779
3,19,9,66,44779
4,19,9,61,36240
5,19,9,61,36240
1,19,10,129,87318
