#----------------------------------------------------------------
# Generated using instance generator version v. 1.0.0
# Data set: 1 (=SHORTSEA)
# Vessel types: 1,5,6,7
# Vessel count: 3,4,3,3
# Number of cargoes: 23
# Cargo sizes: 2
# Time windows: 2
# Regional flow: 1
# Market condition: 1
# Instance number: 3 (out of 5)
#----------------------------------------------------------------

# number of ports
39
# number of vessels
13
# for each vessel: vessel index, home port, starting time, capacity
1,8,21,13200
2,13,137,13200
3,31,0,13200
4,14,0,5800
5,12,75,5800
6,12,0,5800
7,27,55,5800
8,38,0,2950
9,19,90,2950
10,17,32,2950
11,24,70,3570
12,32,0,3570
13,9,143,3570
# number of cargoes
23
# for each vessel, vessel index, and then a list of cargoes that can be transported using that vessel
1,1,5,6,7,8,9,10,12,13,14,15,16,17,20,21,22,23
2,5,6,7,8,9,10,12,13,16,21
3,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22
4,1,3,5,6,7,8,9,10,12,13,14,15,16,17,19,20,21,22,23
5,5,6,7,8,9,10,12,13,15,16,17,21
6,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22
7,5,6,7,8,9,10,12,13,15,16,21,22,23
8,6,8,9,10,13,16,21
9,5,6,8,9,10,13,14,16,21,22
10,5,6,8,9,10,13,14,16,21,22,23
11,5,6,8,9,10,13,16,21,22
12,5,6,8,9,10,13,14,16,17,21,22,23
13,5,6,8,9,10,16,21
# for each cargo: cargo index, origin port, destination port, size, cost of not transporting, lb tw pu, ub tw pu, lb tw d, ub tw d
1,26,25,3716,337268,33,105,33,497
2,10,36,1499,269975,0,72,0,443
3,31,35,5741,333759,0,72,0,694
4,29,34,1729,356926,0,72,0,507
5,17,35,2808,566029,159,231,159,832
6,31,37,2836,713124,351,423,351,859
7,32,27,5495,551326,174,246,174,617
8,31,34,923,357954,478,550,478,927
9,31,27,2435,381537,361,433,361,824
10,2,38,2418,431499,583,655,583,1127
11,11,35,5782,551356,0,72,0,464
12,17,37,5739,469847,241,313,241,944
13,25,9,1612,417086,199,271,199,736
14,18,11,2014,428890,64,136,64,609
15,15,21,5176,488240,74,146,74,565
16,11,19,1957,341691,356,428,356,856
17,13,5,3109,215475,33,105,33,436
18,33,34,891,236913,0,72,0,421
19,30,39,4559,625073,7,79,7,503
20,22,27,3781,219732,0,72,0,374
21,19,32,2006,215136,248,320,248,680
22,19,27,2362,309333,63,135,63,511
23,17,35,2553,858416,0,72,0,646
# travel times and costs: vessel, origin port, destination port, travel time (in hours), travel cost (in €)
4,19,9,66,22967
5,19,9,66,22967
6,19,9,66,22967
7,19,9,66,22967
8,19,9,69,16842
9,19,9,69,16842
10,19,9,69,16842
11,19,9,71,24522
12,19,9,71,24522
13,19,9,71,24522
1,19,10,129,87318
2,19,10,129,87318
3,19,10,129,87318
4,19,10,129,44785
5,19,10,129,44785
6,19,10,129,44785
7,19,10,129,44785
8,19,10,134,32842
9,19,10,134,32842
10,19,10,134,32842
11,19,10,139,47817
12,19,10,139,47817
13,19,10,139,47817
1,19,11,122,82995
2,19,11,122,82995
3,19,11,122,82995
4,19,11,122,42568
5,19,11,122,42568
6,19,11,122,42568
7,19,11,122,42568
8,19,11,127,31216
9,19,11,127,31216
10,19,11,127,31216
11,19,11,132,45450
12,19,11,132,45450
13,19,11,132,45450
1,19,12,76,51309
2,19,12,76,51309
3,19,12,76,51309
4,19,12,76,26316
5,19,12,76,26316
6,19,12,76,26316
7,19,12,76,26316
8,19,12,79,19298
9,19,12,79,19298
10,19,12,79,19298
11,19,12,82,28098
12,19,12,82,28098
13,19,12,82,28098
1,19,13,71,48081
2,19,13,71,48081
3,19,13,71,48081
4,19,13,71,24660
5,19,13,71,24660
6,19,13,71,24660
7,19,13,71,24660
8,19,13,74,18084
9,19,13,74,18084
10,19,13,74,18084
11,19,13,77,26330
12,19,13,77,26330
13,19,13,77,26330
1,19,14,37,25311
2,19,14,37,25311
3,19,14,37,25311
4,19,14,37,12982
5,19,14,37,12982
6,19,14,37,12982
7,19,14,37,12982
8,19,14,39,9520
9,19,14,39,9520
10,19,14,39,9520
11,19,14,40,13861
12,19,14,40,13861
13,19,14,40,13861
1,19,15,26,17936
2,19,15,26,17936
3,19,15,26,17936
4,19,15,26,9199
5,19,15,26,9199
6,19,15,26,9199
7,19,15,26,9199
8,19,15,27,6746
9,19,15,27,6746
10,19,15,27,6746
11,19,15,29,9822
12,19,15,29,9822
13,19,15,29,9822
1,19,16,36,24202
2,19,16,36,24202
3,19,16,36,24202
4,19,16,36,12413
5,19,16,36,12413
6,19,16,36,12413
7,19,16,36,12413
8,19,16,37,9103
9,19,16,37,9103
10,19,16,37,9103
11,19,16,39,13254
12,19,16,39,13254
13,19,16,39,13254
1,19,17,46,31409
2,19,17,46,31409
3,19,17,46,31409
4,19,17,46,16109
5,19,17,46,16109
6,19,17,46,16109
7,19,17,46,16109
8,19,17,48,11813
9,19,17,48,11813
10,19,17,48,11813
11,19,17,50,17200
12,19,17,50,17200
13,19,17,50,17200
1,19,18,41,28043
2,19,18,41,28043
3,19,18,41,28043
4,19,18,41,14383
5,19,18,41,14383
6,19,18,41,14383
7,19,18,41,14383
8,19,18,43,10547
9,19,18,43,10547
10,19,18,43,10547
11,19,18,45,15357
12,19,18,45,15357
13,19,18,45,15357
1,19,19,0,0
2,19,19,0,0
3,19,19,0,0
4,19,19,0,0
5,19,19,0,0
6,19,19,0,0
7,19,19,0,0
8,19,19,0,0
9,19,19,0,0
10,19,19,0,0
11,19,19,0,0
12,19,19,0,0
13,19,19,0,0
1,19,20,108,73190
2,19,20,108,73190
3,19,20,108,73190
4,19,20,108,37538
5,19,20,108,37538
6,19,20,108,37538
7,19,20,108,37538
8,19,20,112,27528
9,19,20,112,27528
10,19,20,112,27528
11,19,20,116,40081
12,19,20,116,40081
13,19,20,116,40081
1,19,21,110,74457
2,19,21,110,74457
3,19,21,110,74457
4,19,21,110,38188
5,19,21,110,38188
6,19,21,110,38188
7,19,21,110,38188
8,19,21,114,28004
9,19,21,114,28004
10,19,21,114,28004
11,19,21,118,40774
12,19,21,118,40774
13,19,21,118,40774
1,19,22,34,23260
2,19,22,34,23260
3,19,22,34,23260
4,19,22,34,11930
5,19,22,34,11930
6,19,22,34,11930
7,19,22,34,11930
8,19,22,36,8748
9,19,22,36,8748
10,19,22,36,8748
11,19,22,37,12738
12,19,22,37,12738
13,19,22,37,12738
1,19,23,33,22073
2,19,23,33,22073
3,19,23,33,22073
4,19,23,33,11321
5,19,23,33,11321
6,19,23,33,11321
7,19,23,33,11321
8,19,23,34,8302
9,19,23,34,8302
10,19,23,34,8302
11,19,23,35,12088
12,19,23,35,12088
13,19,23,35,12088
1,19,24,34,23260
2,19,24,34,23260
3,19,24,34,23260
4,19,24,34,11930
5,19,24,34,11930
6,19,24,34,11930
7,19,24,34,11930
8,19,24,36,8748
9,19,24,36,8748
10,19,24,36,8748
11,19,24,37,12738
12,19,24,37,12738
13,19,24,37,12738
1,19,25,111,75055
2,19,25,111,75055
3,19,25,111,75055
4,19,25,111,38495
5,19,25,111,38495
6,19,25,111,38495
7,19,25,111,38495
8,19,25,115,28229
9,19,25,115,28229
10,19,25,115,28229
11,19,25,119,41102
12,19,25,119,41102
13,19,25,119,41102
1,19,26,38,25942
2,19,26,38,25942
3,19,26,38,25942
4,19,26,38,13306
5,19,26,38,13306
6,19,26,38,13306
7,19,26,38,13306
8,19,26,40,9757
9,19,26,40,9757
10,19,26,40,9757
11,19,26,41,14207
12,19,26,41,14207
13,19,26,41,14207
1,19,27,51,34577
2,19,27,51,34577
3,19,27,51,34577
4,19,27,51,17734
5,19,27,51,17734
6,19,27,51,17734
7,19,27,51,17734
8,19,27,53,13005
9,19,27,53,13005
10,19,27,53,13005
11,19,27,55,18935
12,19,27,55,18935
13,19,27,55,18935
1,19,28,57,38573
2,19,28,57,38573
3,19,28,57,38573
4,19,28,57,19784
5,19,28,57,19784
6,19,28,57,19784
7,19,28,57,19784
8,19,28,59,14508
9,19,28,59,14508
10,19,28,59,14508
11,19,28,61,21124
12,19,28,61,21124
13,19,28,61,21124
1,19,29,157,106737
2,19,29,157,106737
3,19,29,157,106737
4,19,29,157,54745
5,19,29,157,54745
6,19,29,157,54745
7,19,29,157,54745
8,19,29,163,40146
9,19,29,163,40146
10,19,29,163,40146
11,19,29,170,58452
12,19,29,170,58452
13,19,29,170,58452
1,19,30,82,55922
2,19,30,82,55922
3,19,30,82,55922
4,19,30,82,28682
5,19,30,82,28682
6,19,30,82,28682
7,19,30,82,28682
8,19,30,86,21033
9,19,30,86,21033
10,19,30,86,21033
11,19,30,89,30624
12,19,30,89,30624
13,19,30,89,30624
1,19,31,92,62286
2,19,31,92,62286
3,19,31,92,62286
4,19,31,92,31946
5,19,31,92,31946
6,19,31,92,31946
7,19,31,92,31946
8,19,31,95,23427
9,19,31,95,23427
10,19,31,95,23427
11,19,31,99,34109
12,19,31,99,34109
13,19,31,99,34109
1,19,32,27,18452
2,19,32,27,18452
3,19,32,27,18452
4,19,32,27,9464
5,19,32,27,9464
6,19,32,27,9464
7,19,32,27,9464
8,19,32,28,6940
9,19,32,28,6940
10,19,32,28,6940
11,19,32,29,10105
12,19,32,29,10105
13,19,32,29,10105
1,19,33,126,85395
2,19,33,126,85395
3,19,33,126,85395
4,19,33,126,43798
5,19,33,126,43798
6,19,33,126,43798
7,19,33,126,43798
8,19,33,131,32118
9,19,33,131,32118
10,19,33,131,32118
11,19,33,136,46765
12,19,33,136,46765
13,19,33,136,46765
1,19,34,193,130870
2,19,34,193,130870
3,19,34,193,130870
4,19,34,193,67122
5,19,34,193,67122
6,19,34,193,67122
7,19,34,193,67122
8,19,34,200,49222
9,19,34,200,49222
10,19,34,200,49222
11,19,34,208,71668
12,19,34,208,71668
13,19,34,208,71668
1,19,35,231,157020
2,19,35,231,157020
3,19,35,231,157020
4,19,35,231,80534
5,19,35,231,80534
6,19,35,231,80534
7,19,35,231,80534
8,19,35,240,59058
9,19,35,240,59058
10,19,35,240,59058
11,19,35,250,85988
12,19,35,250,85988
13,19,35,250,85988
1,19,36,190,128881
2,19,36,190,128881
3,19,36,190,128881
4,19,36,190,66102
5,19,36,190,66102
6,19,36,190,66102
7,19,36,190,66102
8,19,36,197,48474
9,19,36,197,48474
10,19,36,197,48474
11,19,36,205,70579
12,19,36,205,70579
13,19,36,205,70579
1,19,37,249,169082
2,19,37,249,169082
3,19,37,249,169082
4,19,37,249,86721
5,19,37,249,86721
6,19,37,249,86721
7,19,37,249,86721
8,19,37,259,63595
9,19,37,259,63595
10,19,37,259,63595
11,19,37,269,92594
12,19,37,269,92594
13,19,37,269,92594
1,19,38,243,165160
2,19,38,243,165160
3,19,38,243,165160
4,19,38,243,84709
5,19,38,243,84709
6,19,38,243,84709
7,19,38,243,84709
8,19,38,253,62119
9,19,38,253,62119
10,19,38,253,62119
11,19,38,263,90446
12,19,38,263,90446
13,19,38,263,90446
1,19,39,191,129835
2,19,39,191,129835
3,19,39,191,129835
4,19,39,191,66591
5,19,39,191,66591
6,19,39,191,66591
7,19,39,191,66591
8,19,39,199,48833
9,19,39,199,48833
10,19,39,199,48833
11,19,39,207,71101
12,19,39,207,71101
13,19,39,207,71101
1,20,1,95,64634
2,20,1,95,64634
3,20,1,95,64634
4,20,1,95,33150
5,20,1,95,33150
6,20,1,95,33150
7,20,1,95,33150
8,20,1,99,24310
9,20,1,99,24310
10,20,1,99,24310
11,20,1,103,35395
12,20,1,103,35395
13,20,1,103,35395
1,20,2,43,29053
2,20,2,43,29053
3,20,2,43,29053
4,20,2,43,14901
5,20,2,43,14901
6,20,2,43,14901
7,20,2,43,14901
8,20,2,44,10927
9,20,2,44,10927
10,20,2,44,10927
11,20,2,46,15910
12,20,2,46,15910
13,20,2,46,15910
1,20,3,80,54147
2,20,3,80,54147
3,20,3,80,54147
4,20,3,80,27772
5,20,3,80,27772
6,20,3,80,27772
7,20,3,80,27772
8,20,3,83,20366
9,20,3,83,20366
10,20,3,83,20366
11,20,3,86,29652
12,20,3,86,29652
13,20,3,86,29652
1,20,4,40,27333
2,20,4,40,27333
3,20,4,40,27333
4,20,4,40,14019
5,20,4,40,14019
6,20,4,40,14019
7,20,4,40,14019
8,20,4,42,10280
9,20,4,42,10280
10,20,4,42,10280
11,20,4,43,14968
12,20,4,43,14968
13,20,4,43,14968
1,20,5,73,49733
2,20,5,73,49733
3,20,5,73,49733
4,20,5,73,25508
5,20,5,73,25508
6,20,5,73,25508
7,20,5,73,25508
8,20,5,76,18705
9,20,5,76,18705
10,20,5,76,18705
11,20,5,79,27235
12,20,5,79,27235
13,20,5,79,27235
1,20,6,79,53355
2,20,6,79,53355
3,20,6,79,53355
4,20,6,79,27365
5,20,6,79,27365
6,20,6,79,27365
7,20,6,79,27365
8,20,6,82,20068
9,20,6,82,20068
10,20,6,82,20068
11,20,6,85,29219
12,20,6,85,29219
13,20,6,85,29219
1,20,7,75,50913
2,20,7,75,50913
3,20,7,75,50913
4,20,7,75,26113
5,20,7,75,26113
6,20,7,75,26113
7,20,7,75,26113
8,20,7,78,19149
9,20,7,78,19149
10,20,7,78,19149
11,20,7,81,27881
12,20,7,81,27881
13,20,7,81,27881
1,20,8,98,66661
2,20,8,98,66661
3,20,8,98,66661
4,20,8,98,34190
5,20,8,98,34190
6,20,8,98,34190
7,20,8,98,34190
8,20,8,102,25072
9,20,8,102,25072
10,20,8,102,25072
11,20,8,106,36505
12,20,8,106,36505
13,20,8,106,36505
1,20,9,143,97180
2,20,9,143,97180
3,20,9,143,97180
4,20,9,143,49843
5,20,9,143,49843
6,20,9,143,49843
7,20,9,143,49843
8,20,9,149,36551
9,20,9,149,36551
10,20,9,149,36551
11,20,9,155,53218
12,20,9,155,53218
13,20,9,155,53218
1,20,10,23,15306
2,20,10,23,15306
3,20,10,23,15306
4,20,10,23,7850
5,20,10,23,7850
6,20,10,23,7850
7,20,10,23,7850
8,20,10,23,5757
9,20,10,23,5757
10,20,10,23,5757
11,20,10,24,8382
12,20,10,24,8382
13,20,10,24,8382
1,20,11,16,10984
2,20,11,16,10984
3,20,11,16,10984
4,20,11,16,5634
5,20,11,16,5634
6,20,11,16,5634
7,20,11,16,5634
8,20,11,17,4131
9,20,11,17,4131
10,20,11,17,4131
11,20,11,17,6015
12,20,11,17,6015
13,20,11,17,6015
1,20,12,50,33929
2,20,12,50,33929
3,20,12,50,33929
4,20,12,50,17402
5,20,12,50,17402
6,20,12,50,17402
7,20,12,50,17402
8,20,12,52,12761
9,20,12,52,12761
10,20,12,52,12761
11,20,12,54,18580
12,20,12,54,18580
13,20,12,54,18580
1,20,13,50,34014
2,20,13,50,34014
3,20,13,50,34014
4,20,13,50,17446
5,20,13,50,17446
6,20,13,50,17446
7,20,13,50,17446
8,20,13,52,12793
9,20,13,52,12793
10,20,13,52,12793
11,20,13,54,18627
12,20,13,54,18627
13,20,13,54,18627
1,20,14,72,49099
2,20,14,72,49099
3,20,14,72,49099
4,20,14,72,25183
5,20,14,72,25183
6,20,14,72,25183
7,20,14,72,25183
8,20,14,75,18467
9,20,14,75,18467
10,20,14,75,18467
11,20,14,78,26888
12,20,14,78,26888
13,20,14,78,26888
1,20,15,90,61075
2,20,15,90,61075
3,20,15,90,61075
4,20,15,90,31325
5,20,15,90,31325
6,20,15,90,31325
7,20,15,90,31325
8,20,15,93,22971
9,20,15,93,22971
10,20,15,93,22971
11,20,15,97,33446
12,20,15,97,33446
13,20,15,97,33446
1,20,16,76,51868
2,20,16,76,51868
3,20,16,76,51868
4,20,16,76,26603
5,20,16,76,26603
6,20,16,76,26603
7,20,16,76,26603
8,20,16,79,19508
9,20,16,79,19508
10,20,16,79,19508
11,20,16,83,28404
12,20,16,83,28404
13,20,16,83,28404
1,20,17,123,83581
2,20,17,123,83581
3,20,17,123,83581
4,20,17,123,42868
5,20,17,123,42868
6,20,17,123,42868
7,20,17,123,42868
8,20,17,128,31436
9,20,17,128,31436
10,20,17,128,31436
11,20,17,133,45771
12,20,17,133,45771
13,20,17,133,45771
1,20,18,146,99084
2,20,18,146,99084
3,20,18,146,99084
4,20,18,146,50819
5,20,18,146,50819
6,20,18,146,50819
7,20,18,146,50819
8,20,18,152,37267
9,20,18,152,37267
10,20,18,152,37267
11,20,18,158,54261
12,20,18,158,54261
13,20,18,158,54261
1,20,19,108,73190
2,20,19,108,73190
3,20,19,108,73190
4,20,19,108,37538
5,20,19,108,37538
6,20,19,108,37538
7,20,19,108,37538
8,20,19,112,27528
9,20,19,112,27528
10,20,19,112,27528
11,20,19,116,40081
12,20,19,116,40081
13,20,19,116,40081
1,20,20,0,0
2,20,20,0,0
3,20,20,0,0
4,20,20,0,0
5,20,20,0,0
6,20,20,0,0
7,20,20,0,0
8,20,20,0,0
9,20,20,0,0
10,20,20,0,0
11,20,20,0,0
12,20,20,0,0
13,20,20,0,0
1,20,21,4,2385
2,20,21,4,2385
3,20,21,4,2385
4,20,21,4,1223
5,20,21,4,1223
6,20,21,4,1223
7,20,21,4,1223
8,20,21,4,897
9,20,21,4,897
10,20,21,4,897
11,20,21,4,1306
12,20,21,4,1306
13,20,21,4,1306
1,20,22,112,75683
2,20,22,112,75683
3,20,22,112,75683
4,20,22,112,38817
5,20,22,112,38817
6,20,22,112,38817
7,20,22,112,38817
8,20,22,116,28466
9,20,22,116,28466
10,20,22,116,28466
11,20,22,120,41446
12,20,22,120,41446
13,20,22,120,41446
1,20,23,110,74496
2,20,23,110,74496
3,20,23,110,74496
4,20,23,110,38208
5,20,23,110,38208
6,20,23,110,38208
7,20,23,110,38208
8,20,23,114,28019
9,20,23,114,28019
10,20,23,114,28019
11,20,23,119,40796
12,20,23,119,40796
13,20,23,119,40796
1,20,24,112,75683
2,20,24,112,75683
3,20,24,112,75683
4,20,24,112,38817
5,20,24,112,38817
6,20,24,112,38817
7,20,24,112,38817
8,20,24,116,28466
9,20,24,116,28466
10,20,24,116,28466
11,20,24,120,41446
12,20,24,120,41446
13,20,24,120,41446
1,20,25,4,2983
2,20,25,4,2983
3,20,25,4,2983
4,20,25,4,1530
5,20,25,4,1530
6,20,25,4,1530
7,20,25,4,1530
8,20,25,5,1122
9,20,25,5,1122
10,20,25,5,1122
11,20,25,5,1634
12,20,25,5,1634
13,20,25,5,1634
1,20,26,75,50737
2,20,26,75,50737
3,20,26,75,50737
4,20,26,75,26022
5,20,26,75,26022
6,20,26,75,26022
7,20,26,75,26022
8,20,26,78,19083
9,20,26,78,19083
10,20,26,78,19083
11,20,26,81,27785
12,20,26,81,27785
13,20,26,81,27785
1,20,27,128,86813
2,20,27,128,86813
3,20,27,128,86813
4,20,27,128,44526
5,20,27,128,44526
6,20,27,128,44526
7,20,27,128,44526
8,20,27,133,32652
9,20,27,133,32652
10,20,27,133,32652
11,20,27,138,47541
12,20,27,138,47541
13,20,27,138,47541
1,20,28,55,37208
2,20,28,55,37208
3,20,28,55,37208
4,20,28,55,19084
5,20,28,55,19084
6,20,28,55,19084
7,20,28,55,19084
8,20,28,57,13994
9,20,28,57,13994
10,20,28,57,13994
11,20,28,59,20376
12,20,28,59,20376
13,20,28,59,20376
1,20,29,53,35807
2,20,29,53,35807
3,20,29,53,35807
4,20,29,53,18365
5,20,29,53,18365
6,20,29,53,18365
7,20,29,53,18365
8,20,29,55,13468
9,20,29,55,13468
10,20,29,55,13468
11,20,29,57,19609
12,20,29,57,19609
13,20,29,57,19609
1,20,30,40,27036
2,20,30,40,27036
3,20,30,40,27036
4,20,30,40,13866
5,20,30,40,13866
6,20,30,40,13866
7,20,30,40,13866
8,20,30,41,10169
9,20,30,41,10169
10,20,30,41,10169
11,20,30,43,14806
12,20,30,43,14806
13,20,30,43,14806
1,20,31,18,12432
2,20,31,18,12432
3,20,31,18,12432
4,20,31,18,6376
5,20,31,18,6376
6,20,31,18,6376
7,20,31,18,6376
8,20,31,19,4676
9,20,31,19,4676
10,20,31,19,4676
11,20,31,20,6808
12,20,31,20,6808
13,20,31,20,6808
1,20,32,90,61400
2,20,32,90,61400
3,20,32,90,61400
4,20,32,90,31492
5,20,32,90,31492
6,20,32,90,31492
7,20,32,90,31492
8,20,32,94,23094
9,20,32,94,23094
10,20,32,94,23094
11,20,32,98,33624
12,20,32,98,33624
13,20,32,98,33624
1,20,33,20,13384
2,20,33,20,13384
3,20,33,20,13384
4,20,33,20,6864
5,20,33,20,6864
6,20,33,20,6864
7,20,33,20,6864
8,20,33,20,5034
9,20,33,20,5034
10,20,33,20,5034
11,20,33,21,7329
12,20,33,21,7329
13,20,33,21,7329
1,20,34,87,58859
2,20,34,87,58859
3,20,34,87,58859
4,20,34,87,30188
5,20,34,87,30188
6,20,34,87,30188
7,20,34,87,30188
8,20,34,90,22138
9,20,34,90,22138
10,20,34,90,22138
11,20,34,94,32232
12,20,34,94,32232
13,20,34,94,32232
1,20,35,125,85009
2,20,35,125,85009
3,20,35,125,85009
4,20,35,125,43600
5,20,35,125,43600
6,20,35,125,43600
7,20,35,125,43600
8,20,35,130,31973
9,20,35,130,31973
10,20,35,130,31973
11,20,35,135,46553
12,20,35,135,46553
13,20,35,135,46553
1,20,36,84,56870
2,20,36,84,56870
3,20,36,84,56870
4,20,36,84,29168
5,20,36,84,29168
6,20,36,84,29168
7,20,36,84,29168
8,20,36,87,21390
9,20,36,87,21390
10,20,36,87,21390
11,20,36,90,31143
12,20,36,90,31143
13,20,36,90,31143
1,20,37,143,97071
2,20,37,143,97071
3,20,37,143,97071
4,20,37,143,49787
5,20,37,143,49787
6,20,37,143,49787
7,20,37,143,49787
8,20,37,149,36510
9,20,37,149,36510
10,20,37,149,36510
11,20,37,154,53158
12,20,37,154,53158
13,20,37,154,53158
1,20,38,137,93149
2,20,38,137,93149
3,20,38,137,93149
4,20,38,137,47775
5,20,38,137,47775
6,20,38,137,47775
7,20,38,137,47775
8,20,38,143,35035
9,20,38,143,35035
10,20,38,143,35035
11,20,38,148,51010
12,20,38,148,51010
13,20,38,148,51010
1,20,39,85,57824
2,20,39,85,57824
3,20,39,85,57824
4,20,39,85,29657
5,20,39,85,29657
6,20,39,85,29657
7,20,39,85,29657
8,20,39,88,21748
9,20,39,88,21748
10,20,39,88,21748
11,20,39,92,31666
12,20,39,92,31666
13,20,39,92,31666
1,21,1,97,65901
2,21,1,97,65901
3,21,1,97,65901
4,21,1,97,33800
5,21,1,97,33800
6,21,1,97,33800
7,21,1,97,33800
8,21,1,101,24786
9,21,1,101,24786
10,21,1,101,24786
11,21,1,105,36089
12,21,1,105,36089
13,21,1,105,36089
1,21,2,45,30320
2,21,2,45,30320
3,21,2,45,30320
4,21,2,45,15551
5,21,2,45,15551
6,21,2,45,15551
7,21,2,45,15551
8,21,2,46,11404
9,21,2,46,11404
10,21,2,46,11404
11,21,2,48,16604
12,21,2,48,16604
13,21,2,48,16604
1,21,3,82,55414
2,21,3,82,55414
3,21,3,82,55414
4,21,3,82,28422
5,21,3,82,28422
6,21,3,82,28422
7,21,3,82,28422
8,21,3,85,20842
9,21,3,85,20842
10,21,3,85,20842
11,21,3,88,30346
12,21,3,88,30346
13,21,3,88,30346
1,21,4,39,26406
2,21,4,39,26406
3,21,4,39,26406
4,21,4,39,13543
5,21,4,39,13543
6,21,4,39,13543
7,21,4,39,13543
8,21,4,40,9932
9,21,4,40,9932
10,21,4,40,9932
11,21,4,42,14460
12,21,4,42,14460
13,21,4,42,14460
1,21,5,75,51000
2,21,5,75,51000
3,21,5,75,51000
4,21,5,75,26158
5,21,5,75,26158
6,21,5,75,26158
7,21,5,75,26158
8,21,5,78,19182
9,21,5,78,19182
10,21,5,78,19182
11,21,5,81,27929
12,21,5,81,27929
13,21,5,81,27929
1,21,6,80,54622
2,21,6,80,54622
3,21,6,80,54622
4,21,6,80,28015
5,21,6,80,28015
6,21,6,80,28015
7,21,6,80,28015
8,21,6,84,20544
9,21,6,84,20544
10,21,6,84,20544
11,21,6,87,29912
12,21,6,87,29912
13,21,6,87,29912
1,21,7,77,52180
2,21,7,77,52180
3,21,7,77,52180
4,21,7,77,26763
5,21,7,77,26763
6,21,7,77,26763
7,21,7,77,26763
8,21,7,80,19626
9,21,7,80,19626
10,21,7,80,19626
11,21,7,83,28575
12,21,7,83,28575
13,21,7,83,28575
1,21,8,100,67928
2,21,8,100,67928
3,21,8,100,67928
4,21,8,100,34840
5,21,8,100,34840
6,21,8,100,34840
7,21,8,100,34840
8,21,8,104,25549
9,21,8,104,25549
10,21,8,104,25549
11,21,8,108,37199
12,21,8,108,37199
13,21,8,108,37199
1,21,9,145,98447
2,21,9,145,98447
3,21,9,145,98447
4,21,9,145,50493
5,21,9,145,50493
6,21,9,145,50493
7,21,9,145,50493
8,21,9,151,37027
9,21,9,151,37027
10,21,9,151,37027
11,21,9,157,53912
12,21,9,157,53912
13,21,9,157,53912
1,21,10,21,14380
2,21,10,21,14380
3,21,10,21,14380
4,21,10,21,7375
5,21,10,21,7375
6,21,10,21,7375
7,21,10,21,7375
8,21,10,22,5408
9,21,10,22,5408
10,21,10,22,5408
11,21,10,23,7875
12,21,10,23,7875
13,21,10,23,7875
1,21,11,15,10057
2,21,11,15,10057
3,21,11,15,10057
4,21,11,15,5158
5,21,11,15,5158
6,21,11,15,5158
7,21,11,15,5158
8,21,11,15,3783
9,21,11,15,3783
10,21,11,15,3783
11,21,11,16,5508
12,21,11,16,5508
13,21,11,16,5508
1,21,12,52,35196
2,21,12,52,35196
3,21,12,52,35196
4,21,12,52,18052
5,21,12,52,18052
6,21,12,52,18052
7,21,12,52,18052
8,21,12,54,13238
9,21,12,54,13238
10,21,12,54,13238
11,21,12,56,19274
12,21,12,56,19274
13,21,12,56,19274
1,21,13,52,35281
2,21,13,52,35281
3,21,13,52,35281
4,21,13,52,18095
5,21,13,52,18095
6,21,13,52,18095
7,21,13,52,18095
8,21,13,54,13270
9,21,13,54,13270
10,21,13,54,13270
11,21,13,56,19321
12,21,13,56,19321
13,21,13,56,19321
1,21,14,74,50366
2,21,14,74,50366
3,21,14,74,50366
4,21,14,74,25833
5,21,14,74,25833
6,21,14,74,25833
7,21,14,74,25833
8,21,14,77,18944
9,21,14,77,18944
10,21,14,77,18944
11,21,14,80,27582
12,21,14,80,27582
13,21,14,80,27582
1,21,15,92,62342
2,21,15,92,62342
3,21,15,92,62342
4,21,15,92,31975
5,21,15,92,31975
6,21,15,92,31975
7,21,15,92,31975
8,21,15,95,23448
9,21,15,95,23448
10,21,15,95,23448
11,21,15,99,34140
12,21,15,99,34140
13,21,15,99,34140
1,21,16,78,53135
2,21,16,78,53135
3,21,16,78,53135
4,21,16,78,27253
5,21,16,78,27253
6,21,16,78,27253
7,21,16,78,27253
8,21,16,81,19985
9,21,16,81,19985
10,21,16,81,19985
11,21,16,85,29098
12,21,16,85,29098
13,21,16,85,29098
1,21,17,125,84848
2,21,17,125,84848
3,21,17,125,84848
4,21,17,125,43518
5,21,17,125,43518
6,21,17,125,43518
7,21,17,125,43518
8,21,17,130,31913
9,21,17,130,31913
10,21,17,130,31913
11,21,17,135,46465
12,21,17,135,46465
13,21,17,135,46465
1,21,18,148,100351
2,21,18,148,100351
3,21,18,148,100351
4,21,18,148,51469
5,21,18,148,51469
6,21,18,148,51469
7,21,18,148,51469
8,21,18,154,37743
9,21,18,154,37743
10,21,18,154,37743
11,21,18,160,54954
12,21,18,160,54954
13,21,18,160,54954
1,21,19,110,74457
2,21,19,110,74457
3,21,19,110,74457
4,21,19,110,38188
5,21,19,110,38188
6,21,19,110,38188
7,21,19,110,38188
8,21,19,114,28004
9,21,19,114,28004
10,21,19,114,28004
11,21,19,118,40774
12,21,19,118,40774
13,21,19,118,40774
1,21,20,4,2385
2,21,20,4,2385
3,21,20,4,2385
4,21,20,4,1223
5,21,20,4,1223
